transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202500000001,ACC0001282,IND19007129,LN2019010000002,,78,2025-07-14,04:41:11,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Online,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000002,ACC0000071,IND19001466,LN2019010000009,,78,2025-07-31,02:11:16,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000003,ACC0001490,IND19011784,LN2019010000010,LDO20250000001,78,2025-07-23,02:59:37,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.12,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000004,ACC0000597,IND19000749,LN2019010000017,LDO20250000003,78,2025-07-22,03:14:43,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.67,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000005,ACC0000731,IND19012784,LN2019010000018,LDO20250000001,78,2025-07-30,04:25:35,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.28,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000006,ACC0000999,IND19000704,LN2019010000021,LDO20250000002,78,2025-07-30,03:42:20,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.57,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000007,ACC0000362,IND19010400,LN2019010000034,LDO20250000004,78,2025-07-20,04:47:52,1585.16,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000034,False,,0.72,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000008,ACC0000761,IND19003341,LN2019010000037,LDO20250000005,77,2025-07-10,04:56:45,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.11,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000009,ACC0000093,IND19006568,LN2019010000071,LDO20250000007,78,2025-07-13,02:56:54,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.1,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000010,ACC0000263,IND19010479,LN2019010000097,LDO20250000004,78,2025-07-14,04:23:58,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,0.23,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000011,ACC0000410,IND19006375,LN2019010000101,LDO20250000005,78,2025-07-22,04:44:29,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,1.69,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000012,ACC0000187,IND19005404,LN2019010000103,LDO20250000006,78,2025-07-29,02:43:31,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,0.52,,Automated,Home Loan,standard_payment,False,loan_payment_generator
