transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202200000001,ACC0001282,IND19007129,LN2019010000002,LDO20220000001,43,2022-08-14,03:10:00,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.83,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000002,ACC0000071,IND19001466,LN2019010000009,LDO20220000002,43,2022-08-31,04:07:43,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,0.84,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000003,ACC0001490,IND19011784,LN2019010000010,LDO20220000003,43,2022-08-23,03:59:02,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,1.99,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000004,ACC0000278,IND19005139,LN2019010000015,LDO20220000004,43,2022-08-29,03:59:00,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.64,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202200000005,ACC0000597,IND19000749,LN2019010000017,LDO20220000001,43,2022-08-22,03:58:43,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,1.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000006,ACC0000731,IND19012784,LN2019010000018,LDO20220000002,43,2022-08-30,03:05:49,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.08,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000007,ACC0000999,IND19000704,LN2019010000021,LDO20220000005,43,2022-08-30,03:25:48,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.52,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000008,ACC0000362,IND19010400,LN2019010000034,LDO20220000003,43,2022-08-20,04:17:39,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.13,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000009,ACC0000761,IND19003341,LN2019010000037,LDO20220000004,42,2022-08-10,02:04:29,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.39,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000010,ACC0000361,IND19010400,LN2019010000048,LDO20220000002,43,2022-08-30,04:03:27,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,1.83,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202200000011,ACC0000305,IND19009608,LN2019010000064,LDO20220000006,43,2022-08-15,04:41:23,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,1.62,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202200000012,ACC0000093,IND19006568,LN2019010000071,LDO20220000005,43,2022-08-13,03:16:20,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.72,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000013,ACC0000412,IND19013952,LN2019010000075,LDO20220000007,43,2022-08-31,04:25:26,3811.21,Debit,Completed,,Loan Payment - LN2019010000075 - Late Fee,False,,0.93,,Automated,Vehicle Loan,late_payment,False,loan_payment_generator
TXNL202200000014,ACC0000227,IND19010979,LN2019010000078,LDO20220000008,43,2022-08-13,03:31:14,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.08,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202200000015,ACC0001439,IND19009694,LN2019010000095,LDO20220000004,43,2022-08-18,04:36:16,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.52,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202200000016,ACC0000263,IND19010479,LN2019010000097,LDO20220000001,43,2022-08-14,03:11:08,4660.64,Debit,Completed,,Loan Payment - LN2019010000097 - Partial,False,,1.45,,Automated,Home Loan,partial_payment,False,loan_payment_generator
TXNL202200000017,ACC0000410,IND19006375,LN2019010000101,LDO20220000011,43,2022-08-22,02:09:20,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000018,ACC0000901,IND19009242,LN2019010000104,LDO20220000013,43,2022-08-28,04:25:48,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,1.6,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202200000019,ACC0000365,IND19005374,LN2019010000112,LDO20220000014,43,2022-08-20,02:58:51,9497.71,Debit,Failed,account_blocked,Loan Payment - LN2019010000112,False,,1.67,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000020,ACC0000066,IND19000708,LN2019010000114,LDO20220000015,43,2022-08-24,03:54:30,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,0.62,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202200000021,ACC0000041,IND19003405,LN2019010000118,LDO20220000016,43,2022-08-11,02:47:50,1317.23,Debit,Completed,,Loan Payment - LN2019010000118,False,,0.92,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202200000022,ACC0000146,IND19003418,LN2019010000122,LDO20220000017,42,2022-08-04,03:43:21,1173.8,Debit,Completed,,Loan Payment - LN2019010000122,False,,0.43,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202200000023,ACC0000812,IND19000596,LN2019010000123,LDO20220000018,42,2022-08-08,02:30:21,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,0.12,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000024,ACC0000726,IND19012497,LN2019010000124,LDO20220000019,43,2022-08-13,03:32:18,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,0.16,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000025,ACC0000959,IND19007081,LN2019010000129,LDO20220000020,43,2022-08-14,04:21:44,1082.28,Debit,Completed,,Loan Payment - LN2019010000129,False,,1.41,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202200000026,ACC0000642,IND19009914,LN2019010000142,LDO20220000022,43,2022-08-24,04:33:06,517.89,Debit,Completed,,Loan Payment - LN2019010000142 - Partial,False,,1.21,,Automated,Vehicle Loan,partial_payment,False,loan_payment_generator
TXNL202200000027,ACC0001601,IND19014936,LN2019010000149,LDO20220000002,43,2022-08-13,04:23:03,1049.82,Debit,Completed,,Loan Payment - LN2019010000149 - Partial,False,,1.51,,Automated,Vehicle Loan,partial_payment,False,loan_payment_generator
TXNL202200000028,ACC0000615,IND19010153,LN2019010000152,LDO20220000023,43,2022-08-20,04:30:00,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,0.39,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000029,ACC0000626,IND19000516,LN2019010000160,LDO20220000006,43,2022-08-27,04:29:45,2189.1,Debit,Completed,,Loan Payment - LN2019010000160,False,,0.21,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000030,ACC0001092,IND19002621,LN2019010000162,LDO20220000005,43,2022-08-27,03:47:53,1579.38,Debit,Completed,,Loan Payment - LN2019010000162,False,,1.65,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202200000031,ACC0001482,IND19001446,LN2019010000169,LDO20220000025,43,2022-08-26,02:52:00,1384.01,Debit,Completed,,Loan Payment - LN2019010000169,False,,0.79,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202200000032,ACC0001221,IND19011832,LN2019010000190,LDO20220000007,43,2022-08-15,02:27:03,5061.94,Debit,Completed,,Loan Payment - LN2019010000190,False,,0.58,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202200000033,ACC0000224,IND19008065,LN2019010000206,LDO20220000028,43,2022-08-14,04:42:26,1575.25,Debit,Failed,bank_timeout,Loan Payment - LN2019010000206,False,,0.91,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
