BANK STATEMENT|Keystone Retail Bank
ACCOUNT|060210010788455
CUSTOMER|IND23004187
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|7211.66
CLOSING_BALANCE|6748.73
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-25|FEE-202312-34735|Bank Charge|-107.35|bank_charge|
2024-01-25|FEE-202401-41006|Interest Income|6.23|interest_income|
2024-01-25|FEE-202401-27793|Withholding_Tax|-34.03|withholding_tax|
2024-01-25|FEE-202401-44362|Bank_Charge|-44.63|bank_charge|
2024-02-25|FEE-202402-81523|Withholding Tax|-54.80|withholding_tax|
2024-03-25|FEE-202403-33066|Bank Charge|-85.69|bank_charge|
2024-03-25|FEE-202403-37012|Cash_Deposit_Fee|-61.93|cash_deposit_fee|
2024-04-25|FEE-202404-31299|Service Fee|-42.73|service_fee|
2024-04-25|FEE-202404-62914|Interest_Income|4.95|interest_income|
2024-05-25|FEE-202405-87001|Withholding Tax|-42.95|withholding_tax|
