BANK STATEMENT|Keystone Retail Bank
ACCOUNT|050210270784601
CUSTOMER|IND23003774
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|7730.54
CLOSING_BALANCE|7135.50
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-25|FEE-202312-38726|Service_Fee|-93.55|service_fee|
2023-12-25|FEE-202312-39907|Cash_Deposit_Fee|-15.62|cash_deposit_fee|
2023-12-25|FEE-202312-39367|Withholding_Tax|-6.26|withholding_tax|
2024-01-25|FEE-202401-72727|Withholding Tax|-15.94|withholding_tax|
2024-01-25|FEE-202401-63113|Interest Income|1.77|interest_income|
2024-02-25|FEE-202402-96134|Service Fee|-122.13|service_fee|
2024-02-25|FEE-202402-26222|Withholding_Tax|-29.61|withholding_tax|
2024-02-25|FEE-202402-13817|Interest_Income|3.71|interest_income|
2024-03-25|FEE-202403-36007|Withholding_Tax|-20.50|withholding_tax|
2024-03-25|FEE-202403-49370|Bank Charge|-127.93|bank_charge|
2024-03-25|FEE-202403-60094|Cash_Deposit_Fee|-37.95|cash_deposit_fee|
2024-04-25|FEE-202404-95009|Cash Deposit Fee|-23.13|cash_deposit_fee|
2024-04-25|FEE-202404-90910|Withholding_Tax|-55.75|withholding_tax|
2024-05-25|FEE-202405-39447|Withholding_Tax|-60.49|withholding_tax|
2024-05-25|FEE-202405-34684|Interest Income|8.34|interest_income|
