BANK STATEMENT|Keystone Retail Bank
ACCOUNT|012345010788285
CUSTOMER|IND23004968
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|2674.73
CLOSING_BALANCE|1890.76
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-25|FEE-202312-64585|Service Fee|-112.11|service_fee|
2023-12-25|FEE-202312-20350|Cash_Deposit_Fee|-71.01|cash_deposit_fee|
2024-01-25|FEE-202401-94155|Cash_Deposit_Fee|-81.92|cash_deposit_fee|
2024-01-25|FEE-202401-93990|Withholding Tax|-35.42|withholding_tax|
2024-01-25|FEE-202401-91064|Interest Income|2.80|interest_income|
2024-02-25|FEE-202402-84475|Service Fee|-21.50|service_fee|
2024-02-25|FEE-202402-20486|Cash Deposit Fee|-14.56|cash_deposit_fee|
2024-02-25|FEE-202402-80633|Bank Charge|-59.33|bank_charge|
2024-03-25|FEE-202403-85132|Withholding_Tax|-22.18|withholding_tax|
2024-04-25|FEE-202404-11359|Bank Charge|-143.20|bank_charge|
2024-04-25|FEE-202404-91181|Service Fee|-110.27|service_fee|
2024-05-25|FEE-202405-12350|Withholding Tax|-24.39|withholding_tax|
2024-05-25|FEE-202405-61455|Interest Income|2.60|interest_income|
2024-05-25|FEE-202405-47178|Service_Fee|-93.48|service_fee|
