BANK STATEMENT|Keystone Retail Bank
ACCOUNT|463105020786781
CUSTOMER|IND23011364
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|3296.71
CLOSING_BALANCE|-98766.24
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-01|202312735097074|Fuel via mobile banking app|-825.50|transactional|MTX202312000022235
2023-12-01|202312279400028|Transfer via mobile banking app|-1086.59|transactional|MTX202312000022236
2023-12-04|202312964697951|Entertainment via mobile_banking_app|-712.82|transactional|MTX202312000022237
2023-12-04|202312218514883|Groceries via pos|-456.96|transactional|MTX202312000022238
2023-12-04|202312924055409|Utilities via online banking|-10.00|transactional|MTX202312000022239
2023-12-04|202312446350615|Retail via pos|-817.76|transactional|MTX202312000022240
2023-12-04|202312625650188|Groceries via atm|-694.91|transactional|MTX202312000022242
2023-12-04|202312739444795|Groceries via ewallet|-272.05|transactional|MTX202312000022241
2023-12-05|202312983851331|Groceries via mobile banking app|-305.02|transactional|MTX202312000022243
2023-12-05|202312223563773|Groceries via atm|-705.25|transactional|MTX202312000022244
2023-12-06|202312307860965|Fuel via pos|-518.79|transactional|MTX202312000022245
2023-12-06|202312150074891|Retail via pos|-260.86|transactional|MTX202312000022247
2023-12-06|202312162379927|Groceries via mobile banking app|-466.42|transactional|MTX202312000022246
2023-12-06|202312388895092|Restaurants via ewallet|-191.39|transactional|MTX202312000022248
2023-12-06|202312396931702|Utilities via mobile_banking_app|-71281.00|transactional|MTX202312000022249
2023-12-06|202312985306632|Transfer via online_banking|-178.66|transactional|MTX202312000022250
2023-12-07|202312612849154|Retail via contactless|-361.61|transactional|MTX202312000022251
2023-12-08|202312237431256|Transport via mobile_banking_app|-132.73|transactional|MTX202312000022252
2023-12-08|202312199214218|Transfer via mobile banking app|-785.69|transactional|MTX202312000022253
2023-12-08|202312603058910|Retail via mobile_banking_app|-855.09|transactional|MTX202312000022254
2023-12-08|202312892621423|Retail via ewallet|-518.69|transactional|MTX202312000022255
2023-12-10|202312766497218|Retail via contactless|-451.95|transactional|MTX202312000022257
2023-12-10|202312447950982|Retail via mobile_banking_app|-245.02|transactional|MTX202312000022256
2023-12-10|202312866111161|Restaurants via ewallet|-493.26|transactional|MTX202312000022259
2023-12-10|202312548286933|Restaurants via pos|-425.07|transactional|MTX202312000022258
2023-12-11|202312629890669|Transfer via mobile_banking_app|-1082.16|transactional|MTX202312000022260
2023-12-11|202312536030611|Alcohol via contactless|-234.87|transactional|MTX202312000022261
2023-12-12|202312355116620|Utilities via mobile_banking_app|-387.60|transactional|MTX202312000022262
2023-12-13|202312397776112|Retail via mobile_banking_app|-932.55|transactional|MTX202312000022263
2023-12-13|202312583144451|Transport via mobile banking app|-155.09|transactional|MTX202312000022264
2023-12-13|202312289412572|Airtime via pos|-10.00|transactional|MTX202312000022265
2023-12-13|202312351032246|Retail via mobile banking app|-638.10|transactional|MTX202312000022267
2023-12-13|202312838263402|Retail via atm|-793.49|transactional|MTX202312000022266
2023-12-13|202312586377889|Groceries via mobile_banking_app|-300.27|transactional|MTX202312000022268
2023-12-14|202312325372872|Restaurants via mobile_banking_app|-184.13|transactional|MTX202312000022269
2023-12-14|202312514621521|Transfer via mobile banking app|884.01|transactional|MTX202312000022270
2023-12-15|202312771531300|Fuel via contactless|-366.69|transactional|MTX202312000022271
2023-12-17|202312127833278|Entertainment via mobile banking app|-316.17|transactional|MTX202312000022272
2023-12-18|202312877028750|Clothing via mobile_banking_app|-483.38|transactional|MTX202312000022273
2023-12-18|202312688758050|Alcohol via mobile banking app|-157.67|transactional|MTX202312000022274
2023-12-18|202312754540618|Airtime via contactless|-65.86|transactional|MTX202312000022275
2023-12-18|202312729721030|Airtime via contactless|-55.87|transactional|MTX202312000022276
2023-12-18|202312802811656|Airtime via online banking|-43.17|transactional|MTX202312000022277
2023-12-18|202312545669594|Groceries via atm|-262.72|transactional|MTX202312000022278
2023-12-18|202312273754177|Restaurants via ewallet|-239.42|transactional|MTX202312000022279
2023-12-19|202312235915204|Utilities via mobile_banking_app|-1042.00|transactional|MTX202312000022281
2023-12-19|202312538516041|Utilities via online banking|-975.95|transactional|MTX202312000022280
2023-12-19|202312365846761|Groceries via mobile_banking_app|-486.47|transactional|MTX202312000022282
2023-12-19|202312486972674|Utilities via ussd|-695.19|transactional|MTX202312000022283
2023-12-20|202312663847922|Entertainment via mobile_banking_app|-177.84|transactional|MTX202312000022284
2023-12-20|202312599540117|Airtime via mobile_banking_app|-111.81|transactional|MTX202312000022286
2023-12-21|202312906824160|Airtime via online banking|-30.44|transactional|MTX202312000022287
2023-12-21|202312282714043|Groceries via atm|-195.46|transactional|MTX202312000022288
2023-12-22|202312782074258|Entertainment via mobile banking app|-168.38|transactional|MTX202312000022289
2023-12-22|202312165411607|Groceries via contactless|-484.05|transactional|MTX202312000022290
2023-12-22|202312679178741|Transfer via ussd|-1103.40|transactional|MTX202312000022291
2023-12-23|202312137053415|Fuel via contactless|-391.91|transactional|MTX202312000022292
2023-12-25|202312112633956|Airtime via mobile_banking_app|-10.00|transactional|MTX202312000022293
2023-12-25|FEE-202312-98194|Service_Fee|-123.16|service_fee|
2023-12-25|FEE-202312-24112|Cash Deposit Fee|-103.87|cash_deposit_fee|
2023-12-25|202312699565820|Restaurants via mobile_banking_app|-245.24|transactional|MTX202312000022294
2023-12-25|202312340060230|Transfer via mobile_banking_app|-567.71|transactional|MTX202312000022295
2023-12-26|202312367741639|Transport via mobile banking app|-257.11|transactional|MTX202312000022296
2023-12-26|202312262495468|Groceries via contactless|-215.25|transactional|MTX202312000022297
2023-12-26|202312836735997|Airtime via mobile_banking_app|-43.99|transactional|MTX202312000022298
2023-12-28|202312304359948|Alcohol via mobile_banking_app|-146.09|transactional|MTX202312000022299
2023-12-28|202312430693545|Entertainment via contactless|-115.47|transactional|MTX202312000022300
2023-12-28|202312975576151|Entertainment via online_banking|-151.64|transactional|MTX202312000022301
2023-12-29|202312454793672|Transfer via mobile banking app|-1416.37|transactional|MTX202312000022302
2023-12-29|202312707896293|Airtime via pos|-43.56|transactional|MTX202312000022303
2023-12-29|202312541274852|Airtime via contactless|-65.33|transactional|MTX202312000022304
2023-12-29|202312675434091|Utilities via mobile banking app|-885.45|transactional|MTX202312000022305
2023-12-29|202312590541633|Alcohol via contactless|-140.69|transactional|MTX202312000022306
2023-12-29|202312661342817|Restaurants via contactless|-374.46|transactional|MTX202312000022307
2023-12-29|202312481706428|Transfer via mobile banking app|-855.42|transactional|MTX202312000022308
2023-12-30|202312218037891|Retail via atm|-666.85|transactional|MTX202312000022309
2023-12-30|202312963782440|Retail via mobile_banking_app|-375.90|transactional|MTX202312000022310
2024-01-25|FEE-202401-80894|Bank Charge|-6.14|bank_charge|
2024-01-25|FEE-202401-51813|Service Fee|-95.23|service_fee|
2024-02-25|FEE-202402-55033|Cash_Deposit_Fee|-4.95|cash_deposit_fee|
2024-02-25|FEE-202402-35035|Bank Charge|-62.17|bank_charge|
2024-03-25|FEE-202403-97032|Service Fee|-59.41|service_fee|
2024-03-25|FEE-202403-18655|Bank Charge|-33.73|bank_charge|
2024-04-25|FEE-202404-84108|Withholding_Tax|-13.84|withholding_tax|
2024-04-25|FEE-202404-34119|Interest_Income|3.39|interest_income|
2024-05-25|FEE-202405-29548|Bank Charge|-81.00|bank_charge|
2024-05-25|FEE-202405-45534|Service Fee|-60.64|service_fee|
2024-05-25|FEE-202405-33763|Cash Deposit Fee|-104.48|cash_deposit_fee|
