BANK STATEMENT|Keystone Retail Bank
ACCOUNT|160105010789316
CUSTOMER|IND23012354
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|13698.38
CLOSING_BALANCE|12949.92
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-25|FEE-202312-25429|Interest Income|0.95|interest_income|
2023-12-25|FEE-202312-31049|Withholding Tax|-19.41|withholding_tax|
2024-01-25|FEE-202401-82031|Withholding Tax|-32.81|withholding_tax|
2024-01-25|FEE-202401-91425|Cash Deposit Fee|-118.86|cash_deposit_fee|
2024-01-25|FEE-202401-18900|Bank_Charge|-141.81|bank_charge|
2024-02-25|FEE-202402-86911|Cash Deposit Fee|-123.68|cash_deposit_fee|
2024-02-25|FEE-202402-44907|Service Fee|-31.21|service_fee|
2024-03-25|FEE-202403-79081|Service_Fee|-35.37|service_fee|
2024-04-25|FEE-202404-75992|Service_Fee|-115.53|service_fee|
2024-04-25|FEE-202404-69956|Interest Income|2.35|interest_income|
2024-05-25|FEE-202405-34106|Interest Income|0.99|interest_income|
2024-05-25|FEE-202405-97477|Cash_Deposit_Fee|-134.07|cash_deposit_fee|
