BANK STATEMENT|Keystone Retail Bank
ACCOUNT|204109030791410
CUSTOMER|IND23000635
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|6418.05
CLOSING_BALANCE|5846.65
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-25|FEE-202312-14709|Bank Charge|-87.08|bank_charge|
2023-12-25|FEE-202312-92259|Cash Deposit Fee|-38.88|cash_deposit_fee|
2024-01-25|FEE-202401-86237|Withholding_Tax|-57.77|withholding_tax|
2024-02-25|FEE-202402-17232|Cash Deposit Fee|-145.66|cash_deposit_fee|
2024-02-25|FEE-202402-60322|Interest Income|2.06|interest_income|
2024-03-25|FEE-202403-34349|Service Fee|-36.67|service_fee|
2024-04-25|FEE-202404-64782|Withholding Tax|-42.31|withholding_tax|
2024-04-25|FEE-202404-18269|Interest Income|1.95|interest_income|
2024-05-25|FEE-202405-55692|Withholding_Tax|-35.36|withholding_tax|
2024-05-25|FEE-202405-52873|Service Fee|-131.68|service_fee|
