BANK STATEMENT|Keystone Retail Bank
ACCOUNT|050310010783487
CUSTOMER|IND23013999
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|8486.92
CLOSING_BALANCE|-33534.78
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-01|202312903447735|Fuel via mobile_banking_app|-648.39|transactional|MTX202312000013495
2023-12-01|202312877064286|Restaurants via mobile banking app|-256.71|transactional|MTX202312000013496
2023-12-01|202312863179668|Utilities via mobile banking app|-1142.72|transactional|MTX202312000013497
2023-12-02|202312773277511|Retail via contactless|-379.54|transactional|MTX202312000013499
2023-12-02|202312402477937|Retail via atm|-462.42|transactional|MTX202312000013498
2023-12-04|202312803273758|Transport via mobile_banking_app|-234.58|transactional|MTX202312000013500
2023-12-04|202312456288919|Transport via contactless|-32.62|transactional|MTX202312000013501
2023-12-04|202312582920150|Groceries via contactless|-463.43|transactional|MTX202312000013502
2023-12-05|202312357928698|Transport via contactless|-81.37|transactional|MTX202312000013503
2023-12-05|202312907260095|Retail via pos|-815.51|transactional|MTX202312000013504
2023-12-05|202312199543987|Utilities via mobile banking app|-441.00|transactional|MTX202312000013505
2023-12-06|202312646623175|Airtime via mobile_banking_app|-67.49|transactional|MTX202312000013506
2023-12-06|202312646623175|Airtime via mobile_banking_app|-67.49|transactional|MTX202312000013506-DUP
2023-12-06|202312506297214|Restaurants via mobile_banking_app|-342.71|transactional|MTX202312000013507
2023-12-06|202312404266350|Airtime via mobile_banking_app|-72.21|transactional|MTX202312000013508
2023-12-07|202312753912530|Airtime via mobile banking app|-79.47|transactional|MTX202312000013509
2023-12-07|202312930397645|Transfer via mobile banking app|-1145.00|transactional|MTX202312000013510
2023-12-07|202312612886729|Airtime via mobile banking app|-52.97|transactional|MTX202312000013511
2023-12-07|202312681253697|Retail via contactless|-373.73|transactional|MTX202312000013513
2023-12-07|202312739847809|Groceries via pos|-587.56|transactional|MTX202312000013512
2023-12-08|202312148444765|Transport via mobile banking app|-184.50|transactional|MTX202312000013514
2023-12-08|202312831840905|Fuel via mobile banking app|-1159.54|transactional|MTX202312000013515
2023-12-08|202312854901498|Transfer via mobile banking app|-1042.32|transactional|MTX202312000013516
2023-12-08|202312310534590|Retail via contactless|-479.81|transactional|MTX202312000013517
2023-12-09|202312995996320|Alcohol via mobile banking app|-242.37|transactional|MTX202312000013518
2023-12-10|202312320287822|Restaurants via contactless|-485.17|transactional|MTX202312000013519
2023-12-11|202312738916525|Restaurants via mobile banking app|-360.59|transactional|MTX202312000013520
2023-12-11|202312553642072|Transport via mobile banking app|-147.53|transactional|MTX202312000013521
2023-12-11|202312647009431|Fuel via mobile banking app|-1419.62|transactional|MTX202312000013522
2023-12-12|202312363070695|Groceries via mobile banking app|-493.19|transactional|MTX202312000013523
2023-12-13|202312983629753|Fuel via mobile banking app|-861.22|transactional|MTX202312000013524
2023-12-13|202312324573452|Entertainment via mobile banking app|-1076.50|transactional|MTX202312000013525
2023-12-13|202312166049567|Airtime via online banking|-97.56|transactional|MTX202312000013526
2023-12-14|202312365885985|Fuel via mobile banking app|-374.54|transactional|MTX202312000013527
2023-12-14|202312175629802|Restaurants via mobile_banking_app|-399.23|transactional|MTX202312000013529
2023-12-14|202312960624551|Retail via contactless|-419.82|transactional|MTX202312000013528
2023-12-14|202312381479690|Restaurants via mobile banking app|-185.26|transactional|MTX202312000013531
2023-12-14|202312824473873|Restaurants via online banking|-382.76|transactional|MTX202312000013530
2023-12-15|202312548836488|Utilities via mobile_banking_app|-1259.17|transactional|MTX202312000013532
2023-12-15|202312940662104|Groceries via atm|-160.66|transactional|MTX202312000013533
2023-12-15|202312989391897|Retail via online banking|-1620.88|transactional|MTX202312000013534
2023-12-17|202312976939634|Fuel via contactless|-409.85|transactional|MTX202312000013537
2023-12-18|202312252667146|Utilities via mobile banking app|-1533.71|transactional|MTX202312000013538
2023-12-18|202312604772599|Entertainment via mobile banking app|-302.28|transactional|MTX202312000013539
2023-12-19|202312769930991|Fuel via contactless|-462.15|transactional|MTX202312000013536
2023-12-19|202312247287055|Restaurants via pos|-392.51|transactional|MTX202312000013535
2023-12-19|202312814641507|Restaurants via contactless|-434.99|transactional|MTX202312000013540
2023-12-19|202312865445901|Restaurants via contactless|-388.83|transactional|MTX202312000013541
2023-12-19|202312997322939|Utilities via mobile banking app|-1148.24|transactional|MTX202312000013542
2023-12-20|202312613263783|Groceries via mobile_banking_app|-41.43|transactional|MTX202312000013543
2023-12-20|202312247896408|Transfer via ussd|-1341.26|transactional|MTX202312000013544
2023-12-21|202312584427593|Transport via mobile_banking_app|-173.46|transactional|MTX202312000013545
2023-12-21|202312113671234|Utilities via online_banking|-458.09|transactional|MTX202312000013546
2023-12-22|202312561389644|Airtime via mobile banking app|-43.23|transactional|MTX202312000013547
2023-12-22|202312609523286|Utilities via mobile banking app|-1023.00|transactional|MTX202312000013548
2023-12-22|202312609523286-DUP|Utilities via mobile banking app|-1023.00|transactional|MTX202312000013548
2023-12-22|202312703306143|Utilities via online banking|-724.66|transactional|MTX202312000013549
2023-12-22|202312920554415|Groceries via contactless|-353.42|transactional|MTX202312000013550
2023-12-23|202312614768810|Fuel via pos|-632.01|transactional|MTX202312000013551
2023-12-23|202312345051289|Fuel via mobile banking app|-545.77|transactional|MTX202312000013552
2023-12-25|202312445627388|Transport via contactless|-123.81|transactional|MTX202312000013553
2023-12-25|202312641815115|Groceries via mobile banking app|-503.84|transactional|MTX202312000013554
2023-12-25|FEE-202312-79762|Cash_Deposit_Fee|-18.88|cash_deposit_fee|
2023-12-25|202312464503480|Transfer via mobile banking app|-439.33|transactional|MTX202312000013555
2023-12-25|202312698132765|Transfer via mobile banking app|-1006.38|transactional|MTX202312000013556
2023-12-26|202312100837211|Groceries via pos|-771.34|transactional|MTX202312000013557
2023-12-27|202312555753270|Transfer via mobile_banking_app|-1573.70|transactional|MTX202312000013558
2023-12-28|202312230374595|Fuel via mobile banking app|-512.71|transactional|MTX202312000013559
2023-12-28|202312806019315|Utilities via online banking|-599.55|transactional|MTX202312000013560
2023-12-28|202312604727313|Restaurants via atm|-308.26|transactional|MTX202312000013561
2023-12-28|202312375118378|Entertainment via contactless|-289.43|transactional|MTX202312000013564
2023-12-28|202312606331910|Entertainment via pos|-324.52|transactional|MTX202312000013565
2023-12-29|202312683815155|Transfer via mobile banking app|-1527.45|transactional|MTX202312000013566
2023-12-29|202312939300635|Restaurants via contactless|-467.07|transactional|MTX202312000013563
2023-12-29|202312538630165|Airtime via ussd|-44.16|transactional|MTX202312000013567
2023-12-31|202312754692167|Fuel via contactless|-478.19|transactional|MTX202312000013568
2023-12-31|202312907215306|Retail via mobile_banking_app|-643.33|transactional|MTX202312000013562
2024-01-25|FEE-202401-13161|Cash_Deposit_Fee|-44.84|cash_deposit_fee|
2024-01-25|FEE-202401-20131|Interest Income|1.88|interest_income|
2024-02-25|FEE-202402-88710|Interest Income|1.40|interest_income|
2024-03-25|FEE-202403-84566|Interest Income|5.04|interest_income|
2024-04-25|FEE-202404-45420|Interest_Income|6.24|interest_income|
2024-04-25|FEE-202404-90374|Service Fee|-102.70|service_fee|
2024-04-25|FEE-202404-68768|Withholding Tax|-36.55|withholding_tax|
2024-05-25|FEE-202405-57166|Cash_Deposit_Fee|-99.59|cash_deposit_fee|
2024-05-25|FEE-202405-58512|Bank_Charge|-89.58|bank_charge|
