BANK STATEMENT|Keystone Retail Bank
ACCOUNT|463105280784569
CUSTOMER|IND23013309
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|3595.44
CLOSING_BALANCE|3136.52
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-25|FEE-202312-18498|Interest Income|4.11|interest_income|
2023-12-25|FEE-202312-26336|Withholding_Tax|-13.01|withholding_tax|
2023-12-25|FEE-202312-85060|Bank Charge|-77.28|bank_charge|
2024-01-25|FEE-202401-77165|Cash Deposit Fee|-109.37|cash_deposit_fee|
2024-01-25|FEE-202401-11293|Bank Charge|-79.71|bank_charge|
2024-01-25|FEE-202401-86546|Interest Income|5.72|interest_income|
2024-02-25|FEE-202402-41885|Interest_Income|4.59|interest_income|
2024-02-25|FEE-202402-10712|Service Fee|-109.80|service_fee|
2024-03-25|FEE-202403-66542|Interest Income|6.11|interest_income|
2024-04-25|FEE-202404-19430|Cash Deposit Fee|-4.63|cash_deposit_fee|
2024-04-25|FEE-202404-95469|Withholding_Tax|-15.56|withholding_tax|
2024-05-25|FEE-202405-80333|Service Fee|-70.09|service_fee|
