BANK STATEMENT|Keystone Retail Bank
ACCOUNT|255005280785211
CUSTOMER|IND23012075
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|8107.06
CLOSING_BALANCE|7552.02
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-25|FEE-202312-70938|Service Fee|-74.39|service_fee|
2023-12-25|FEE-202312-34033|Cash Deposit Fee|-14.73|cash_deposit_fee|
2023-12-25|FEE-202312-87871|Interest Income|8.27|interest_income|
2024-01-25|FEE-202401-30457|Cash_Deposit_Fee|-36.77|cash_deposit_fee|
2024-01-25|FEE-202401-69292|Withholding Tax|-38.72|withholding_tax|
2024-02-25|FEE-202402-37337|Withholding Tax|-10.44|withholding_tax|
2024-02-25|FEE-202402-42551|Cash Deposit Fee|-92.41|cash_deposit_fee|
2024-03-25|FEE-202403-53975|Interest_Income|5.30|interest_income|
2024-04-25|FEE-202404-15457|Withholding Tax|-23.18|withholding_tax|
2024-04-25|FEE-202404-37894|Service Fee|-71.70|service_fee|
2024-04-25|FEE-202404-37866|Interest Income|2.62|interest_income|
2024-05-25|FEE-202405-93632|Bank_Charge|-89.72|bank_charge|
2024-05-25|FEE-202405-15839|Cash Deposit Fee|-119.17|cash_deposit_fee|
