BANK STATEMENT|Keystone Retail Bank
ACCOUNT|175605010788599
CUSTOMER|IND23011613
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|11372.86
CLOSING_BALANCE|-25470.47
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-01|202312846090991|Alcohol via mobile_banking_app|-325.03|transactional|MTX202312000031961
2023-12-01|202312563500706|Transport via pos|-174.88|transactional|MTX202312000031962
2023-12-01|202312680374820|Transfer via mobile banking app|-815.23|transactional|MTX202312000031964
2023-12-01|202312748260901|Transfer via online banking|-1050.43|transactional|MTX202312000031963
2023-12-01|202312312590147|Groceries via mobile banking app|-783.03|transactional|MTX202312000031965
2023-12-01|202312528361394|Groceries via atm|-344.78|transactional|MTX202312000031966
2023-12-04|202312666848523|Airtime via contactless|-62.63|transactional|MTX202312000031967
2023-12-04|202312746028746|Retail via mobile_banking_app|-530.89|transactional|MTX202312000031969
2023-12-04|202312379636397|Restaurants via contactless|-363.60|transactional|MTX202312000031968
2023-12-04|202312313674959|Retail via atm|-1461.31|transactional|MTX202312000031970
2023-12-05|202312629279099|Utilities via mobile banking app|-1107.33|transactional|MTX202312000031971
2023-12-05|202312934540559|Utilities via mobile banking app|-1104.13|transactional|MTX202312000031972
2023-12-05|202312589840180|Groceries via pos|-321.81|transactional|MTX202312000031973
2023-12-06|202312100740339|Airtime via mobile_banking_app|-67.06|transactional|MTX202312000031974
2023-12-06|202312578495780|Clothing via mobile banking app|-563.93|transactional|MTX202312000031975
2023-12-06|202312496690116|Fuel via mobile banking app|-1184.09|transactional|MTX202312000031976
2023-12-06|202312723853642|Airtime via pos|-159.35|transactional|MTX202312000031977
2023-12-06|202312331926885|Utilities via mobile banking app|-1140.61|transactional|MTX202312000031978
2023-12-06|202312292516563|Restaurants via contactless|-375.31|transactional|MTX202312000031979
2023-12-06|202312385321032|Transfer via ussd|-1476.17|transactional|MTX202312000031980
2023-12-07|202312647276891|Utilities via mobile banking app|-878.73|transactional|MTX202312000031981
2023-12-07|202312726921356|Utilities via mobile_banking_app|-1105.67|transactional|MTX202312000031982
2023-12-07|202312218198883|Entertainment via online banking|-307.93|transactional|MTX202312000031983
2023-12-08|202312421757103|Alcohol via mobile_banking_app|-331.38|transactional|MTX202312000031984
2023-12-09|202312877128551|Alcohol via ewallet|-544.48|transactional|MTX202312000031985
2023-12-11|202312501456511|Airtime via mobile_banking_app|-10.66|transactional|MTX202312000031987
2023-12-11|202312867452810|Entertainment via pos|-267.28|transactional|MTX202312000031986
2023-12-11|202312475027972|Alcohol via online_banking|-193.52|transactional|MTX202312000031988
2023-12-12|202312333321168|Groceries via contactless|-371.84|transactional|MTX202312000031989
2023-12-12|202312413234533|Restaurants via pos|-298.29|transactional|MTX202312000031990
2023-12-13|202312409803762|Groceries via mobile banking app|-445.75|transactional|MTX202312000031991
2023-12-13|202312141939842|Utilities via mobile banking app|-825.58|transactional|MTX202312000031992
2023-12-14|202312628322169|Clothing via mobile banking app|-1313.84|transactional|MTX202312000031993
2023-12-14|202312132873919|Transfer via mobile banking app|-847.07|transactional|MTX202312000031994
2023-12-14|202312114474512|Restaurants via online banking|-293.54|transactional|MTX202312000031996
2023-12-14|202312380258190|Groceries via atm|-538.64|transactional|MTX202312000031995
2023-12-15|202312156994039|Retail via mobile banking app|-817.50|transactional|MTX202312000031997
2023-12-15|202312845283690|Transfer via online banking|-1783.26|transactional|MTX202312000031998
2023-12-16|202312941568719|Entertainment via mobile banking app|-492.52|transactional|MTX202312000031999
2023-12-17|202312554665554|Fuel via atm|-548.51|transactional|MTX202312000032000
2023-12-18|202312476828195|Utilities via mobile_banking_app|-1315.34|transactional|MTX202312000032001
2023-12-18|202312845073367|Restaurants via contactless|-389.01|transactional|MTX202312000032002
2023-12-18|202312310964661|Airtime via mobile banking app|-71.23|transactional|MTX202312000032003
2023-12-19|202312964903296|Groceries via mobile banking app|-730.15|transactional|MTX202312000032004
2023-12-19|202312203646745|Groceries via contactless|-414.60|transactional|MTX202312000032005
2023-12-19|202312269425308|Alcohol via ewallet|-508.28|transactional|MTX202312000032006
2023-12-20|202312447935742|Utilities via mobile banking app|-1049.91|transactional|MTX202312000032007
2023-12-20|202312948036231|Airtime via mobile banking app|-89.70|transactional|MTX202312000032008
2023-12-20|202312592400662|Transfer via mobile_banking_app|672.56|transactional|MTX202312000032009
2023-12-21|202312188635235|Airtime via mobile banking app|-101.58|transactional|MTX202312000032010
2023-12-21|202312502920329|Restaurants via ewallet|-207.70|transactional|MTX202312000032011
2023-12-22|202312960958478|Fuel via mobile_banking_app|-383.65|transactional|MTX202312000032012
2023-12-22|202312857570859|Retail via atm|-2120.01|transactional|MTX202312000032013
2023-12-22|202312616353344|Airtime via online banking|-91.38|transactional|MTX202312000032014
2023-12-23|202312669764853|Restaurants via ewallet|-449.17|transactional|MTX202312000032015
2023-12-25|202312218525274|Groceries via mobile banking app|-414.19|transactional|MTX202312000032016
2023-12-25|202312495340065|Airtime via mobile banking app|-86.98|transactional|MTX202312000032017
2023-12-25|202312684695760|Retail via atm|-697.07|transactional|MTX202312000032018
2023-12-25|FEE-202312-23532|Service_Fee|-60.22|service_fee|
