BANK STATEMENT|Keystone Retail Bank
ACCOUNT|430110270791349
CUSTOMER|IND23004903
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|16565.70
CLOSING_BALANCE|16167.24
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-25|FEE-202312-25120|Bank_Charge|-130.96|bank_charge|
2023-12-25|FEE-202312-26565|Interest Income|0.78|interest_income|
2023-12-25|FEE-202312-68610|Withholding_Tax|-16.53|withholding_tax|
2024-01-25|FEE-202401-39171|Interest_Income|0.46|interest_income|
2024-01-25|FEE-202401-83278|Bank_Charge|-74.91|bank_charge|
2024-02-25|FEE-202402-30230|Interest_Income|2.04|interest_income|
2024-02-25|FEE-202402-28029|Withholding_Tax|-35.51|withholding_tax|
2024-03-25|FEE-202403-73742|Cash Deposit Fee|-60.96|cash_deposit_fee|
2024-04-25|FEE-202404-51704|Interest Income|0.71|interest_income|
2024-04-25|FEE-202404-37781|Bank_Charge|-29.97|bank_charge|
2024-05-25|FEE-202405-42253|Bank Charge|-56.44|bank_charge|
2024-05-25|FEE-202405-51560|Interest Income|2.83|interest_income|
