BANK STATEMENT|Keystone Retail Bank
ACCOUNT|180205030786350
CUSTOMER|IND23012074
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|8844.25
CLOSING_BALANCE|8406.07
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-25|FEE-202312-78132|Cash Deposit Fee|-150.16|cash_deposit_fee|
2023-12-25|FEE-202312-43536|Withholding Tax|-17.70|withholding_tax|
2024-01-25|FEE-202401-50973|Interest_Income|4.92|interest_income|
2024-02-25|FEE-202402-74659|Interest Income|5.28|interest_income|
2024-02-25|FEE-202402-15644|Withholding Tax|-64.60|withholding_tax|
2024-03-25|FEE-202403-36297|Interest_Income|1.53|interest_income|
2024-04-25|FEE-202404-77845|Cash_Deposit_Fee|-4.80|cash_deposit_fee|
2024-04-25|FEE-202404-71182|Bank Charge|-112.61|bank_charge|
2024-05-25|FEE-202405-22227|Interest_Income|0.29|interest_income|
2024-05-25|FEE-202405-40461|Bank Charge|-100.33|bank_charge|
