BANK STATEMENT|Keystone Retail Bank
ACCOUNT|221205270792623
CUSTOMER|IND23000252
PERIOD|2023-12-01|2024-02-29
OPENING_BALANCE|4215.45
CLOSING_BALANCE|-17996.38
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-02|202312860076107|Clothing via pos|-748.57|transactional|MTX202312000006133
2023-12-02|202312301996754|Alcohol via pos|-144.38|transactional|MTX202312000006135
2023-12-02|202312266592382|Entertainment via ewallet|-293.76|transactional|MTX202312000006134
2023-12-03|202312997652775|Restaurants via contactless|-65.66|transactional|MTX202312000006136
2023-12-04|202312635395900|Fuel via mobile_banking_app|-601.26|transactional|MTX202312000006137
2023-12-04|202312265427017|Airtime via ussd|-58.56|transactional|MTX202312000006139
2023-12-05|202312632877232|Retail via pos|-605.70|transactional|MTX202312000006140
2023-12-05|202312736622553|Groceries via contactless|-75.34|transactional|MTX202312000006141
2023-12-05|202312950267771|Transfer via mobile banking app|-1416.94|transactional|MTX202312000006142
2023-12-06|202312251527665|Restaurants via mobile banking app|-412.81|transactional|MTX202312000006143
2023-12-06|202312305594313|Transfer via mobile banking app|-119.49|transactional|MTX202312000006144
2023-12-06|202312839085531|Groceries via mobile banking app|-258.22|transactional|MTX202312000006145
2023-12-07|202312306670745|Utilities via mobile banking app|-293.93|transactional|MTX202312000006146
2023-12-08|202312817554799|Transport via mobile_banking_app|-248.00|transactional|MTX202312000006147
2023-12-08|202312976628292|Groceries via mobile banking app|-190.29|transactional|MTX202312000006148
2023-12-09|202312320937806|Retail via mobile banking app|-430.23|transactional|MTX202312000006149
2023-12-10|202312251440415|Retail via mobile banking app|-589.95|transactional|MTX202312000006150
2023-12-11|202312399540224|Transfer via mobile banking app|146.88|transactional|MTX202312000006151
2023-12-11|202312597075882|Groceries via pos|-209.38|transactional|MTX202312000006152
2023-12-11|202312707536626|Restaurants via mobile banking app|-375.29|transactional|MTX202312000006153
2023-12-12|202312349987996|Groceries via mobile banking app|-397.51|transactional|MTX202312000006154
