BANK STATEMENT|Keystone Retail Bank
ACCOUNT|184605010787519
CUSTOMER|IND23004362
PERIOD|2023-12-01|2024-02-29
OPENING_BALANCE|8626.75
CLOSING_BALANCE|-18911.29
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-01|202312339950902|Transfer via mobile banking app|-930.78|transactional|MTX202312000017096
2023-12-01|202312298007765|Utilities via online_banking|-166.93|transactional|MTX202312000017097
2023-12-01|202312580029878|Transfer via online banking|698.25|transactional|MTX202312000017098
2023-12-02|202312871004856|Clothing via atm|-487.13|transactional|MTX202312000017099
2023-12-03|202312381580969|Restaurants via pos|-225.43|transactional|MTX202312000017100
2023-12-03|202312736169376|Alcohol via ewallet|-10.00|transactional|MTX202312000017101
2023-12-04|202312416144556|Retail via mobile banking app|-201.90|transactional|MTX202312000017102
2023-12-04|202312784603087|Utilities via online banking|-829.51|transactional|MTX202312000017103
2023-12-04|202312242246107|Restaurants via mobile banking app|-140.19|transactional|MTX202312000017104
2023-12-05|202312187756782|Retail via ewallet|-328.37|transactional|MTX202312000017106
2023-12-05|202312286622736|Retail via contactless|-439.45|transactional|MTX202312000017105
2023-12-05|202312526472922|Transfer via online banking|-235.13|transactional|MTX202312000017107
2023-12-06|202312510991996|Clothing via mobile banking app|-416.50|transactional|MTX202312000017108
2023-12-06|202312491523498|Groceries via mobile banking app|-626.62|transactional|MTX202312000017109
2023-12-06|202312773901343|Transfer via ussd|-594.87|transactional|MTX202312000017110
2023-12-07|202312188095735|Fuel via pos|-438.32|transactional|MTX202312000017112
2023-12-07|202312789786812|Fuel via contactless|-473.46|transactional|MTX202312000017111
2023-12-08|202312840351456|Entertainment via mobile banking app|-265.17|transactional|MTX202312000017113
2023-12-08|202312915636076|Entertainment via mobile banking app|-256.88|transactional|MTX202312000017114
2023-12-09|202312739222530|Entertainment via pos|-285.04|transactional|MTX202312000017115
2023-12-10|202312441575032|Retail via mobile banking app|-297.83|transactional|MTX202312000017116
2023-12-11|202312150127639|Groceries via mobile banking app|-270.90|transactional|MTX202312000017117
2023-12-11|202312417836398|Entertainment via mobile banking app|-290.53|transactional|MTX202312000017118
2023-12-12|202312935807829|Groceries via pos|-1250.01|transactional|MTX202312000017119
2023-12-12|202312762773623|Groceries via contactless|-289.14|transactional|MTX202312000017120
2023-12-12|202312335938707|Transfer via mobile_banking_app|-787.87|transactional|MTX202312000017121
2023-12-12|202312269729456|Airtime via mobile_banking_app|-33.91|transactional|MTX202312000017122
2023-12-13|202312202761757|Utilities via mobile_banking_app|-632.03|transactional|MTX202312000017123
2023-12-13|202312490349932|Restaurants via mobile_banking_app|-184.45|transactional|MTX202312000017124
2023-12-13|202312457577947|Restaurants via contactless|-229.75|transactional|MTX202312000017125
2023-12-13|202312389957437|Airtime via mobile banking app|-28.96|transactional|MTX202312000017126
2023-12-13|202312770705438|Airtime via mobile banking app|-68.61|transactional|MTX202312000017127
2023-12-14|202312161161272|Retail via mobile banking app|-474.27|transactional|MTX202312000017128
2023-12-14|202312262611253|Entertainment via mobile_banking_app|-258.87|transactional|MTX202312000017129
2023-12-14|202312410390311|Airtime via mobile_banking_app|-14.91|transactional|MTX202312000017130
2023-12-14|202312890632114|Retail via ewallet|-94.42|transactional|MTX202312000017131
2023-12-14|202312161720914|Groceries via pos|-514.40|transactional|MTX202312000017132
2023-12-14|202312557212345|Transfer via mobile_banking_app|-201.41|transactional|MTX202312000017133
2023-12-14|202312582076377|Airtime via online banking|-66.45|transactional|MTX202312000017134
2023-12-15|202312312163170|Fuel via mobile banking app|-688.47|transactional|MTX202312000017135
2023-12-15|202312934286176|Utilities via mobile banking app|-670.32|transactional|MTX202312000017136
2023-12-15|202312939541067|Utilities via mobile_banking_app|-443.48|transactional|MTX202312000017137
2023-12-16|202312767241043|Restaurants via mobile banking app|-154.82|transactional|MTX202312000017138
2023-12-17|202312484332157|Fuel via pos|-483.13|transactional|MTX202312000017139
2023-12-18|202312547067247|Entertainment via mobile_banking_app|-139.73|transactional|MTX202312000017140
2023-12-18|202312644402034|Utilities via mobile banking app|-104.21|transactional|MTX202312000017141
