BANK STATEMENT|Keystone Retail Bank
ACCOUNT|231705280786071
CUSTOMER|IND23007073
PERIOD|2023-12-01|2024-05-31
OPENING_BALANCE|2967.42
CLOSING_BALANCE|2453.26
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2023-12-25|FEE-202312-99442|Bank Charge|-6.20|bank_charge|
2023-12-25|FEE-202312-41216|Interest Income|5.27|interest_income|
2024-01-25|FEE-202401-56054|Interest Income|7.77|interest_income|
2024-01-25|FEE-202401-36204|Cash_Deposit_Fee|-128.63|cash_deposit_fee|
2024-02-25|FEE-202402-23792|Bank Charge|-105.52|bank_charge|
2024-03-25|FEE-202403-90811|Interest Income|5.21|interest_income|
2024-03-25|FEE-202403-93048|Service Fee|-64.76|service_fee|
2024-04-25|FEE-202404-44935|Bank_Charge|-30.45|bank_charge|
2024-05-25|FEE-202405-48674|Bank_Charge|-4.02|bank_charge|
2024-05-25|FEE-202405-77056|Cash Deposit Fee|-50.71|cash_deposit_fee|
2024-05-25|FEE-202405-26771|Service Fee|-142.12|service_fee|
