transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202300000001,ACC0001282,IND19007129,LN2019010000002,LDO20230000001,53,2023-06-14,02:31:15,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.74,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000002,ACC0000071,IND19001466,LN2019010000009,LDO20230000001,53,2023-06-30,03:21:32,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,0.58,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000003,ACC0001490,IND19011784,LN2019010000010,LDO20230000001,53,2023-06-23,03:34:58,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.02,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000004,ACC0000278,IND19005139,LN2019010000015,LDO20230000002,53,2023-06-29,02:39:37,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.25,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000005,ACC0000597,IND19000749,LN2019010000017,LDO20230000001,53,2023-06-22,04:08:32,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.85,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000006,ACC0000731,IND19012784,LN2019010000018,LDO20230000003,53,2023-06-30,04:41:26,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.7,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000007,ACC0000999,IND19000704,LN2019010000021,LDO20230000004,53,2023-06-30,02:29:48,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.1,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000008,ACC0000362,IND19010400,LN2019010000034,LDO20230000005,53,2023-06-20,02:58:13,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,0.17,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000009,ACC0000761,IND19003341,LN2019010000037,LDO20230000006,52,2023-06-10,02:21:38,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.63,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000010,ACC0000305,IND19009608,LN2019010000064,LDO20230000007,53,2023-06-15,03:46:06,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,0.67,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202300000011,ACC0000093,IND19006568,LN2019010000071,LDO20230000008,53,2023-06-13,04:53:27,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.4,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000012,ACC0000412,IND19013952,LN2019010000075,LDO20230000003,53,2023-06-30,03:28:10,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,1.33,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000013,ACC0000227,IND19010979,LN2019010000078,LDO20230000009,53,2023-06-13,02:39:28,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,0.88,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000014,ACC0001439,IND19009694,LN2019010000095,LDO20230000005,53,2023-06-18,03:42:37,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.36,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000015,ACC0000263,IND19010479,LN2019010000097,LDO20230000006,53,2023-06-14,02:34:53,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.66,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000016,ACC0000410,IND19006375,LN2019010000101,LDO20230000012,53,2023-06-22,04:25:09,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.61,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000017,ACC0000187,IND19005404,LN2019010000103,LDO20230000002,53,2023-06-29,02:19:56,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,1.75,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000018,ACC0000901,IND19009242,LN2019010000104,LDO20230000001,53,2023-06-28,04:07:01,3520.91,Debit,Completed,,Loan Payment - LN2019010000104 - Extra Principal,False,,0.89,,Automated,Personal Loan,extra_payment,False,loan_payment_generator
TXNL202300000019,ACC0000365,IND19005374,LN2019010000112,LDO20230000013,53,2023-06-20,04:56:46,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,0.2,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000020,ACC0000066,IND19000708,LN2019010000114,LDO20230000014,53,2023-06-24,03:20:20,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,0.6,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000021,ACC0000146,IND19003418,LN2019010000122,LDO20230000007,52,2023-06-04,04:15:05,1173.8,Debit,Completed,,Loan Payment - LN2019010000122,False,,0.44,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202300000022,ACC0000812,IND19000596,LN2019010000123,LDO20230000016,52,2023-06-08,04:34:46,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,1.07,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000023,ACC0000726,IND19012497,LN2019010000124,LDO20230000008,53,2023-06-13,04:12:39,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,0.75,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000024,ACC0000959,IND19007081,LN2019010000129,LDO20230000003,53,2023-06-14,03:00:44,1082.28,Debit,Completed,,Loan Payment - LN2019010000129,False,,0.23,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000025,ACC0001601,IND19014936,LN2019010000149,LDO20230000011,53,2023-06-13,02:59:41,1342.76,Debit,Completed,,Loan Payment - LN2019010000149,False,,1.38,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000026,ACC0000615,IND19010153,LN2019010000152,LDO20230000004,53,2023-06-20,03:55:44,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,1.36,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000027,ACC0000626,IND19000516,LN2019010000160,LDO20230000005,53,2023-06-27,02:11:34,1567.62,Debit,Completed,,Loan Payment - LN2019010000160 - Partial,False,,0.24,,Automated,Home Loan,partial_payment,False,loan_payment_generator
TXNL202300000028,ACC0001092,IND19002621,LN2019010000162,LDO20230000018,53,2023-06-27,04:40:39,1208.58,Debit,Completed,,Loan Payment - LN2019010000162 - Recovery,False,,1.56,,Automated,Vehicle Loan,recovery_payment,True,loan_payment_generator
TXNL202300000029,ACC0001221,IND19011832,LN2019010000190,LDO20230000020,53,2023-06-15,02:50:07,5061.94,Debit,Completed,,Loan Payment - LN2019010000190,False,,1.76,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000030,ACC0000224,IND19008065,LN2019010000206,LDO20230000002,53,2023-06-14,03:08:07,1575.25,Debit,Completed,,Loan Payment - LN2019010000206,False,,0.86,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
