BANK STATEMENT|Keystone Retail Bank
ACCOUNT|261550270212739
CUSTOMER|IND20000371
PERIOD|2020-12-01|2021-02-28
OPENING_BALANCE|12622.53
CLOSING_BALANCE|-15826.32
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2020-12-01|202012194142554|Transport via mobile banking app|-69.74|transactional|MTX202012000007381
2020-12-01|202012568573867|Transport via contactless|-123.29|transactional|MTX202012000007382
2020-12-02|202012940083236|Airtime via pos|-10.00|transactional|MTX202012000007383
2020-12-02|202012217579927|Utilities via mobile_banking_app|-596.40|transactional|MTX202012000007384
2020-12-03|202012984403584|Utilities via mobile banking app|-496.38|transactional|MTX202012000007385
2020-12-03|202012856618428|Transport via mobile_banking_app|-169.59|transactional|MTX202012000007387
2020-12-03|202012330185362|Transport via pos|-95.36|transactional|MTX202012000007386
2020-12-03|202012725154322|Transfer via mobile_banking_app|-1125.35|transactional|MTX202012000007388
2020-12-04|202012634947920|Entertainment via pos|-159.55|transactional|MTX202012000007389
2020-12-05|202012125744321|Restaurants via ewallet|-209.50|transactional|MTX202012000007390
2020-12-07|202012182330908|Retail via mobile_banking_app|-712.90|transactional|MTX202012000007393
2020-12-07|202012397234108|Entertainment via atm|-371.77|transactional|MTX202012000007394
2020-12-08|202012966086841|Groceries via pos|-512.05|transactional|MTX202012000007396
2020-12-08|202012718276194|Alcohol via atm|-274.20|transactional|MTX202012000007395
2020-12-08|202012343640853|Utilities via online banking|-850.35|transactional|MTX202012000007397
2020-12-09|202012277199639|Transport via mobile_banking_app|-133.96|transactional|MTX202012000007398
2020-12-09|202012897577402|Entertainment via pos|-366.67|transactional|MTX202012000007399
2020-12-11|202012490938419|Utilities via mobile banking app|-1401.36|transactional|MTX202012000007400
2020-12-11|202012774777545|Groceries via mobile banking app|-314.67|transactional|MTX202012000007401
2020-12-11|202012724603576|Groceries via pos|-211.38|transactional|MTX202012000007402
2020-12-11|202012360873156|Airtime via online banking|-56.29|transactional|MTX202012000007403
2020-12-11|202012355122579|Groceries via ewallet|-361.28|transactional|MTX202012000007404
2020-12-13|202012855557198|Retail via pos|-372.78|transactional|MTX202012000007405
2020-12-14|202012410545015|Airtime via mobile_banking_app|-115.45|transactional|MTX202012000007406
2020-12-14|202012181095991|Restaurants via contactless|-299.97|transactional|MTX202012000007407
2020-12-14|202012122738648|Retail via pos|-463.70|transactional|MTX202012000007408
2020-12-14|202012946458439|Restaurants via pos|-329.71|transactional|MTX202012000007409
2020-12-15|202012581531033|Transport via mobile banking app|-87.88|transactional|MTX202012000007410
2020-12-15|202012178433818|Entertainment via mobile banking app|-368.89|transactional|MTX202012000007411
2020-12-16|202012249815555|Restaurants via atm|-351.60|transactional|MTX202012000007412
2020-12-16|202012906184217|Alcohol via pos|-156.22|transactional|MTX202012000007413
2020-12-17|202012555442706|Fuel via mobile banking app|-377.01|transactional|MTX202012000007414
2020-12-17|202012907820946|Utilities via mobile banking app|-965.67|transactional|MTX202012000007415
2020-12-18|202012214934721|Groceries via contactless|-280.90|transactional|MTX202012000007416
2020-12-19|202012594374350|Airtime via mobile_banking_app|-68.15|transactional|MTX202012000007417
2020-12-19|202012870873883|Retail via mobile banking app|-423.85|transactional|MTX202012000007418
2020-12-20|202012648297895|Clothing via pos|-404.59|transactional|MTX202012000007419
2020-12-21|202012954600186|Airtime via mobile banking app|-87.91|transactional|MTX202012000007420
2020-12-21|202012509978758|Transfer via mobile_banking_app|-598.54|transactional|MTX202012000007421
2020-12-22|202012743089117|Transport via mobile banking app|-96.48|transactional|MTX202012000007422
2020-12-22|202012215800021|Groceries via contactless|-302.17|transactional|MTX202012000007423
2020-12-23|202012283629560|Restaurants via mobile_banking_app|-174.93|transactional|MTX202012000007424
2020-12-23|202012660772725|Groceries via pos|-202.92|transactional|MTX202012000007425
2020-12-23|202012897187272|Transfer via mobile banking app|-1067.54|transactional|MTX202012000007426
2020-12-23|202012961372271|Entertainment via mobile banking app|-224.35|transactional|MTX202012000007427
2020-12-24|202012470467155|Transport via contactless|-102.74|transactional|MTX202012000007428
2020-12-24|202012640834618|Retail via mobile banking app|-554.21|transactional|MTX202012000007429
2020-12-24|202012455624299|Retail via mobile banking app|-1082.51|transactional|MTX202012000007430
2020-12-25|202012341874820|Fuel via mobile banking app|-649.08|transactional|MTX202012000007431
2020-12-25|202012718207012|Groceries via pos|-361.06|transactional|MTX202012000007432
2020-12-25|202012849063626|Transfer via mobile banking app|-886.57|transactional|MTX202012000007433
2020-12-25|202012255333996|Retail via mobile banking app|-356.61|transactional|MTX202012000007434
2020-12-25|FEE-202012-75093|Bank Charge|-15.17|bank_charge|
2020-12-25|FEE-202012-85901|Interest Income|3.79|interest_income|
2020-12-25|202012991252427|Retail via contactless|-462.99|transactional|MTX202012000007435
2020-12-25|202012748620827|Airtime via ussd|-79.69|transactional|MTX202012000007436
2020-12-26|202012675299544|Restaurants via ewallet|-249.78|transactional|MTX202012000007437
2020-12-26|202012649786024|Restaurants via mobile banking app|-427.89|transactional|MTX202012000007438
2020-12-27|202012806712311|Entertainment via ewallet|-226.19|transactional|MTX202012000007439
2020-12-28|202012306161256|Alcohol via mobile banking app|-348.48|transactional|MTX202012000007440
2020-12-28|202012944694745|Internal transfer - Membership Fee|-800.05|transactional|MTX202012000000207
2020-12-28|202012170965625|Groceries via pos|-354.15|transactional|MTX202012000007441
2020-12-29|202012488122068|Airtime via mobile banking app|-71.74|transactional|MTX202012000007442
2020-12-29|202012948774892|Groceries via mobile banking app|-397.82|transactional|MTX202012000007443
2020-12-29|202012871450918|Retail via pos|-761.11|transactional|MTX202012000007444
2020-12-30|202012703886251|Groceries via mobile banking app|-520.36|transactional|MTX202012000007445
2020-12-30|202012438105279|Transfer via mobile_banking_app|-2768.10|transactional|MTX202012000007446
2020-12-31|202012243463626|Retail via pos|-371.38|transactional|MTX202012000007447
2021-01-25|FEE-202101-99552|Withholding_Tax|-11.71|withholding_tax|
2021-01-25|FEE-202101-80099|Cash Deposit Fee|-100.34|cash_deposit_fee|
2021-01-25|FEE-202101-89780|Service Fee|-12.73|service_fee|
2021-02-25|FEE-202102-45331|Cash_Deposit_Fee|-36.93|cash_deposit_fee|
