BANK STATEMENT|Keystone Retail Bank
ACCOUNT|280505280211921
CUSTOMER|IND20001567
PERIOD|2020-12-01|2021-05-31
OPENING_BALANCE|4767.13
CLOSING_BALANCE|-6703.02
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2020-12-01|202012780204122|Entertainment via mobile banking app|-341.86|transactional|MTX202012000002624
2020-12-04|202012109212854|Fuel via ussd|-295.06|transactional|MTX202012000002625
2020-12-04|202012887731174|Groceries via ussd|-368.51|transactional|MTX202012000002626
2020-12-05|202012999741370|Transport via pos|-114.16|transactional|MTX202012000002627
2020-12-05|202012954420546|Airtime via ussd|-45.94|transactional|MTX202012000002628
2020-12-05|202012368463143|Entertainment via atm|-264.85|transactional|MTX202012000002629
2020-12-06|202012967013465|Alcohol via mobile banking app|-231.89|transactional|MTX202012000002630
2020-12-06|202012725373629|Transport via ussd|-82.04|transactional|MTX202012000002631
2020-12-06|202012593464149|Airtime via pos|-84.40|transactional|MTX202012000002632
2020-12-06|202012110353226|Groceries via pos|-282.05|transactional|MTX202012000002633
2020-12-07|202012758352630|Utilities via pos|-847.42|transactional|MTX202012000002634
2020-12-07|202012380029798|Clothing via mobile banking app|-210.41|transactional|MTX202012000002635
2020-12-08|202012945960583|Airtime via ussd|-25.62|transactional|MTX202012000002636
2020-12-08|202012882134056|Groceries via ussd|-155.54|transactional|MTX202012000002637
2020-12-08|202012644314195|Airtime via pos|-42.22|transactional|MTX202012000002638
2020-12-09|202012652739121|Alcohol via atm|-10.00|transactional|MTX202012000002639
2020-12-10|202012774909794|Airtime via ussd|-10.00|transactional|MTX202012000002640
2020-12-10|202012564003362|Airtime via atm|-23.85|transactional|MTX202012000002641
2020-12-11|202012214609474|Alcohol via ussd|-100.77|transactional|MTX202012000002642
2020-12-11|202012122087835|Airtime via ussd|-14.63|transactional|MTX202012000002643
2020-12-11|202012537627494|Entertainment via pos|-216.74|transactional|MTX202012000002644
2020-12-11|202012401689146|Airtime via mobile banking app|-47.87|transactional|MTX202012000002645
2020-12-12|202012982264625|Groceries via ussd|-259.76|transactional|MTX202012000002646
