BANK STATEMENT|Keystone Retail Bank
ACCOUNT|060210030212261
CUSTOMER|IND20002049
PERIOD|2020-12-01|2021-02-28
OPENING_BALANCE|10956.31
CLOSING_BALANCE|-26565.18
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2020-12-02|202012952227147|Restaurants via ewallet|-557.85|transactional|MTX202012000004485
2020-12-02|202012978311139|Groceries via mobile banking app|-581.64|transactional|MTX202012000004484
2020-12-02|202012722772934|Groceries via mobile banking app|-560.81|transactional|MTX202012000004486
2020-12-03|202012547764993|Fuel via mobile banking app|-2071.06|transactional|MTX202012000004487
2020-12-03|202012478202506|Groceries via mobile banking app|-608.09|transactional|MTX202012000004488
2020-12-04|202012186079292|Restaurants via pos|-411.63|transactional|MTX202012000004489
2020-12-04|202012764570527|Retail via contactless|-413.00|transactional|MTX202012000004490
2020-12-05|202012334486961|Groceries via pos|-616.18|transactional|MTX202012000004491
2020-12-06|202012564580717|Groceries via mobile_banking_app|-511.75|transactional|MTX202012000004492
2020-12-06|202012861706554|Retail via mobile banking app|-654.64|transactional|MTX202012000004493
2020-12-06|202012127987053|Transfer via mobile banking app|-1929.88|transactional|MTX202012000004495
2020-12-06|202012770749985|Groceries via pos|-522.51|transactional|MTX202012000004494
2020-12-06|202012803169524|Restaurants via online_banking|-385.50|transactional|MTX202012000004496
2020-12-06|202012971111942|Groceries via mobile banking app|-307.98|transactional|MTX202012000004497
2020-12-09|202012385526846|Alcohol via online_banking|-231.01|transactional|MTX202012000004499
2020-12-09|202012732790687|Alcohol via mobile_banking_app|-282.27|transactional|MTX202012000004500
2020-12-09|202012625513066|Restaurants via mobile banking app|-592.22|transactional|MTX202012000004498
2020-12-10|202012507776559|Airtime via mobile_banking_app|-75.60|transactional|MTX202012000004501
2020-12-10|202012268429558|Airtime via online banking|-60.07|transactional|MTX202012000004502
2020-12-10|202012833626894|Airtime via mobile banking app|-67.91|transactional|MTX202012000004504
2020-12-10|202012622070762|Fuel via pos|-641.67|transactional|MTX202012000004503
2020-12-10|202012261212073|Restaurants via online_banking|-443.33|transactional|MTX202012000004505
2020-12-10|202012471949717|Groceries via online banking|-591.28|transactional|MTX202012000004506
2020-12-10|202012488895173|Retail via online_banking|-674.76|transactional|MTX202012000004507
2020-12-11|202012849140586|Airtime via mobile banking app|-134.22|transactional|MTX202012000004508
2020-12-11|202012600116403|Retail via ewallet|-684.33|transactional|MTX202012000004509
2020-12-12|202012567022597|Restaurants via ewallet|-640.09|transactional|MTX202012000004510
2020-12-12|202012634130720|Restaurants via online_banking|-498.90|transactional|MTX202012000004511
2020-12-13|202012802071508|Fuel via mobile_banking_app|-934.45|transactional|MTX202012000004512
2020-12-13|202012502692068|Alcohol via pos|-413.12|transactional|MTX202012000004513
2020-12-13|202012542594954|Alcohol via contactless|-168.10|transactional|MTX202012000004514
2020-12-14|202012140728387|Transport via online banking|-191.51|transactional|MTX202012000004515
2020-12-14|202012881783515|Fuel via pos|-785.04|transactional|MTX202012000004516
2020-12-14|202012676144694|Groceries via contactless|-469.32|transactional|MTX202012000004517
2020-12-16|202012998403069|Fuel via pos|-831.54|transactional|MTX202012000004518
2020-12-17|202012955478261|Groceries via mobile banking app|-472.93|transactional|MTX202012000004519
2020-12-17|202012214060187|Transport via online_banking|-153.14|transactional|MTX202012000004520
2020-12-18|202012420691735|Restaurants via atm|-395.63|transactional|MTX202012000004521
2020-12-18|202012731817316|Fuel via mobile_banking_app|-728.91|transactional|MTX202012000004523
2020-12-18|202012262990370|Groceries via ewallet|-603.73|transactional|MTX202012000004522
2020-12-19|202012702233080|Fuel via mobile_banking_app|-477.26|transactional|MTX202012000004524
2020-12-19|202012493003419|Airtime via atm|-110.95|transactional|MTX202012000004525
2020-12-19|202012576607737|Airtime via pos|-73.43|transactional|MTX202012000004526
2020-12-20|202012608534646|Alcohol via mobile banking app|-321.36|transactional|MTX202012000004527
2020-12-21|202012158461925|Airtime via mobile banking app|-95.07|transactional|MTX202012000004528
2020-12-21|202012469964819|Fuel via online_banking|-687.73|transactional|MTX202012000004529
2020-12-21|202012683821050|Transfer via pos|-1202.44|transactional|MTX202012000004530
2020-12-21|202012200400096|Retail via contactless|-482.62|transactional|MTX202012000004531
2020-12-21|202012791021829|Restaurants via pos|-393.39|transactional|MTX202012000004532
2020-12-22|202012113161992|Fuel via atm|-719.07|transactional|MTX202012000004533
2020-12-23|202012452043209|Fuel via pos|-1058.55|transactional|MTX202012000004535
2020-12-23|202012459745312|Groceries via mobile banking app|-673.33|transactional|MTX202012000004536
2020-12-24|202012471762066|Airtime via mobile_banking_app|-104.95|transactional|MTX202012000004537
2020-12-24|202012837139508|Groceries via pos|-683.16|transactional|MTX202012000004538
2020-12-24|202012253182594|Fuel via mobile_banking_app|-759.64|transactional|MTX202012000004540
2020-12-24|202012511554365|Restaurants via ewallet|-356.36|transactional|MTX202012000004539
2020-12-25|202012614169121|Transport via online banking|-108.99|transactional|MTX202012000004541
2020-12-25|FEE-202012-10489|Interest Income|1.55|interest_income|
2020-12-25|FEE-202012-22711|Withholding Tax|-2.15|withholding_tax|
2020-12-25|202012879667971|Airtime via online_banking|-113.64|transactional|MTX202012000004542
2020-12-26|202012807384079|Fuel via atm|-695.55|transactional|MTX202012000004543
2020-12-26|202012440334837|Alcohol via online_banking|-263.92|transactional|MTX202012000004544
2020-12-27|202012236089030|Fuel via mobile banking app|-307.48|transactional|MTX202012000004545
2020-12-27|202012743192557|Groceries via online_banking|-777.98|transactional|MTX202012000004546
2020-12-28|202012934515423|Retail via atm|-765.36|transactional|MTX202012000004547
2020-12-28|202012672402941|Alcohol via mobile banking app|-548.84|transactional|MTX202012000004549
2020-12-28|202012672402941-DUP|Alcohol via mobile banking app|-548.84|transactional|MTX202012000004549
2020-12-28|202012706692020|Retail via contactless|-466.79|transactional|MTX202012000004548
2020-12-30|202012893091054|Entertainment via online banking|-507.35|transactional|MTX202012000004550
2020-12-30|202012929181916|Airtime via online_banking|-87.13|transactional|MTX202012000004551
2020-12-31|202012503737919|Fuel via pos|-945.01|transactional|MTX202012000004552
2020-12-31|202012488887098|Retail via pos|-808.53|transactional|MTX202012000004553
2020-12-31|202012434044164|Groceries via mobile_banking_app|-403.51|transactional|MTX202012000004554
2021-01-25|FEE-202101-52370|Withholding_Tax|-12.70|withholding_tax|
2021-02-25|FEE-202102-91928|Withholding_Tax|-44.04|withholding_tax|
2021-02-25|FEE-202102-19574|Service Fee|-19.44|service_fee|
2021-02-25|FEE-202102-84242|Interest_Income|1.12|interest_income|
