BANK STATEMENT|Keystone Retail Bank
ACCOUNT|050910270212945
CUSTOMER|IND20003663
PERIOD|2020-12-01|2021-02-28
OPENING_BALANCE|5897.78
CLOSING_BALANCE|-11267.58
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2020-12-01|202012275333722|Groceries via ewallet|-257.83|transactional|MTX202012000008649
2020-12-01|202012142503473|Utilities via online banking|-314.53|transactional|MTX202012000008650
2020-12-02|202012986960190|Entertainment via mobile_banking_app|-22.73|transactional|MTX202012000008651
2020-12-02|202012592616485|Groceries via mobile_banking_app|-816.41|transactional|MTX202012000008652
2020-12-02|202012574653887|Transfer via mobile_banking_app|1202.74|transactional|MTX202012000008654
2020-12-02|202012397334273|Utilities via online_banking|-132.28|transactional|MTX202012000008653
2020-12-03|202012694710675|Airtime via mobile banking app|-73.52|transactional|MTX202012000008655
2020-12-03|202012163377260|Retail via mobile banking app|-227.33|transactional|MTX202012000008656
2020-12-03|202012877743759|Alcohol via contactless|-141.46|transactional|MTX202012000008657
2020-12-03|202012547799933|Airtime via mobile banking app|-63.85|transactional|MTX202012000008658
2020-12-03|202012721305393|Utilities via online banking|-547.39|transactional|MTX202012000008659
2020-12-04|202012109781107|Retail via mobile_banking_app|-458.68|transactional|MTX202012000008660
2020-12-04|202012721806835|Transfer via mobile banking app|-494.77|transactional|MTX202012000008661
2020-12-06|202012948103991|Alcohol via ewallet|-169.13|transactional|MTX202012000008662
2020-12-07|202012491681648|Alcohol via mobile banking app|-132.07|transactional|MTX202012000008663
2020-12-07|202012640181044|Airtime via online banking|-112.76|transactional|MTX202012000008664
2020-12-08|202012108144715|Airtime via mobile banking app|-58.05|transactional|MTX202012000008665
2020-12-08|202012332605255|Airtime via mobile_banking_app|-75.74|transactional|MTX202012000008666
2020-12-09|202012679802898|Airtime via mobile_banking_app|-72.17|transactional|MTX202012000008667
2020-12-09|202012772795245|Alcohol via pos|-10.00|transactional|MTX202012000008668
2020-12-10|202012915649392|Clothing via mobile banking app|-10.00|transactional|MTX202012000008669
2020-12-10|202012736564496|Groceries via contactless|-95.93|transactional|MTX202012000008670
2020-12-12|202012331518481|Restaurants via mobile_banking_app|-204.96|transactional|MTX202012000008671
2020-12-13|202012609255340|Entertainment via pos|-125.80|transactional|MTX202012000008672
2020-12-14|202012827520594|Airtime via mobile banking app|-72.77|transactional|MTX202012000008673
2020-12-15|202012334420481|Groceries via pos|-426.78|transactional|MTX202012000008674
2020-12-15|202012901187195|Airtime via pos|-33.82|transactional|MTX202012000008675
2020-12-15|202012512757326|Transport via pos|-10.00|transactional|MTX202012000008676
2020-12-15|202012181746922|Utilities via mobile_banking_app|-81.10|transactional|MTX202012000008678
2020-12-15|202012170830548|Groceries via mobile banking app|-249.88|transactional|MTX202012000008679
2020-12-16|202012315359739|Groceries via ewallet|-162.42|transactional|MTX202012000008680
2020-12-16|202012962052243|Transfer via mobile banking app|1051.66|transactional|MTX202012000008681
2020-12-17|202012943173285|Airtime via contactless|-10.00|transactional|MTX202012000008682
2020-12-17|202012477912736|Transfer via online_banking|-990.13|transactional|MTX202012000008683
2020-12-17|202012910120109|Transfer via online_banking|1522.66|transactional|MTX202012000008677
2020-12-17|202012154049702|Retail via pos|-418.26|transactional|MTX202012000008684
2020-12-17|202012796006574|Entertainment via contactless|-237.09|transactional|MTX202012000008685
2020-12-18|202012505579345|Transport via mobile_banking_app|-107.65|transactional|MTX202012000008686
2020-12-18|202012259534406|Restaurants via mobile banking app|-302.20|transactional|MTX202012000008687
2020-12-18|202012207567734|Restaurants via ewallet|-148.97|transactional|MTX202012000008688
2020-12-18|202012270642638|Transfer via mobile banking app|-1187.34|transactional|MTX202012000008689
2020-12-20|202012135148785|Entertainment via mobile banking app|-181.84|transactional|MTX202012000008690
2020-12-21|202012260707394|Transport via mobile banking app|-86.12|transactional|MTX202012000008691
2020-12-21|202012246293412|Airtime via mobile_banking_app|-45.20|transactional|MTX202012000008692
2020-12-21|202012618343928|Retail via mobile_banking_app|-452.46|transactional|MTX202012000008693
2020-12-21|202012559106946|Retail via pos|-390.08|transactional|MTX202012000008694
2020-12-21|202012402740599|Utilities via mobile banking app|-614.86|transactional|MTX202012000008695
2020-12-22|202012612150713|Airtime via mobile_banking_app|-66.10|transactional|MTX202012000008696
2020-12-22|202012124342042|Restaurants via contactless|-168.86|transactional|MTX202012000008697
2020-12-22|202012773912083|Airtime via mobile banking app|-52.84|transactional|MTX202012000008698
2020-12-23|202012693508069|Transfer via mobile_banking_app|-1256.26|transactional|MTX202012000008699
2020-12-23|202012186489573|Transport via pos|-159.54|transactional|MTX202012000008700
2020-12-23|202012728751903|Retail via atm|-603.83|transactional|MTX202012000008701
2020-12-23|202012471115937|Entertainment via contactless|-185.99|transactional|MTX202012000008702
2020-12-23|202012607277117|Airtime via mobile banking app|-10.00|transactional|MTX202012000008703
2020-12-24|202012349066868|Fuel via contactless|-390.58|transactional|MTX202012000008704
2020-12-24|202012574599249|Transport via pos|-52.17|transactional|MTX202012000008705
2020-12-24|202012628925163|Groceries via contactless|-242.01|transactional|MTX202012000008706
2020-12-25|202012920436341|Utilities via online banking|-863.75|transactional|MTX202012000008707
2020-12-25|FEE-202012-26308|Cash_Deposit_Fee|-73.91|cash_deposit_fee|
2020-12-25|FEE-202012-86851|Withholding_Tax|-2.60|withholding_tax|
2020-12-25|FEE-202012-32106|Interest Income|4.10|interest_income|
2020-12-25|202012924462887|Utilities via online_banking|-456.89|transactional|MTX202012000008708
2020-12-26|202012979825038|Restaurants via atm|-211.30|transactional|MTX202012000008709
2020-12-28|202012580743192|Utilities via mobile_banking_app|-709.34|transactional|MTX202012000008710
2020-12-28|202012826403432|Credit Card Payment - Reid, Todd and Anderson|-1764.26|transactional|MTX202012000000104
2020-12-30|202012625001335|Fuel via mobile banking app|-214.03|transactional|MTX202012000008712
2020-12-30|202012455855851|Transfer via mobile banking app|1090.70|transactional|MTX202012000008713
2020-12-30|202012812089063|Transfer via mobile banking app|-865.99|transactional|MTX202012000008711
2020-12-30|202012359775694|Groceries via contactless|-436.22|transactional|MTX202012000008714
2020-12-31|202012185226585|Utilities via mobile_banking_app|-1403.23|transactional|MTX202012000008715
2020-12-31|202012983699457|Fuel via mobile banking app|-308.71|transactional|MTX202012000008716
2020-12-31|202012659062961|Airtime via mobile banking app|-55.99|transactional|MTX202012000008717
2020-12-31|202012250309574|Groceries via mobile banking app|-222.59|transactional|MTX202012000008718
2020-12-31|202012101269128|Groceries via atm|-246.58|transactional|MTX202012000008719
2021-01-25|FEE-202101-13071|Service Fee|-120.91|service_fee|
2021-01-25|FEE-202101-32817|Interest_Income|1.83|interest_income|
2021-01-25|FEE-202101-57353|Withholding Tax|-2.44|withholding_tax|
2021-02-25|FEE-202102-10273|Bank_Charge|-28.57|bank_charge|
2021-02-25|FEE-202102-81574|Withholding_Tax|-40.72|withholding_tax|
2021-02-25|FEE-202102-70433|Interest Income|3.52|interest_income|
