BANK STATEMENT|Keystone Retail Bank
ACCOUNT|270555020213313
CUSTOMER|IND20003641
PERIOD|2020-12-01|2021-05-31
OPENING_BALANCE|4755.05
CLOSING_BALANCE|-13594.38
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2020-12-02|202012926451185|Fuel via ussd|-483.59|transactional|MTX202012000011038
2020-12-02|202012112633565|Transport via pos|-10.00|transactional|MTX202012000011040
2020-12-02|202012750518950|Airtime via mobile_banking_app|-102.41|transactional|MTX202012000011039
2020-12-03|202012881864577|Airtime via ussd|-10.00|transactional|MTX202012000011042
2020-12-04|202012943897101|Restaurants via mobile_banking_app|-217.67|transactional|MTX202012000011041
2020-12-04|202012318363981|Utilities via atm|-505.79|transactional|MTX202012000011044
2020-12-04|202012266987059|Transport via pos|-32.53|transactional|MTX202012000011043
2020-12-05|202012490967761|Alcohol via ussd|-132.79|transactional|MTX202012000011045
2020-12-06|202012145359933|Utilities via mobile_banking_app|-701.09|transactional|MTX202012000011046
2020-12-08|202012298663875|Airtime via mobile_banking_app|-86.87|transactional|MTX202012000011047
2020-12-12|202012736446511|Transport via ussd|-41.84|transactional|MTX202012000011048
2020-12-12|202012909381280|Transport via atm|-101.61|transactional|MTX202012000011049
2020-12-12|202012333523139|Transport via pos|-39.50|transactional|MTX202012000011050
2020-12-13|202012455812667|Airtime via mobile banking app|-43.45|transactional|MTX202012000011051
2020-12-13|202012258393502|Entertainment via mobile_banking_app|-205.10|transactional|MTX202012000011053
2020-12-13|202012984689742|Airtime via ussd|-13.88|transactional|MTX202012000011052
2020-12-13|202012175524790|Utilities via ussd|-808.31|transactional|MTX202012000011054
2020-12-14|202012608265252|Clothing via ussd|-269.41|transactional|MTX202012000011055
2020-12-15|202012220337413|Alcohol via mobile banking app|-54.42|transactional|MTX202012000011057
2020-12-15|202012834313432|Fuel via ussd|-484.09|transactional|MTX202012000011056
2020-12-15|202012425293439|Airtime via ussd|-55.02|transactional|MTX202012000011058
2020-12-16|202012988241648|Airtime via atm|-36.65|transactional|MTX202012000011059
2020-12-17|202012332685061|Entertainment via mobile banking app|-242.34|transactional|MTX202012000011060
2020-12-17|202012156037314|Utilities via pos|-466.92|transactional|MTX202012000011061
2020-12-17|202012947014093|Utilities via ussd|-697.60|transactional|MTX202012000011062
2020-12-18|202012156147178|Groceries via ussd|-92.02|transactional|MTX202012000011063
2020-12-18|202012951651057|Transport via mobile banking app|-74.76|transactional|MTX202012000011065
2020-12-19|202012707564875|Fuel via ussd|-348.12|transactional|MTX202012000011064
2020-12-19|202012615608661|Airtime via ussd|-56.16|transactional|MTX202012000011066
2020-12-19|202012873523811|Transport via atm|-304.60|transactional|MTX202012000011068
2020-12-19|202012202378642|Utilities via mobile banking app|-10.00|transactional|MTX202012000011067
2020-12-19|202012191472399|Entertainment via mobile_banking_app|-159.03|transactional|MTX202012000011070
2020-12-19|202012377807511|Entertainment via pos|-218.94|transactional|MTX202012000011069
2020-12-20|202012725961380|Groceries via ussd|-119.48|transactional|MTX202012000011071
2020-12-20|202012953945486|Groceries via pos|-301.14|transactional|MTX202012000011072
2020-12-21|202012769097494|Clothing via ussd|-164.17|transactional|MTX202012000011074
2020-12-21|202012620772978|Transport via ussd|-115.65|transactional|MTX202012000011075
2020-12-21|202012748897802|Transport via mobile_banking_app|-109.86|transactional|MTX202012000011073
2020-12-21|202012784808459|Airtime via ussd|-74.40|transactional|MTX202012000011076
2020-12-21|202012180159804|Transport via atm|-117.36|transactional|MTX202012000011077
2020-12-21|202012724974666|Airtime via mobile banking app|-42.89|transactional|MTX202012000011078
2020-12-21|202012202218559|Entertainment via mobile_banking_app|-131.38|transactional|MTX202012000011079
2020-12-22|202012311255729|Airtime via mobile banking app|-143.45|transactional|MTX202012000011080
2020-12-22|202012587453974|Transport via ussd|-104.42|transactional|MTX202012000011081
2020-12-23|202012723175671|Airtime via ussd|-95.82|transactional|MTX202012000011082
2020-12-23|202012861943579|Transport via ussd|-126.51|transactional|MTX202012000011084
2020-12-23|202012546842965|Utilities via mobile_banking_app|-834.98|transactional|MTX202012000011083
2020-12-23|202012446257737|Groceries via ussd|-439.27|transactional|MTX202012000011085
2020-12-24|202012105871676|Retail via mobile_banking_app|-548.61|transactional|MTX202012000011086
2020-12-24|202012820456674|Transport via ussd|-10.00|transactional|MTX202012000011087
2020-12-24|202012177410007|Groceries via mobile banking app|-255.77|transactional|MTX202012000011088
2020-12-24|202012504930875|Utilities via mobile_banking_app|-892.09|transactional|MTX202012000011089
2020-12-25|FEE-202012-19551|Withholding Tax|-19.61|withholding_tax|
2020-12-25|FEE-202012-58628|Service Fee|-15.52|service_fee|
2020-12-25|202012646890203|Groceries via atm|-280.10|transactional|MTX202012000011090
2020-12-26|202012591299468|Airtime via ussd|-29.23|transactional|MTX202012000011091
2020-12-26|202012663758085|Airtime via ussd|-78.36|transactional|MTX202012000011092
2020-12-27|202012997914604|Fuel via mobile_banking_app|-1228.10|transactional|MTX202012000011093
