BANK STATEMENT|Keystone Retail Bank
ACCOUNT|470010270213550
CUSTOMER|IND20003765
PERIOD|2020-12-01|2021-05-31
OPENING_BALANCE|14839.81
CLOSING_BALANCE|-11264.28
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2020-12-01|202012173316568|Transfer via mobile_banking_app|-711.90|transactional|MTX202012000012441
2020-12-02|202012533787016|Utilities via online banking|-1842.29|transactional|MTX202012000012442
2020-12-02|202012987966445|Retail via mobile banking app|-1058.29|transactional|MTX202012000012444
2020-12-03|202012602640278|Retail via mobile banking app|-359.09|transactional|MTX202012000012445
2020-12-03|202012228881547|Restaurants via mobile banking app|-415.24|transactional|MTX202012000012446
2020-12-03|202012208971522|Groceries via pos|-421.72|transactional|MTX202012000012447
2020-12-03|202012815193054|Utilities via online banking|-1440.49|transactional|MTX202012000012448
2020-12-04|202012976012740|Clothing via mobile banking app|-495.92|transactional|MTX202012000012449
2020-12-04|202012940709635|Transport via mobile_banking_app|-44.35|transactional|MTX202012000012450
2020-12-04|202012548897342|Alcohol via pos|-51.91|transactional|MTX202012000012451
2020-12-05|202012118348074|Groceries via mobile banking app|-396.68|transactional|MTX202012000012443
2020-12-05|202012208454711|Retail via pos|-404.88|transactional|MTX202012000012452
2020-12-06|202012256257596|Clothing via atm|-468.57|transactional|MTX202012000012453
2020-12-06|202012215307187|Restaurants via mobile_banking_app|-414.86|transactional|MTX202012000012454
2020-12-07|202012537263769|Fuel via mobile_banking_app|-382.52|transactional|MTX202012000012455
2020-12-07|202012309320994|Airtime via mobile_banking_app|-57.69|transactional|MTX202012000012457
2020-12-07|202012623837941|Utilities via online banking|-450.91|transactional|MTX202012000012456
2020-12-07|202012112921419|Restaurants via pos|-296.77|transactional|MTX202012000012458
2020-12-07|202012779365869|Utilities via ussd|-1411.45|transactional|MTX202012000012459
2020-12-07|202012258692859|Airtime via online_banking|-77.66|transactional|MTX202012000012460
2020-12-08|202012738341020|Clothing via mobile banking app|-813.02|transactional|MTX202012000012461
2020-12-08|202012915703814|Restaurants via pos|-11.26|transactional|MTX202012000012462
2020-12-08|202012720850631|Retail via pos|-297.12|transactional|MTX202012000012463
2020-12-09|202012263364418|Utilities via mobile_banking_app|-470.96|transactional|MTX202012000012464
2020-12-10|202012983031829|Utilities via mobile_banking_app|-929.62|transactional|MTX202012000012465
2020-12-11|202012264124688|Transport via mobile_banking_app|-113.16|transactional|MTX202012000012466
2020-12-13|202012652512203|Retail via mobile banking app|-770.37|transactional|MTX202012000012467
2020-12-14|202012478859600|Transport via pos|-129.72|transactional|MTX202012000012468
2020-12-14|202012673392600|Airtime via online_banking|-63.39|transactional|MTX202012000012469
2020-12-15|202012672806524|Airtime via mobile_banking_app|-70.83|transactional|MTX202012000012470
2020-12-16|202012806523956|Retail via pos|-763.81|transactional|MTX202012000012471
2020-12-16|202012488663967|Restaurants via atm|-355.26|transactional|MTX202012000012472
2020-12-16|202012501345933|Utilities via ussd|-933.79|transactional|MTX202012000012473
2020-12-17|202012276390462|Transfer via mobile_banking_app|1012.56|transactional|MTX202012000012474
2020-12-18|202012939454424|Clothing via mobile_banking_app|-54.59|transactional|MTX202012000012475
2020-12-18|202012276722117|Transport via pos|-137.94|transactional|MTX202012000012476
2020-12-18|202012697296200|Restaurants via contactless|-185.19|transactional|MTX202012000012477
2020-12-18|202012594718249|Alcohol via mobile_banking_app|-356.12|transactional|MTX202012000012478
2020-12-19|202012512408415|Clothing via mobile banking app|-210.96|transactional|MTX202012000012479
2020-12-19|202012703162034|Retail via contactless|-408.64|transactional|MTX202012000012481
2020-12-19|202012708329262|Restaurants via mobile_banking_app|-286.59|transactional|MTX202012000012480
2020-12-21|202012411289859|Utilities via mobile banking app|-1149.05|transactional|MTX202012000012482
2020-12-22|202012655506213|Utilities via mobile banking app|-440.06|transactional|MTX202012000012483
2020-12-22|202012683046882|Restaurants via contactless|-317.03|transactional|MTX202012000012484
2020-12-22|202012575701696|Restaurants via pos|-413.02|transactional|MTX202012000012485
2020-12-23|202012717024825|Transfer via mobile banking app|-908.74|transactional|MTX202012000012486
2020-12-23|202012562841910|Airtime via mobile banking app|-11.26|transactional|MTX202012000012487
2020-12-23|202012647623968|Airtime via mobile banking app|-70.12|transactional|MTX202012000012488
