statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0021191-000001,ACC0021191,2020-12-01 11:40:31,2020-12-01,Transfer via online banking,202012741294495,1231.56,transactional,False,,0,,MTX202012000002560
BST-ACC0021191-000002,ACC0021191,2020-12-02 07:53:14,2020-12-02,Fuel via pos,202012196565817,-737.14,transactional,False,,0,,MTX202012000002561
BST-ACC0021191-000003,ACC0021191,2020-12-02 12:28:21,2020-12-02,Retail via ewallet,202012293793754,-350.52,transactional,False,,0,,MTX202012000002562
BST-ACC0021191-000004,ACC0021191,2020-12-02 18:35:44,2020-12-02,Groceries via pos,202012244788654,-322.95,transactional,False,,0,,MTX202012000002563
BST-ACC0021191-000005,ACC0021191,2020-12-02 21:06:48,2020-12-02,Utilities via mobile banking app,202012735596264,-560.45,transactional,False,,0,,MTX202012000002564
BST-ACC0021191-000006,ACC0021191,2020-12-03 13:17:12,2020-12-03,Groceries via mobile_banking_app,202012881709923,-310.85,transactional,False,,0,,MTX202012000002566
BST-ACC0021191-000007,ACC0021191,2020-12-03 13:27:50,2020-12-03,Groceries via pos,202012262962436,-162.88,transactional,False,,0,,MTX202012000002565
BST-ACC0021191-000008,ACC0021191,2020-12-03 18:44:53,2020-12-03,Entertainment via contactless,202012144115064,-311.8,transactional,False,,0,,MTX202012000002567
BST-ACC0021191-000009,ACC0021191,2020-12-03 19:55:14,2020-12-03,Retail via mobile_banking_app,202012243045578,-548.42,transactional,False,,0,,MTX202012000002568
BST-ACC0021191-000010,ACC0021191,2020-12-03 22:57:20,2020-12-03,Transfer via ussd,202012965519024,-314.21,transactional,False,,0,,MTX202012000002569
BST-ACC0021191-000011,ACC0021191,2020-12-04 05:51:28,2020-12-04,Fuel via mobile banking app,202012701124932,-120.54,transactional,False,,0,,MTX202012000002570
BST-ACC0021191-000012,ACC0021191,2020-12-04 08:30:44,2020-12-04,Utilities via mobile banking app,202012440927853,-703.53,transactional,False,,0,,MTX202012000002571
BST-ACC0021191-000013,ACC0021191,2020-12-04 09:38:59,2020-12-04,Utilities via mobile banking app,202012861838119,-652.59,transactional,False,,0,,MTX202012000002572
BST-ACC0021191-000014,ACC0021191,2020-12-04 20:51:09,2020-12-04,Restaurants via atm,202012539161387,-404.42,transactional,False,,0,,MTX202012000002573
BST-ACC0021191-000015,ACC0021191,2020-12-05 17:32:53,2020-12-05,Retail via mobile banking app,202012905607476,-681.55,transactional,False,,0,,MTX202012000002574
BST-ACC0021191-000017,ACC0021191,2020-12-08 06:54:50,2020-12-08,Fuel via contactless,202012103248548,-480.74,transactional,False,,0,,MTX202012000002576
BST-ACC0021191-000018,ACC0021191,2020-12-09 06:00:39,2020-12-09,Alcohol via mobile banking app,202012222858202,-203.28,transactional,False,,0,,MTX202012000002577
BST-ACC0021191-000019,ACC0021191,2020-12-09 21:01:23,2020-12-09,Utilities via mobile_banking_app,202012763714976,-1190.54,transactional,False,,0,,MTX202012000002578
BST-ACC0021191-000016,ACC0021191,2020-12-10 06:11:00,2020-12-10,Entertainment via mobile_banking_app,202012309023862,-299.29,transactional,True,timing_difference,0,2020-12-10,MTX202012000002575
BST-ACC0021191-000020,ACC0021191,2020-12-10 20:46:33,2020-12-10,Retail via mobile banking app,202012119874996,-407.39,transactional,False,,0,,MTX202012000002579
BST-ACC0021191-000021,ACC0021191,2020-12-11 05:52:36,2020-12-11,Transfer via mobile banking app,202012756212488,502.03,transactional,False,,0,,MTX202012000002580
BST-ACC0021191-000022,ACC0021191,2020-12-11 06:28:11,2020-12-11,Utilities via mobile banking app,202012397940191,-191.89,transactional,False,,0,,MTX202012000002581
BST-ACC0021191-000023,ACC0021191,2020-12-11 11:43:56,2020-12-11,Transfer via mobile banking app,202012678685990,-426.14,transactional,False,,0,,MTX202012000002582
BST-ACC0021191-000024,ACC0021191,2020-12-12 18:06:55,2020-12-12,Alcohol via atm,202012133723967,-286.53,transactional,False,,0,,MTX202012000002583
BST-ACC0021191-000025,ACC0021191,2020-12-12 18:14:19,2020-12-12,Retail via pos,202012732763788,-126.99,transactional,False,,0,,MTX202012000002584
BST-ACC0021191-000026,ACC0021191,2020-12-13 16:47:35,2020-12-13,Alcohol via mobile_banking_app,202012165572015,-251.7,transactional,False,,0,,MTX202012000002585
BST-ACC0021191-000027,ACC0021191,2020-12-14 05:51:22,2020-12-14,Retail via mobile banking app,202012384828911,-995.89,transactional,False,,0,,MTX202012000002586
BST-ACC0021191-000028,ACC0021191,2020-12-14 07:07:03,2020-12-14,Groceries via contactless,202012386703530,-423.46,transactional,False,,0,,MTX202012000002587
BST-ACC0021191-000029,ACC0021191,2020-12-14 09:34:58,2020-12-14,Utilities via mobile_banking_app,202012964047324,-532.09,transactional,False,,0,,MTX202012000002588
BST-ACC0021191-000030,ACC0021191,2020-12-14 12:08:20,2020-12-14,Groceries via contactless,202012284112041,-334.08,transactional,False,,0,,MTX202012000002589
BST-ACC0021191-000031,ACC0021191,2020-12-14 19:04:18,2020-12-14,Groceries via mobile banking app,202012868228283,-497.04,transactional,False,,0,,MTX202012000002590
BST-ACC0021191-000032,ACC0021191,2020-12-14 21:55:09,2020-12-14,Transfer via mobile_banking_app,202012202841965,-324.36,transactional,False,,0,,MTX202012000002591
