payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202509-00001,COLL-202509-00034,ACC0039698,IND22003534,2025-09-25,210.89,debit_order,False,738.86
REC-202509-00002,COLL-202509-00012,ACC0032288,IND21008653,2025-09-06,117.05,debit_order,False,278.45
REC-202509-00003,COLL-202509-00022,ACC0061023,IND23013260,2025-09-30,1968.66,debit_order,False,1629.89
REC-202509-00004,COLL-202509-00023,ACC0089705,IND24018983,2025-09-15,3209.20,card,False,5332.45
REC-202509-00005,COLL-202509-00015,ACC0075918,IND23003223,2025-09-21,268.94,card,False,758.30
REC-202509-00006,COLL-202509-00030,ACC0026867,IND21017609,2025-09-07,1981.10,cash_deposit,False,1219.58
REC-202509-00007,COLL-202509-00004,ACC0101067,IND25019166,2025-09-24,523.40,card,False,2723.78
REC-202509-00008,COLL-202509-00001,ACC0001012,IND19008033,2025-09-01,1114.80,cash_deposit,False,2065.19
REC-202509-00009,COLL-202509-00010,ACC0089664,IND24003036,2025-09-15,227.11,eft,False,627.65
REC-202509-00010,COLL-202509-00017,ACC0058759,IND23010193,2025-09-07,406.21,eft,False,269.35
REC-202509-00011,COLL-202509-00006,ACC0100617,IND25003111,2025-09-17,800.73,cash_deposit,False,5875.82
REC-202509-00012,COLL-202509-00036,ACC0010291,IND19007161,2025-09-08,266.03,eft,False,214.74
REC-202509-00013,COLL-202509-00019,ACC0035887,IND21011503,2025-09-09,754.72,debit_order,False,909.66
REC-202509-00014,COLL-202509-00008,ACC0066548,IND23010854,2025-09-30,392.44,eft,True,908.20
