comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category,resolution_status,resolution_notes
COMM-202502-000002,ACC0052143,IND22000807,chatbot,inbound,2025-02-27T13:15:21+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,failed_transaction,open,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202502-000005,ACC0093933,IND24000463,social_media,inbound,2025/02/25 15:01:54,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,negative,True,statement_error,open,Statement extract queued for reconciliation review.
COMM-202502-000008,ACC0045486,IND22018187,phone_call,inbound,19/02/2025 15:34,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202502-000009,ACC0051249,IND22006006,email,inbound,2025-02-14 21:03:09,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202502-000013,ACC0082227,IND24002711,app_message,inbound,2025-02-24T13:27:58+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202502-000014,ACC0081844,IND24014271,app_message,inbound,2025-02-19T12:06:01+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202502-000016,ACC0093675,IND24001492,phone_call,inbound,28/02/2025 14:52,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,True,fee_dispute,escalted,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202502-000019,ACC0081210,IND24019491,sms,outbound,2025-02-13T10:29:49+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
COMM-202502-000023,ACC0054867,IND22021397,chatbot,inbound,2025-02-23T14:38:34+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202502-000024,ACC0056497,IND22003238,app_message,inbound,2025-02-16T18:50:37+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202502-000030,ACC0077760,IND23012045,app_message,inbound,2025-02-20T15:52:22+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202502-000041,ACC0007906,IND19004263,sms,outbound,2025-02-24T12:18:46+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202502-000042,ACC0093028,IND24009061,app_message,inbound,2025-02-27T14:06:53+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,statement_error,open,Statement extract queued for reconciliation review.
COMM-202502-000049,ACC0024129,IND21000127,phone_call,inbound,28/02/2025 15:58,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. This also seems connected to Eskom announces lower stages amid improved plant availability.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202502-000050,ACC0084800,IND24011984,chatbot,inbound,2025-02-07T19:30:58+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202502-000051,ACC0000229,IND19003127,app_message,inbound,2025-02-13T15:35:59+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202502-000053,ACC0029912,IND21011559,sms,inbound,2025-02-12T15:00:17+02:00,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202502-000055,ACC0001510,IND19016623,whatsapp,inbound,21-Feb-2025 08:55,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202502-000058,ACC0077760,IND23012045,app_message,inbound,2025-02-26T16:52:20+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202502-000059,ACC0012027,IND19008927,email,inbound,2025-02-27 11:29:36,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account. This also seems connected to Eskom announces lower stages amid improved plant availability.,negative,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202502-000061,ACC0053827,IND22001735,email,inbound,2025-02-01 08:24:35,Account enquiry,Please assist with my banking enquiry.,negative,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
COMM-202502-000063,ACC0045886,COM22000202,phone_call,inbound,20/02/2025 11:37,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice. This also seems connected to Eskom announces lower stages amid improved plant availability.",negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202502-000069,ACC0010731,IND19003563,whatsapp,inbound,23-Feb-2025 23:10,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,fee_dispute,escalted,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202502-000072,ACC0094663,IND24012591,chatbot,inbound,2025-02-02T08:21:22+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202502-000074,ACC0012747,IND19005503,phone_call,inbound,22/02/2025 13:48,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202502-000077,ACC0033735,IND21003291,chatbot,inbound,2025-02-13T08:57:10+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202502-000078,ACC0031823,IND21006182,whatsapp,inbound,26-Feb-2025 09:37,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,incorrect_charge,escalted,Charge sent to finance controls for validation against tariff table.
COMM-202502-000080,ACC0038956,IND22010532,branch_visit,inbound,28/02/2025 09:10,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,True,staff_behavior,resolved,Branch manager to contact customer and review service notes.
COMM-202502-000082,ACC0049503,IND22017212,sms,outbound,2025-02-21T07:17:21+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,staff_behavior,open,Branch manager to contact customer and review service notes.
