BANK STATEMENT|Keystone Retail Bank
ACCOUNT|188205281000174
CUSTOMER|IND25000892
PERIOD|2025-01-01|2025-06-30
OPENING_BALANCE|5159.80
CLOSING_BALANCE|7474.99
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2025-01-25|FEE-202501-17426|Service_Fee|-99.56|service_fee|
2025-01-25|FEE-202501-84836|Interest Income|6.84|interest_income|
2025-01-25|FEE-202501-53416|Bank Charge|-7.39|bank_charge|
2025-02-03|UNALLOC-772976|External EFT credit|3174.47|bank_only_transaction|
2025-02-25|FEE-202502-61321|Withholding_Tax|-64.54|withholding_tax|
2025-03-25|FEE-202503-65060|Service Fee|-86.70|service_fee|
2025-03-25|FEE-202503-77516|Bank_Charge|-90.00|bank_charge|
2025-04-25|FEE-202504-76913|Service_Fee|-113.91|service_fee|
2025-04-25|FEE-202504-93961|Interest Income|0.72|interest_income|
2025-04-25|FEE-202504-51925|Cash Deposit Fee|-151.49|cash_deposit_fee|
2025-05-25|FEE-202505-13598|Cash Deposit Fee|-142.69|cash_deposit_fee|
2025-05-25|FEE-202505-70498|Withholding_Tax|-9.24|withholding_tax|
2025-06-25|FEE-202506-94671|Withholding Tax|-64.89|withholding_tax|
2025-06-25|FEE-202506-16172|Service_Fee|-36.43|service_fee|
