BANK STATEMENT|Keystone Retail Bank
ACCOUNT|050910031013013
CUSTOMER|IND25000271
PERIOD|2025-01-01|2025-06-30
OPENING_BALANCE|13228.27
CLOSING_BALANCE|12544.90
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2025-01-25|FEE-202501-23887|Service_Fee|-84.44|service_fee|
2025-01-25|FEE-202501-54043|Interest Income|5.77|interest_income|
2025-02-25|FEE-202502-29468|Interest Income|2.96|interest_income|
2025-02-25|FEE-202502-27490|Service Fee|-40.04|service_fee|
2025-03-25|FEE-202503-85668|Interest Income|1.38|interest_income|
2025-03-25|FEE-202503-25671|Bank Charge|-79.25|bank_charge|
2025-03-25|FEE-202503-67905|Service Fee|-152.72|service_fee|
2025-04-25|FEE-202504-23720|Cash_Deposit_Fee|-14.51|cash_deposit_fee|
2025-04-25|FEE-202504-79547|Bank_Charge|-144.03|bank_charge|
2025-05-25|FEE-202505-73014|Withholding Tax|-37.98|withholding_tax|
2025-05-25|FEE-202505-47754|Bank Charge|-42.62|bank_charge|
2025-05-25|FEE-202505-70013|Cash Deposit Fee|-93.99|cash_deposit_fee|
2025-06-25|FEE-202506-34211|Interest Income|6.56|interest_income|
2025-06-25|FEE-202506-47087|Bank_Charge|-10.46|bank_charge|
