BANK STATEMENT|Keystone Retail Bank
ACCOUNT|121417020570957
CUSTOMER|IND22014838
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|9906.66
CLOSING_BALANCE|9460.82
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-30290|Withholding Tax|-57.99|withholding_tax|
2023-01-25|FEE-202301-38799|Interest Income|2.60|interest_income|
2023-01-25|FEE-202301-10898|Service Fee|-61.66|service_fee|
2023-02-25|FEE-202302-73825|Cash Deposit Fee|-45.07|cash_deposit_fee|
2023-02-25|FEE-202302-77376|Withholding Tax|-49.67|withholding_tax|
2023-03-25|FEE-202303-60305|Service_Fee|-115.28|service_fee|
2023-03-25|FEE-202303-29049|Interest Income|3.49|interest_income|
2023-04-25|FEE-202304-67777|Interest_Income|4.46|interest_income|
2023-04-25|FEE-202304-86258|Bank Charge|-40.16|bank_charge|
2023-05-25|FEE-202305-32493|Service_Fee|-86.56|service_fee|
