BANK STATEMENT|Keystone Retail Bank
ACCOUNT|050310280566318
CUSTOMER|IND22012389
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|11695.06
CLOSING_BALANCE|10884.64
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-68563|Interest Income|0.17|interest_income|
2022-12-25|FEE-202212-28759|Cash_Deposit_Fee|-16.77|cash_deposit_fee|
2023-01-25|FEE-202301-19762|Withholding Tax|-64.02|withholding_tax|
2023-01-25|FEE-202301-86256|Cash_Deposit_Fee|-129.77|cash_deposit_fee|
2023-02-25|FEE-202302-35984|Service Fee|-138.97|service_fee|
2023-02-25|FEE-202302-64627|Withholding Tax|-53.86|withholding_tax|
2023-03-25|FEE-202303-61473|Withholding_Tax|-9.35|withholding_tax|
2023-03-25|FEE-202303-18068|Service Fee|-158.49|service_fee|
2023-03-25|FEE-202303-55616|Bank Charge|-58.46|bank_charge|
2023-04-25|FEE-202304-35013|Service Fee|-4.58|service_fee|
2023-04-25|FEE-202304-21859|Bank Charge|-151.97|bank_charge|
2023-05-25|FEE-202305-41503|Interest_Income|0.48|interest_income|
2023-05-25|FEE-202305-57333|Bank Charge|-24.83|bank_charge|
