BANK STATEMENT|Keystone Retail Bank
ACCOUNT|198765010566498
CUSTOMER|IND22002700
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|9464.13
CLOSING_BALANCE|9455.63
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-18848|Withholding Tax|-60.83|withholding_tax|
2023-01-25|FEE-202301-88143|Interest_Income|1.89|interest_income|
2023-01-25|FEE-202301-76169|Bank Charge|-112.06|bank_charge|
2023-02-25|FEE-202302-85038|Interest_Income|4.02|interest_income|
2023-02-25|FEE-202302-80366|Service_Fee|-118.51|service_fee|
2023-03-25|FEE-202303-16286|Withholding Tax|-36.72|withholding_tax|
2023-03-25|FEE-202303-45742|Bank_Charge|-101.38|bank_charge|
2023-03-25|FEE-202303-91028|Cash Deposit Fee|-79.86|cash_deposit_fee|
2023-04-01|UNALLOC-919257|Manual correction|770.60|bank_only_transaction|
2023-04-25|FEE-202304-22314|Interest_Income|1.28|interest_income|
2023-04-25|FEE-202304-42006|Service Fee|-141.55|service_fee|
2023-05-25|FEE-202305-94024|Cash Deposit Fee|-106.89|cash_deposit_fee|
2023-05-25|FEE-202305-47922|Withholding Tax|-29.85|withholding_tax|
2023-05-25|FEE-202305-56058|Interest Income|1.36|interest_income|
