BANK STATEMENT|Keystone Retail Bank
ACCOUNT|121317020572269
CUSTOMER|IND22005664
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|17681.94
CLOSING_BALANCE|16983.35
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-76313|Interest_Income|3.10|interest_income|
2022-12-25|FEE-202212-27379|Cash Deposit Fee|-13.88|cash_deposit_fee|
2022-12-25|FEE-202212-45922|Service Fee|-15.33|service_fee|
2023-01-25|FEE-202301-60140|Withholding_Tax|-3.19|withholding_tax|
2023-02-25|FEE-202302-36587|Bank Charge|-140.74|bank_charge|
2023-03-25|FEE-202303-22179|Bank Charge|-13.41|bank_charge|
2023-03-25|FEE-202303-27814|Service Fee|-141.80|service_fee|
2023-03-25|FEE-202303-85531|Cash Deposit Fee|-130.84|cash_deposit_fee|
2023-04-25|FEE-202304-76755|Interest_Income|1.20|interest_income|
2023-04-25|FEE-202304-14852|Service_Fee|-23.34|service_fee|
2023-05-25|FEE-202305-61284|Withholding Tax|-26.68|withholding_tax|
2023-05-25|FEE-202305-75694|Bank_Charge|-113.75|bank_charge|
2023-05-25|FEE-202305-25086|Cash Deposit Fee|-79.93|cash_deposit_fee|
