BANK STATEMENT|Keystone Retail Bank
ACCOUNT|632005020565093
CUSTOMER|IND22000332
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|15383.31
CLOSING_BALANCE|14758.33
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-13527|Cash_Deposit_Fee|-87.20|cash_deposit_fee|
2022-12-25|FEE-202212-42423|Interest Income|0.63|interest_income|
2023-01-25|FEE-202301-24899|Withholding Tax|-32.09|withholding_tax|
2023-01-25|FEE-202301-34365|Cash_Deposit_Fee|-117.23|cash_deposit_fee|
2023-02-25|FEE-202302-44560|Withholding Tax|-27.94|withholding_tax|
2023-03-25|FEE-202303-86461|Withholding Tax|-40.46|withholding_tax|
2023-03-25|FEE-202303-90500|Cash Deposit Fee|-127.53|cash_deposit_fee|
2023-03-25|FEE-202303-31484|Bank_Charge|-97.91|bank_charge|
2023-04-25|FEE-202304-34834|Service Fee|-25.06|service_fee|
2023-04-25|FEE-202304-54702|Cash Deposit Fee|-33.05|cash_deposit_fee|
2023-05-25|FEE-202305-42533|Withholding Tax|-42.22|withholding_tax|
2023-05-25|FEE-202305-94144|Interest Income|5.08|interest_income|
