BANK STATEMENT|Keystone Retail Bank
ACCOUNT|150205280567653
CUSTOMER|IND22007946
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|13008.72
CLOSING_BALANCE|12353.28
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-91254|Withholding Tax|-41.13|withholding_tax|
2023-01-25|FEE-202301-57431|Bank Charge|-106.08|bank_charge|
2023-01-25|FEE-202301-90876|Cash Deposit Fee|-46.80|cash_deposit_fee|
2023-02-25|FEE-202302-36479|Interest Income|1.75|interest_income|
2023-02-25|FEE-202302-35896|Bank Charge|-6.69|bank_charge|
2023-03-25|FEE-202303-64495|Bank Charge|-104.17|bank_charge|
2023-04-25|FEE-202304-33183|Interest_Income|1.49|interest_income|
2023-04-25|FEE-202304-89311|Bank Charge|-110.81|bank_charge|
2023-04-25|FEE-202304-36929|Service_Fee|-99.90|service_fee|
2023-05-25|FEE-202305-33800|Bank Charge|-105.35|bank_charge|
2023-05-25|FEE-202305-47049|Service Fee|-37.75|service_fee|
