BANK STATEMENT|Keystone Retail Bank
ACCOUNT|510255280569979
CUSTOMER|IND22003523
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|11141.50
CLOSING_BALANCE|10154.43
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-92190|Interest Income|2.32|interest_income|
2022-12-25|FEE-202212-60433|Bank_Charge|-88.44|bank_charge|
2023-01-25|FEE-202301-57923|Service Fee|-70.46|service_fee|
2023-01-25|FEE-202301-62607|Cash Deposit Fee|-122.18|cash_deposit_fee|
2023-02-25|FEE-202302-38613|Cash_Deposit_Fee|-144.51|cash_deposit_fee|
2023-02-25|FEE-202302-16413|Withholding Tax|-50.26|withholding_tax|
2023-02-25|FEE-202302-38371|Interest_Income|2.64|interest_income|
2023-03-25|FEE-202303-50549|Cash Deposit Fee|-150.32|cash_deposit_fee|
2023-03-25|FEE-202303-87316|Withholding Tax|-43.75|withholding_tax|
2023-03-25|FEE-202303-17616|Interest Income|2.19|interest_income|
2023-04-25|FEE-202304-63424|Service Fee|-54.11|service_fee|
2023-04-25|FEE-202304-14297|Bank Charge|-150.79|bank_charge|
2023-05-25|FEE-202305-24343|Interest Income|1.91|interest_income|
2023-05-25|FEE-202305-55246|Cash Deposit Fee|-121.31|cash_deposit_fee|
