BANK STATEMENT|Keystone Retail Bank
ACCOUNT|195105280573956
CUSTOMER|IND22008307
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|1505.35
CLOSING_BALANCE|1006.98
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-80743|Interest_Income|5.21|interest_income|
2023-01-25|FEE-202301-46641|Interest Income|3.72|interest_income|
2023-01-25|FEE-202301-30291|Cash Deposit Fee|-117.11|cash_deposit_fee|
2023-01-25|FEE-202301-85908|Withholding_Tax|-64.69|withholding_tax|
2023-02-25|FEE-202302-13302|Interest Income|3.01|interest_income|
2023-02-25|FEE-202302-34390|Service Fee|-58.81|service_fee|
2023-03-25|FEE-202303-67701|Withholding Tax|-36.74|withholding_tax|
2023-04-25|FEE-202304-17051|Interest Income|5.25|interest_income|
2023-04-25|FEE-202304-71179|Bank Charge|-85.76|bank_charge|
2023-05-25|FEE-202305-13404|Withholding Tax|-23.16|withholding_tax|
2023-05-25|FEE-202305-58683|Bank_Charge|-130.97|bank_charge|
2023-05-25|FEE-202305-46828|Interest_Income|1.68|interest_income|
