BANK STATEMENT|Keystone Retail Bank
ACCOUNT|221305270573681
CUSTOMER|IND22001340
PERIOD|2022-12-01|2023-02-28
OPENING_BALANCE|11930.35
CLOSING_BALANCE|-6074.09
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-01|202212551578623|Retail via mobile banking app|-10.00|transactional|MTX202212000012547
2022-12-02|202212730461590|Groceries via pos|-353.65|transactional|MTX202212000012549
2022-12-02|202212788428577|Utilities via mobile_banking_app|-671.11|transactional|MTX202212000012550
2022-12-03|202212572140732|Groceries via mobile_banking_app|-342.10|transactional|MTX202212000012552
2022-12-03|202212681910575|Restaurants via ewallet|-330.39|transactional|MTX202212000012551
2022-12-04|202212655082394|Restaurants via mobile banking app|-217.69|transactional|MTX202212000012553
2022-12-04|202212803406320|Alcohol via contactless|-179.04|transactional|MTX202212000012554
2022-12-05|202212168889635|Alcohol via mobile_banking_app|-150.26|transactional|MTX202212000012555
2022-12-05|202212465998798|Groceries via contactless|-203.24|transactional|MTX202212000012556
2022-12-05|202212256638482|Airtime via mobile banking app|-40.40|transactional|MTX202212000012557
2022-12-05|202212443592442|Groceries via pos|-417.78|transactional|MTX202212000012558
2022-12-05|202212956626528|Entertainment via online_banking|-65.36|transactional|MTX202212000012559
2022-12-06|202212615622513|Restaurants via mobile banking app|-169.01|transactional|MTX202212000012560
2022-12-09|202212522047543|Fuel via pos|-533.15|transactional|MTX202212000012565
2022-12-09|202212420654201|Airtime via mobile_banking_app|-70.25|transactional|MTX202212000012566
2022-12-10|202212454534034|Transfer via mobile banking app|-1278.58|transactional|MTX202212000012561
2022-12-10|202212435617341|Groceries via pos|-414.74|transactional|MTX202212000012562
2022-12-10|202212288318613|Transfer via mobile banking app|-460.49|transactional|MTX202212000012563
2022-12-10|202212585167466|Airtime via mobile_banking_app|-30.90|transactional|MTX202212000012564
2022-12-11|202212874158641|Transport via mobile banking app|-62.83|transactional|MTX202212000012567
2022-12-11|202212103148549|Restaurants via ewallet|-159.69|transactional|MTX202212000012568
2022-12-12|202212290049669|Utilities via mobile banking app|-918.75|transactional|MTX202212000012569
2022-12-12|202212417210835|Entertainment via mobile banking app|-103.27|transactional|MTX202212000012570
2022-12-14|202212402227782|Airtime via online_banking|-56.54|transactional|MTX202212000012571
2022-12-14|202212265170843|Restaurants via mobile_banking_app|-237.88|transactional|MTX202212000012572
2022-12-15|202212342511848|Fuel via mobile banking app|-419.87|transactional|MTX202212000012573
2022-12-15|202212601666844|Utilities via online banking|-331.39|transactional|MTX202212000012574
2022-12-15|202212922929646|Utilities via mobile banking app|-272.26|transactional|MTX202212000012575
