BANK STATEMENT|Keystone Retail Bank
ACCOUNT|172105020571625
CUSTOMER|IND22010154
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|8209.79
CLOSING_BALANCE|7564.86
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-65440|Cash Deposit Fee|-69.99|cash_deposit_fee|
2022-12-25|FEE-202212-54752|Bank Charge|-55.29|bank_charge|
2023-01-25|FEE-202301-96489|Interest Income|2.18|interest_income|
2023-01-25|FEE-202301-55986|Service Fee|-72.80|service_fee|
2023-01-25|FEE-202301-79472|Bank Charge|-45.65|bank_charge|
2023-02-25|FEE-202302-92606|Withholding Tax|-27.38|withholding_tax|
2023-03-25|FEE-202303-90221|Service_Fee|-152.55|service_fee|
2023-03-25|FEE-202303-72364|Withholding_Tax|-55.99|withholding_tax|
2023-04-25|FEE-202304-52192|Interest Income|2.59|interest_income|
2023-04-25|FEE-202304-17003|Withholding Tax|-15.76|withholding_tax|
2023-05-25|FEE-202305-91432|Cash_Deposit_Fee|-128.77|cash_deposit_fee|
2023-05-25|FEE-202305-31272|Service_Fee|-25.52|service_fee|
