BANK STATEMENT|Keystone Retail Bank
ACCOUNT|121317010570324
CUSTOMER|IND22006188
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|11278.54
CLOSING_BALANCE|10885.30
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-89540|Withholding Tax|-10.01|withholding_tax|
2022-12-25|FEE-202212-96984|Interest_Income|1.56|interest_income|
2023-01-25|FEE-202301-80733|Cash Deposit Fee|-49.42|cash_deposit_fee|
2023-01-25|FEE-202301-21670|Bank Charge|-5.58|bank_charge|
2023-02-25|FEE-202302-23034|Interest_Income|1.41|interest_income|
2023-02-25|FEE-202302-47142|Service_Fee|-66.46|service_fee|
2023-03-25|FEE-202303-39231|Cash_Deposit_Fee|-80.57|cash_deposit_fee|
2023-04-25|FEE-202304-28517|Cash Deposit Fee|-122.87|cash_deposit_fee|
2023-04-25|FEE-202304-48489|Service Fee|-32.12|service_fee|
2023-04-25|FEE-202304-64814|Interest_Income|3.93|interest_income|
2023-05-25|FEE-202305-81380|Service Fee|-37.36|service_fee|
2023-05-25|FEE-202305-23810|Interest Income|4.25|interest_income|
