BANK STATEMENT|Keystone Retail Bank
ACCOUNT|228205020567005
CUSTOMER|IND22004503
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|13108.60
CLOSING_BALANCE|12333.30
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-93753|Service_Fee|-133.29|service_fee|
2022-12-25|FEE-202212-95139|Bank Charge|-70.58|bank_charge|
2022-12-25|FEE-202212-91224|Cash_Deposit_Fee|-113.39|cash_deposit_fee|
2023-01-25|FEE-202301-67746|Interest Income|5.08|interest_income|
2023-01-25|FEE-202301-24116|Service_Fee|-119.41|service_fee|
2023-02-25|FEE-202302-72761|Withholding Tax|-60.37|withholding_tax|
2023-03-25|FEE-202303-73472|Bank Charge|-92.31|bank_charge|
2023-04-25|FEE-202304-74033|Service Fee|-37.56|service_fee|
2023-04-25|FEE-202304-65716|Cash Deposit Fee|-156.60|cash_deposit_fee|
2023-05-25|FEE-202305-41325|Interest Income|3.13|interest_income|
