BANK STATEMENT|Keystone Retail Bank
ACCOUNT|168305280570865
CUSTOMER|IND22013353
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|8616.47
CLOSING_BALANCE|8267.50
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-58487|Interest Income|4.98|interest_income|
2022-12-25|FEE-202212-66580|Withholding Tax|-23.47|withholding_tax|
2022-12-25|FEE-202212-28702|Bank Charge|-74.97|bank_charge|
2023-01-25|FEE-202301-15932|Interest Income|4.35|interest_income|
2023-01-25|FEE-202301-17571|Bank Charge|-22.78|bank_charge|
2023-02-25|FEE-202302-88369|Withholding Tax|-6.90|withholding_tax|
2023-02-25|FEE-202302-30425|Service Fee|-133.60|service_fee|
2023-03-25|FEE-202303-95481|Service Fee|-15.68|service_fee|
2023-03-25|FEE-202303-22833|Cash_Deposit_Fee|-33.86|cash_deposit_fee|
2023-04-25|FEE-202304-74213|Interest Income|3.35|interest_income|
2023-05-25|FEE-202305-63940|Service Fee|-50.39|service_fee|
