BANK STATEMENT|Keystone Retail Bank
ACCOUNT|250955270571355
CUSTOMER|IND22014773
PERIOD|2022-12-01|2023-02-28
OPENING_BALANCE|8817.73
CLOSING_BALANCE|-7547.14
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-01|202212308872360|Alcohol via mobile_banking_app|-339.84|transactional|MTX202212000028669
2022-12-02|202212394003661|Airtime via contactless|-104.95|transactional|MTX202212000028670
2022-12-03|202212165673597|Retail via contactless|-482.22|transactional|MTX202212000028671
2022-12-07|202212617777814|Restaurants via ewallet|-398.56|transactional|MTX202212000028672
2022-12-07|202212180531397|Restaurants via online banking|-279.74|transactional|MTX202212000028673
2022-12-08|202212667979955|Transport via mobile_banking_app|-210.63|transactional|MTX202212000028674
2022-12-08|202212904876010|Transport via mobile banking app|-207.80|transactional|MTX202212000028675
2022-12-08|202212261756015|Entertainment via pos|-239.16|transactional|MTX202212000028676
2022-12-09|202212720517232|Groceries via contactless|-355.41|transactional|MTX202212000028677
2022-12-09|202212309278848|Restaurants via pos|-375.00|transactional|MTX202212000028678
2022-12-09|202212672926387|Restaurants via pos|-653.17|transactional|MTX202212000028679
2022-12-10|202212774515003|Restaurants via mobile banking app|-381.82|transactional|MTX202212000028680
2022-12-12|202212401408086|Airtime via contactless|-70.85|transactional|MTX202212000028681
2022-12-12|202212931578047|Airtime via mobile banking app|-105.37|transactional|MTX202212000028682
2022-12-13|202212540566703|Restaurants via mobile_banking_app|-433.28|transactional|MTX202212000028683
2022-12-14|202212679318361|Retail via mobile_banking_app|-711.87|transactional|MTX202212000028684
2022-12-14|202212301324010|Transport via mobile banking app|-163.84|transactional|MTX202212000028685
2022-12-14|202212288458621|Restaurants via mobile banking app|-344.31|transactional|MTX202212000028686
2022-12-14|202212141040621|Entertainment via mobile_banking_app|-391.11|transactional|MTX202212000028687
2022-12-16|202212400274548|Transport via mobile banking app|-58.48|transactional|MTX202212000028688
2022-12-16|202212438950010|Groceries via mobile_banking_app|-608.57|transactional|MTX202212000028689
2022-12-16|202212602494832|Restaurants via mobile banking app|-68.80|transactional|MTX202212000028690
2022-12-17|202212115754759|Transport via mobile banking app|-84.42|transactional|MTX202212000028691
2022-12-19|202212294951386|Entertainment via pos|-556.27|transactional|MTX202212000028693
2022-12-20|202212343305602|Airtime via mobile banking app|-58.65|transactional|MTX202212000028694
2022-12-20|202212569374790|Clothing via mobile banking app|-574.93|transactional|MTX202212000028695
2022-12-21|202212624797519|Clothing via mobile banking app|-698.74|transactional|MTX202212000028696
2022-12-22|202212719836402|Airtime via mobile banking app|-121.12|transactional|MTX202212000028697
2022-12-22|202212903038969|Entertainment via mobile_banking_app|-395.65|transactional|MTX202212000028698
2022-12-23|202212581722637|Airtime via pos|-73.99|transactional|MTX202212000028700
2022-12-23|202212457551498|Transport via mobile banking app|-120.09|transactional|MTX202212000028699
2022-12-23|202212930385276|Airtime via mobile banking app|-42.77|transactional|MTX202212000028702
2022-12-24|202212285538744|Transport via contactless|-73.46|transactional|MTX202212000028701
2022-12-25|FEE-202212-94359|Interest_Income|2.81|interest_income|
2022-12-25|FEE-202212-47622|Cash_Deposit_Fee|-149.20|cash_deposit_fee|
2022-12-25|FEE-202212-66255|Bank_Charge|-48.46|bank_charge|
2022-12-26|202212739115590|Transport via mobile banking app|-136.16|transactional|MTX202212000028703
2022-12-26|202212490167790|Groceries via pos|-351.49|transactional|MTX202212000028704
2022-12-26|202212463198339|Transport via mobile banking app|-187.30|transactional|MTX202212000028705
2022-12-26|202212156605103|Entertainment via pos|-368.96|transactional|MTX202212000028706
2022-12-26|202212100096180|Retail via pos|-390.92|transactional|MTX202212000028707
2022-12-26|202212109159240|Clothing via mobile banking app|-1177.00|transactional|MTX202212000028708
2022-12-27|202212191182250|Airtime via ewallet|-90.39|transactional|MTX202212000028710
2022-12-27|202212981383498|Entertainment via pos|-236.77|transactional|MTX202212000028709
2022-12-28|202212141429776|Alcohol via mobile banking app|-218.01|transactional|MTX202212000028711
2022-12-28|202212270572550|Alcohol via pos|-207.47|transactional|MTX202212000028712
2022-12-29|202212284009852|Restaurants via online banking|-380.84|transactional|MTX202212000028713
2022-12-30|202212729647629|Utilities via mobile banking app|-1732.19|transactional|MTX202212000028714
2022-12-31|202212752584892|Restaurants via mobile banking app|-570.32|transactional|MTX202212000028715
2022-12-31|202212671082098|Entertainment via pos|-247.75|transactional|MTX202212000028716
2023-01-25|FEE-202301-73434|Withholding Tax|-18.66|withholding_tax|
2023-01-25|FEE-202301-17809|Bank Charge|-54.32|bank_charge|
2023-02-25|FEE-202302-91522|Withholding Tax|-16.60|withholding_tax|
