BANK STATEMENT|Keystone Retail Bank
ACCOUNT|221526270570721
CUSTOMER|IND22001461
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|5484.91
CLOSING_BALANCE|4927.63
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-48575|Withholding Tax|-59.33|withholding_tax|
2023-01-25|FEE-202301-39731|Bank Charge|-96.48|bank_charge|
2023-01-25|FEE-202301-35490|Withholding_Tax|-3.97|withholding_tax|
2023-02-25|FEE-202302-72698|Interest Income|2.61|interest_income|
2023-02-25|FEE-202302-95675|Service Fee|-109.43|service_fee|
2023-03-25|FEE-202303-53271|Withholding Tax|-2.43|withholding_tax|
2023-03-25|FEE-202303-39970|Bank_Charge|-147.21|bank_charge|
2023-04-25|FEE-202304-89560|Bank Charge|-79.88|bank_charge|
2023-04-25|FEE-202304-44139|Interest Income|1.18|interest_income|
2023-04-25|FEE-202304-75010|Withholding_Tax|-25.80|withholding_tax|
2023-05-25|FEE-202305-45401|Interest Income|4.26|interest_income|
2023-05-25|FEE-202305-49417|Withholding Tax|-40.80|withholding_tax|
