BANK STATEMENT|Keystone Retail Bank
ACCOUNT|280505020573737
CUSTOMER|IND22007441
PERIOD|2022-12-01|2023-05-31
OPENING_BALANCE|10440.41
CLOSING_BALANCE|9423.78
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-25|FEE-202212-44689|Service_Fee|-77.76|service_fee|
2023-01-25|FEE-202301-56565|Interest_Income|0.65|interest_income|
2023-01-25|FEE-202301-86154|Withholding Tax|-6.83|withholding_tax|
2023-01-25|FEE-202301-64518|Cash_Deposit_Fee|-89.10|cash_deposit_fee|
2023-02-25|FEE-202302-11132|Withholding Tax|-51.30|withholding_tax|
2023-02-25|FEE-202302-50633|Service Fee|-138.67|service_fee|
2023-02-25|FEE-202302-14458|Cash_Deposit_Fee|-120.97|cash_deposit_fee|
2023-03-25|FEE-202303-58630|Cash Deposit Fee|-134.21|cash_deposit_fee|
2023-04-25|FEE-202304-70204|Bank Charge|-140.81|bank_charge|
2023-04-25|FEE-202304-90583|Service Fee|-86.01|service_fee|
2023-05-25|FEE-202305-42771|Bank Charge|-136.05|bank_charge|
2023-05-25|FEE-202305-68093|Withholding Tax|-35.57|withholding_tax|
