BANK STATEMENT|Keystone Retail Bank
ACCOUNT|018305030573831
CUSTOMER|IND22000242
PERIOD|2022-12-01|2023-02-28
OPENING_BALANCE|12278.59
CLOSING_BALANCE|2624.38
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2022-12-01|202212728188859|Airtime via mobile banking app|-35.84|transactional|MTX202212000020789
2022-12-01|202212329614657|Groceries via mobile_banking_app|-238.46|transactional|MTX202212000020790
2022-12-01|202212399873426|Entertainment via ussd|-215.92|transactional|MTX202212000020791
2022-12-02|202212548385701|Airtime via ussd|-67.81|transactional|MTX202212000020792
2022-12-03|202212176929896|Airtime via ussd|-21.28|transactional|MTX202212000020793
2022-12-04|202212984925329|Airtime via pos|-86.78|transactional|MTX202212000020794
2022-12-06|202212880559797|Groceries via ussd|-258.98|transactional|MTX202212000020795
2022-12-07|202212408498199|Groceries via pos|-28.31|transactional|MTX202212000020796
2022-12-08|202212933095979|Transport via atm|-95.06|transactional|MTX202212000020798
2022-12-08|202212215917310|Utilities via pos|-978.75|transactional|MTX202212000020799
2022-12-08|202212250423910|Airtime via pos|-43.16|transactional|MTX202212000020800
2022-12-09|202212646014483|Alcohol via mobile banking app|-83.06|transactional|MTX202212000020801
2022-12-10|202212466267518|Groceries via ussd|-363.12|transactional|MTX202212000020802
2022-12-10|202212947207458|Airtime via ussd|-218.30|transactional|MTX202212000020803
2022-12-10|202212180715559|Transport via mobile banking app|-68.05|transactional|MTX202212000020804
2022-12-11|202212376535388|Transport via mobile banking app|-54.41|transactional|MTX202212000020797
2022-12-11|202212955830400|Airtime via ussd|-19.76|transactional|MTX202212000020805
2022-12-11|202212858602154|Airtime via mobile banking app|-17.67|transactional|MTX202212000020806
2022-12-13|202212947149536|Airtime via ussd|-118.84|transactional|MTX202212000020807
2022-12-13|202212728443169|Groceries via mobile banking app|-495.68|transactional|MTX202212000020808
2022-12-13|202212404228194|Retail via mobile_banking_app|-490.45|transactional|MTX202212000020809
2022-12-14|202212502705222|Airtime via mobile_banking_app|-74.79|transactional|MTX202212000020810
2022-12-14|202212317419802|Airtime via mobile_banking_app|-10.40|transactional|MTX202212000020811
2022-12-14|202212846865720|Airtime via atm|-28.89|transactional|MTX202212000020812
2022-12-14|202212974011445|Airtime via pos|-86.35|transactional|MTX202212000020813
2022-12-15|202212701892679|Airtime via ussd|-41.45|transactional|MTX202212000020814
2022-12-15|202212780178387|Transport via pos|-101.41|transactional|MTX202212000020815
2022-12-15|202212970334878|Utilities via ussd|-847.32|transactional|MTX202212000020816
2022-12-16|202212419123566|Transport via ussd|-147.88|transactional|MTX202212000020817
2022-12-16|202212347362262|Airtime via mobile banking app|-99.80|transactional|MTX202212000020818
2022-12-16|202212905361814|Airtime via mobile banking app|-68.73|transactional|MTX202212000020819
2022-12-16|202212952395135|Airtime via atm|-85.00|transactional|MTX202212000020820
2022-12-17|202212549669486|Airtime via mobile banking app|-99.28|transactional|MTX202212000020821
2022-12-18|202212214247820|Airtime via mobile banking app|-10.40|transactional|MTX202212000020822
2022-12-18|202212288507341|Airtime via mobile banking app|-75.03|transactional|MTX202212000020823
2022-12-19|202212335648751|Airtime via mobile_banking_app|-25.05|transactional|MTX202212000020824
2022-12-19|202212455262092|Airtime via atm|-47.59|transactional|MTX202212000020825
2022-12-19|202212148579364|Alcohol via ussd|-113.46|transactional|MTX202212000020826
2022-12-20|202212195777401|Alcohol via ussd|-10.40|transactional|MTX202212000020827
2022-12-20|202212392131912|Airtime via mobile banking app|-50.27|transactional|MTX202212000020828
2022-12-22|202212865404157|Airtime via ussd|-79.48|transactional|MTX202212000020829
2022-12-23|202212325656336|Retail via ussd|-850.04|transactional|MTX202212000020831
2022-12-24|202212603002191|Clothing via mobile banking app|-127.25|transactional|MTX202212000020832
2022-12-24|202212965570233|Alcohol via mobile banking app|-193.28|transactional|MTX202212000020833
2022-12-24|202212631801384|Airtime via mobile banking app|-36.82|transactional|MTX202212000020834
2022-12-25|202212727136360|Restaurants via ussd|-193.85|transactional|MTX202212000020835
2022-12-25|202212135335138|Airtime via ussd|-65.75|transactional|MTX202212000020836
2022-12-25|FEE-202212-47304|Interest_Income|0.18|interest_income|
2022-12-25|FEE-202212-65982|Withholding_Tax|-62.48|withholding_tax|
2022-12-25|202212420781469|Airtime via ussd|-40.39|transactional|MTX202212000020830
2022-12-26|202212743886916|Airtime via ussd|-45.87|transactional|MTX202212000020838
2022-12-26|202212525856021|Airtime via mobile banking app|-27.08|transactional|MTX202212000020837
2022-12-26|202212605571685|Airtime via ussd|-58.16|transactional|MTX202212000020839
2022-12-28|202212870183048|Airtime via ussd|-33.90|transactional|MTX202212000020840
2022-12-28|202212373166619|Groceries via pos|-334.86|transactional|MTX202212000020841
2022-12-29|202212564119786|Transfer via ussd|672.53|transactional|MTX202212000020842
2022-12-29|202212505533974|Utilities via pos|-1169.91|transactional|MTX202212000020843
2022-12-30|202212776110195|Airtime via ussd|-74.84|transactional|MTX202212000020844
2022-12-31|202212987741304|Clothing via ussd|-697.53|transactional|MTX202212000020845
2023-01-25|FEE-202301-37932|Service Fee|-88.85|service_fee|
2023-01-25|FEE-202301-62852|Withholding Tax|-35.93|withholding_tax|
2023-02-25|FEE-202302-64516|Interest_Income|5.00|interest_income|
2023-02-25|FEE-202302-37926|Withholding Tax|-47.90|withholding_tax|
2023-02-25|FEE-202302-47916|Service Fee|-44.56|service_fee|
