payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-201904-00001,COLL-201904-00029,ACC0003026,IND19011008,2019-04-28,3031.03,debit_order,False,2633.74
REC-201904-00002,COLL-201904-00012,ACC0005480,COM19000224,2019-05-13,6302.70,card,True,6206.49
REC-201904-00003,COLL-201904-00026,ACC0004987,IND19007860,2019-05-13,470.51,cash_deposit,False,265.80
REC-201904-00004,COLL-201904-00028,ACC0001013,IND19008033,2019-05-19,555.01,cash_deposit,False,1707.27
REC-201904-00005,COLL-201904-00010,ACC0002476,IND19015568,2019-04-28,229.42,cash_deposit,False,855.12
REC-201904-00006,COLL-201904-00022,ACC0002476,IND19015568,2019-05-15,238.50,debit_order,False,854.36
REC-201904-00007,COLL-201904-00004,ACC0001221,IND19011832,2019-04-28,1442.25,eft,False,2534.91
REC-201904-00008,COLL-201904-00002,ACC0002801,IND19001180,2019-04-14,1429.86,debit_order,True,1671.19
REC-201904-00009,COLL-201904-00001,ACC0000964,IND19014388,2019-04-09,1065.19,cash_deposit,True,2910.57
REC-201904-00010,COLL-201904-00016,ACC0003172,IND19000281,2019-04-12,48.39,debit_order,False,151.61
REC-201904-00011,COLL-201904-00024,ACC0000600,IND19006065,2019-04-13,387.02,cash_deposit,False,254.38
REC-201904-00012,COLL-201904-00011,ACC0001949,IND19008140,2019-04-27,154.56,debit_order,False,598.97
