payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202301-00001,COLL-202301-00024,ACC0038237,IND22020583,2023-02-02,188.16,card,True,425.97
REC-202301-00002,COLL-202301-00021,ACC0041754,IND22012181,2023-01-02,198.98,cash_deposit,False,127.41
REC-202301-00003,COLL-202301-00003,ACC0032581,IND21011712,2023-02-26,824.14,card,False,740.53
REC-202301-00004,COLL-202301-00042,ACC0024308,IND21003325,2023-02-04,1629.52,cash_deposit,False,2158.00
REC-202301-00005,COLL-202301-00040,ACC0049575,IND22006974,2023-01-22,419.71,debit_order,False,1716.91
REC-202301-00006,COLL-202301-00014,ACC0010328,IND19008589,2023-01-23,650.10,cash_deposit,False,518.84
REC-202301-00007,COLL-202301-00034,ACC0028208,IND21009513,2023-01-08,837.50,card,False,1078.87
REC-202301-00008,COLL-202301-00044,ACC0049114,IND22008878,2023-02-19,1113.82,cash_deposit,False,2553.29
REC-202301-00009,COLL-202301-00006,ACC0003067,IND19018432,2023-01-05,1051.55,eft,True,4067.18
REC-202301-00010,COLL-202301-00041,ACC0007180,IND19006123,2023-01-10,392.97,eft,True,1355.33
REC-202301-00011,COLL-202301-00035,ACC0005289,IND19000943,2023-01-18,775.36,card,False,465.89
REC-202301-00012,COLL-202301-00028,ACC0036279,IND21014224,2023-01-31,581.43,eft,False,3171.89
REC-202301-00013,COLL-202301-00022,ACC0032367,IND21011508,2023-02-08,660.46,eft,False,518.61
REC-202301-00014,COLL-202301-00007,ACC0021902,IND21003603,2023-01-04,635.55,cash_deposit,False,402.26
REC-202301-00015,COLL-202301-00008,ACC0050495,IND22002679,2023-01-06,215.86,eft,False,1891.30
REC-202301-00016,COLL-202301-00017,ACC0036400,IND21005048,2023-01-13,1462.88,cash_deposit,False,2496.37
REC-202301-00017,COLL-202301-00018,ACC0005806,IND19006693,2023-01-06,924.14,debit_order,False,2202.74
REC-202301-00018,COLL-202301-00036,ACC0017580,IND19004330,2023-01-09,179.09,debit_order,False,244.14
