transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL201900000001,ACC0001282,IND19007129,LN2019010000002,,7,2019-08-14,03:17:54,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000002,ACC0000071,IND19001466,LN2019010000009,,7,2019-08-31,02:06:35,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000003,ACC0001490,IND19011784,LN2019010000010,,7,2019-08-23,02:11:07,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000004,ACC0000278,IND19005139,LN2019010000015,LDO20190000001,7,2019-08-29,03:20:41,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.13,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000005,ACC0000597,IND19000749,LN2019010000017,LDO20190000001,7,2019-08-22,03:11:52,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000006,ACC0000731,IND19012784,LN2019010000018,LDO20190000001,7,2019-08-30,03:49:43,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000007,ACC0000999,IND19000704,LN2019010000021,LDO20190000001,7,2019-08-30,02:15:18,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.38,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000008,ACC0000362,IND19010400,LN2019010000034,LDO20190000001,7,2019-08-20,02:53:20,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,0.68,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000009,ACC0000761,IND19003341,LN2019010000037,LDO20190000001,6,2019-08-10,04:32:58,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.17,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000010,ACC0000661,IND19013332,LN2019010000040,LDO20190000001,7,2019-08-25,04:29:23,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,0.35,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000011,ACC0000361,IND19010400,LN2019010000048,LDO20190000001,7,2019-08-30,02:33:43,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,1.01,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000012,ACC0000305,IND19009608,LN2019010000064,,7,2019-08-15,03:31:18,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,2.5,,Mobile,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000013,ACC0000093,IND19006568,LN2019010000071,LDO20190000002,7,2019-08-13,02:47:11,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.73,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000014,ACC0000412,IND19013952,LN2019010000075,,7,2019-08-31,02:55:18,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000015,ACC0000227,IND19010979,LN2019010000078,LDO20190000002,7,2019-08-13,03:19:02,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.47,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000016,ACC0000895,IND19014589,LN2019010000089,LDO20190000003,7,2019-08-31,04:45:04,1496.91,Debit,Completed,,Loan Payment - LN2019010000089,False,,1.12,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000017,ACC0000190,IND19004840,LN2019010000090,LDO20190000004,6,2019-08-04,04:22:23,3511.44,Debit,Completed,,Loan Payment - LN2019010000090,False,,0.49,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000018,ACC0001088,IND19010913,LN2019010000094,,7,2019-08-20,02:35:25,27702.74,Debit,Completed,,Loan Payment - LN2019010000094,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
