transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202400000001,ACC0001282,IND19007129,LN2019010000002,LDO20240000001,70,2024-11-14,02:40:52,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.53,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000002,ACC0000071,IND19001466,LN2019010000009,LDO20240000001,70,2024-11-30,04:13:19,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,1.05,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000003,ACC0001490,IND19011784,LN2019010000010,LDO20240000002,70,2024-11-23,02:44:48,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.15,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000004,ACC0000278,IND19005139,LN2019010000015,LDO20240000001,70,2024-11-29,04:09:34,2596.5,Debit,Completed,,Loan Payment - LN2019010000015 - Late Fee,False,,1.66,,Automated,Vehicle Loan,late_payment,False,loan_payment_generator
TXNL202400000005,ACC0000597,IND19000749,LN2019010000017,LDO20240000003,70,2024-11-22,03:40:26,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.12,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000006,ACC0000731,IND19012784,LN2019010000018,LDO20240000002,70,2024-11-30,03:24:21,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.28,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000007,ACC0000999,IND19000704,LN2019010000021,LDO20240000004,70,2024-11-30,03:36:13,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.85,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000008,ACC0000362,IND19010400,LN2019010000034,LDO20240000005,70,2024-11-20,04:14:48,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,0.41,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000009,ACC0000093,IND19006568,LN2019010000071,LDO20240000002,70,2024-11-13,02:29:23,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.56,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000010,ACC0001439,IND19009694,LN2019010000095,LDO20240000010,70,2024-11-18,04:29:55,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,1.42,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202400000011,ACC0000263,IND19010479,LN2019010000097,LDO20240000006,70,2024-11-14,03:59:13,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.72,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000012,ACC0000410,IND19006375,LN2019010000101,LDO20240000011,70,2024-11-22,02:00:57,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,1.88,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000013,ACC0000187,IND19005404,LN2019010000103,LDO20240000007,70,2024-11-29,02:12:51,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,0.7,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000014,ACC0000365,IND19005374,LN2019010000112,LDO20240000012,70,2024-11-20,03:42:26,9497.71,Debit,Failed,account_blocked,Loan Payment - LN2019010000112,False,,1.05,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000015,ACC0000066,IND19000708,LN2019010000114,LDO20240000013,70,2024-11-24,02:36:42,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,0.61,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
