transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202100000001,ACC0001282,IND19007129,LN2019010000002,,28,2021-05-14,04:15:55,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000002,ACC0000071,IND19001466,LN2019010000009,,28,2021-05-31,03:13:08,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000003,ACC0001490,IND19011784,LN2019010000010,LDO20210000001,28,2021-05-23,02:32:38,2454.22,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2019010000010,False,,1.02,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000004,ACC0000278,IND19005139,LN2019010000015,LDO20210000002,28,2021-05-29,04:15:31,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.76,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202100000005,ACC0000597,IND19000749,LN2019010000017,LDO20210000001,28,2021-05-22,04:55:34,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000006,ACC0000731,IND19012784,LN2019010000018,LDO20210000002,28,2021-05-30,03:50:47,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.56,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000007,ACC0000999,IND19000704,LN2019010000021,LDO20210000003,28,2021-05-30,02:38:18,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,2.0,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000008,ACC0000362,IND19010400,LN2019010000034,LDO20210000004,28,2021-05-20,03:27:28,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000009,ACC0000761,IND19003341,LN2019010000037,LDO20210000005,27,2021-05-10,03:54:43,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.01,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000010,ACC0000661,IND19013332,LN2019010000040,LDO20210000006,28,2021-05-25,04:53:06,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,1.52,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
