statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0099142-000001,ACC0099142,2024-12-01 15:42:14,2024-12-01,Retail via pos,202412354292549,-659.82,transactional,False,,0,,MTX202412000014177
BST-ACC0099142-000002,ACC0099142,2024-12-01 18:58:40,2024-12-01,Entertainment via mobile banking app,202412123250597,-140.05,transactional,False,,0,,MTX202412000014176
BST-ACC0099142-000005,ACC0099142,2024-12-03 11:08:39,2024-12-03,Utilities via mobile banking app,202412448707621,-599.76,transactional,False,,0,,MTX202412000014180
BST-ACC0099142-000003,ACC0099142,2024-12-04 07:28:26,2024-12-04,Transport via pos,202412311819367,-101.96,transactional,True,source_system_lag,2,2024-12-04,MTX202412000014178
BST-ACC0099142-000006,ACC0099142,2024-12-04 09:48:03,2024-12-04,Utilities via mobile banking app,202412186291811,-949.73,transactional,False,,0,,MTX202412000014181
BST-ACC0099142-000007,ACC0099142,2024-12-04 20:34:14,2024-12-04,Alcohol via contactless,202412449717819,-352.25,transactional,False,,0,,MTX202412000014182
BST-ACC0099142-000004,ACC0099142,2024-12-04 22:26:17,2024-12-04,Transfer via ussd,202412581334603,-1296.78,transactional,True,source_system_lag,2,2024-12-04,MTX202412000014179
BST-ACC0099142-000008,ACC0099142,2024-12-05 07:09:36,2024-12-05,Transport via pos,202412363672495,-85.4,transactional,False,,0,,MTX202412000014183
BST-ACC0099142-000009,ACC0099142,2024-12-05 09:24:38,2024-12-05,Utilities via mobile banking app,202412767591648,-932.27,transactional,False,,0,,MTX202412000014184
BST-ACC0099142-000010,ACC0099142,2024-12-05 09:55:45,2024-12-05,Airtime via mobile banking app,202412711341126,-95.39,transactional,False,,0,,MTX202412000014185
BST-ACC0099142-000011,ACC0099142,2024-12-05 12:10:02,2024-12-05,Restaurants via contactless,202412790383470,-299.41,transactional,False,,0,,MTX202412000014186
BST-ACC0099142-000012,ACC0099142,2024-12-05 12:31:50,2024-12-05,Retail via contactless,202412134020996,-370.34,transactional,False,,0,,MTX202412000014187
BST-ACC0099142-000013,ACC0099142,2024-12-05 21:32:18,2024-12-05,Transfer via online banking,202412201941372,-1232.24,transactional,False,,0,,MTX202412000014188
BST-ACC0099142-000014,ACC0099142,2024-12-06 09:23:46,2024-12-06,Airtime via online banking,202412758436836,-53.01,transactional,False,,0,,MTX202412000014190
BST-ACC0099142-000015,ACC0099142,2024-12-06 11:30:16,2024-12-06,Airtime via mobile banking app,202412302002086,-57.6,transactional,False,,0,,MTX202412000014189
BST-ACC0099142-000016,ACC0099142,2024-12-06 22:30:08,2024-12-06,Transfer via mobile_banking_app,202412340636384,-932.19,transactional,False,,0,,MTX202412000014192
BST-ACC0099142-000017,ACC0099142,2024-12-06 22:49:46,2024-12-06,Utilities via ussd,202412726150025,-662.44,transactional,False,,0,,MTX202412000014191
BST-ACC0099142-000018,ACC0099142,2024-12-07 15:35:21,2024-12-07,Alcohol via contactless,202412633871561,-65.48,transactional,False,,0,,MTX202412000014193
BST-ACC0099142-000019,ACC0099142,2024-12-07 18:02:53,2024-12-07,Alcohol via atm,202412479127547,-243.48,transactional,False,,0,,MTX202412000014194
BST-ACC0099142-000020,ACC0099142,2024-12-08 11:59:52,2024-12-08,Clothing via atm,202412696361799,-506.48,transactional,False,,0,,MTX202412000014195
BST-ACC0099142-000021,ACC0099142,2024-12-09 05:54:06,2024-12-09,Transfer via mobile banking app,202412439194956,-475.94,transactional,False,,0,,MTX202412000014196
