statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0099711-000001,ACC0099711,2024-12-01 14:09:28,2024-12-01,Transport via contactless,202412977779819,-52.92,transactional,False,,0,,MTX202412000021493
BST-ACC0099711-000002,ACC0099711,2024-12-02 08:41:37,2024-12-02,Entertainment via mobile banking app,202412339972637,-297.2,transactional,False,,0,,MTX202412000021494
BST-ACC0099711-000003,ACC0099711,2024-12-02 13:22:46,2024-12-02,Groceries via pos,202412337152550,-243.42,transactional,False,,0,,MTX202412000021495
BST-ACC0099711-000004,ACC0099711,2024-12-03 07:13:46,2024-12-03,Transport via contactless,202412674903593,-159.09,transactional,False,,0,,MTX202412000021497
BST-ACC0099711-000005,ACC0099711,2024-12-03 07:56:54,2024-12-03,Transport via pos,202412257287367,-154.08,transactional,False,,0,,MTX202412000021496
BST-ACC0099711-000006,ACC0099711,2024-12-04 05:31:54,2024-12-04,Entertainment via mobile banking app,202412327519370,-506.43,transactional,False,,0,,MTX202412000021498
BST-ACC0099711-000007,ACC0099711,2024-12-04 06:14:00,2024-12-04,Airtime via mobile_banking_app,202412985334499,-32.34,transactional,False,,0,,MTX202412000021499
BST-ACC0099711-000008,ACC0099711,2024-12-05 07:51:34,2024-12-05,Groceries via pos,202412545098428,-790.83,transactional,False,,0,,MTX202412000021500
BST-ACC0099711-000009,ACC0099711,2024-12-05 20:45:10,2024-12-05,Entertainment via pos,202412781460204,-210.35,transactional,False,,0,,MTX202412000021501
BST-ACC0099711-000010,ACC0099711,2024-12-06 07:07:04,2024-12-06,Airtime via contactless,202412316616226,-102.26,transactional,False,,0,,MTX202412000021502
BST-ACC0099711-000011,ACC0099711,2024-12-09 06:08:15,2024-12-09,Transport via mobile banking app,202412268022319,-107.23,transactional,False,,0,,MTX202412000021504
BST-ACC0099711-000012,ACC0099711,2024-12-09 06:32:19,2024-12-09,Airtime via pos,202412435208050,-41.13,transactional,False,,0,,MTX202412000021503
BST-ACC0099711-000013,ACC0099711,2024-12-10 02:37:17,2024-12-10,Clothing via mobile banking app,202412281763191,-369.29,transactional,False,,0,,MTX202412000021505
BST-ACC0099711-000014,ACC0099711,2024-12-10 21:20:16,2024-12-10,Retail via mobile_banking_app,202412791259549,-995.31,transactional,False,,0,,MTX202412000021506
BST-ACC0099711-000015,ACC0099711,2024-12-11 05:22:43,2024-12-11,Airtime via mobile banking app,202412959027901,-77.17,transactional,False,,0,,MTX202412000021507
BST-ACC0099711-000016,ACC0099711,2024-12-11 06:24:40,2024-12-11,Airtime via contactless,202412831776926,-60.74,transactional,False,,0,,MTX202412000021508
BST-ACC0099711-000019,ACC0099711,2024-12-13 07:26:59,2024-12-13,Groceries via contactless,202412768020855,-388.3,transactional,False,,0,,MTX202412000021510
BST-ACC0099711-000020,ACC0099711,2024-12-13 19:21:19,2024-12-13,Retail via mobile banking app,202412680506550,-149.36,transactional,False,,0,,MTX202412000021511
BST-ACC0099711-000017,ACC0099711,2024-12-15 14:12:00,2024-12-15,Groceries via pos,202412383293000,-423.28,transactional,True,source_system_lag,3,2024-12-15,MTX202412000021509
BST-ACC0099711-000018,ACC0099711,2024-12-15 16:47:56,2024-12-15,Internal transfer - Membership Fee,202412834897332,-455.99,transactional,True,source_system_lag,3,2024-12-15,MTX202412000000232
BST-ACC0099711-000021,ACC0099711,2024-12-17 01:55:30,2024-12-17,Alcohol via mobile banking app,202412924745933,-227.96,transactional,False,,0,,MTX202412000021512
BST-ACC0099711-000022,ACC0099711,2024-12-17 07:34:33,2024-12-17,Airtime via contactless,202412489892813,-46.08,transactional,False,,0,,MTX202412000021513
BST-ACC0099711-000023,ACC0099711,2024-12-17 08:11:44,2024-12-17,Entertainment via pos,202412626098818,-500.92,transactional,False,,0,,MTX202412000021514
BST-ACC0099711-000024,ACC0099711,2024-12-17 10:05:55,2024-12-17,Entertainment via pos,202412478139734,-327.21,transactional,False,,0,,MTX202412000021515
BST-ACC0099711-000025,ACC0099711,2024-12-18 12:54:17,2024-12-18,Airtime via mobile banking app,202412385856751,-81.07,transactional,False,,0,,MTX202412000021516
BST-ACC0099711-000026,ACC0099711,2024-12-18 19:47:26,2024-12-18,Restaurants via mobile banking app,202412159148241,-463.46,transactional,False,,0,,MTX202412000021517
BST-ACC0099711-000027,ACC0099711,2024-12-19 04:05:42,2024-12-19,Retail via mobile banking app,202412177722394,-590.49,transactional,False,,0,,MTX202412000021518
BST-ACC0099711-000028,ACC0099711,2024-12-20 02:36:09,2024-12-20,Restaurants via mobile_banking_app,202412995560679,-1025.31,transactional,False,,0,,MTX202412000021519
BST-ACC0099711-000029,ACC0099711,2024-12-20 11:13:08,2024-12-20,Airtime via mobile banking app,202412200048004,-71.84,transactional,False,,0,,MTX202412000021520
BST-ACC0099711-000030,ACC0099711,2024-12-20 21:49:17,2024-12-20,Retail via mobile banking app,202412813925360,-615.75,transactional,False,,0,,MTX202412000021521
BST-ACC0099711-000031,ACC0099711,2024-12-21 23:05:49,2024-12-21,Alcohol via contactless,202412630830946,-219.41,transactional,False,,0,,MTX202412000021522
BST-ACC0099711-000032,ACC0099711,2024-12-24 03:03:30,2024-12-24,Transport via mobile_banking_app,202412729754687,-113.48,transactional,False,,0,,MTX202412000021523
BST-ACC0099711-000033,ACC0099711,2024-12-24 08:00:01,2024-12-24,Entertainment via pos,202412522890880,-516.16,transactional,False,,0,,MTX202412000021524
BST-ACC0099711-000034,ACC0099711,2024-12-24 21:56:11,2024-12-24,Restaurants via pos,202412143839431,-481.65,transactional,False,,0,,MTX202412000021525
BST-ACC0099711-000047,ACC0099711,2024-12-25 14:45:00,2024-12-25,Interest Income,FEE-202412-22971,7.96,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099711-000035,ACC0099711,2024-12-25 18:07:50,2024-12-25,Restaurants via pos,202412238160803,-309.12,transactional,False,,0,,MTX202412000021526
BST-ACC0099711-000036,ACC0099711,2024-12-26 10:07:54,2024-12-26,Airtime via mobile banking app,202412933442576,-99.36,transactional,False,,0,,MTX202412000021527
BST-ACC0099711-000037,ACC0099711,2024-12-27 06:21:45,2024-12-27,Groceries via pos,202412888391719,-503.03,transactional,False,,0,,MTX202412000021529
BST-ACC0099711-000038,ACC0099711,2024-12-27 07:43:01,2024-12-27,Groceries via mobile banking app,202412315206938,-482.25,transactional,False,,0,,MTX202412000021528
BST-ACC0099711-000039,ACC0099711,2024-12-27 10:20:01,2024-12-27,Entertainment via ewallet,202412222969423,-499.37,transactional,False,,0,,MTX202412000021530
BST-ACC0099711-000040,ACC0099711,2024-12-27 10:32:32,2024-12-27,Airtime via pos,202412316974122,-77.84,transactional,False,,0,,MTX202412000021531
BST-ACC0099711-000041,ACC0099711,2024-12-27 22:22:01,2024-12-27,Entertainment via ewallet,202412576112973,-268.04,transactional,False,,0,,MTX202412000021532
BST-ACC0099711-000042,ACC0099711,2024-12-28 22:27:51,2024-12-28,Retail via contactless,202412899302877,-478.27,transactional,False,,0,,MTX202412000021533
BST-ACC0099711-000043,ACC0099711,2024-12-30 12:32:18,2024-12-30,Entertainment via mobile_banking_app,202412313295930,-383.02,transactional,False,,0,,MTX202412000021534
BST-ACC0099711-000044,ACC0099711,2024-12-31 07:53:31,2024-12-31,Groceries via pos,202412579824468,-638.74,transactional,False,,0,,MTX202412000021535
BST-ACC0099711-000045,ACC0099711,2024-12-31 18:41:13,2024-12-31,Restaurants via mobile banking app,202412537294640,-434.16,transactional,False,,0,,MTX202412000021536
BST-ACC0099711-000046,ACC0099711,2025-01-01 01:55:59,2025-01-01,Clothing via mobile_banking_app,202412737528362,-1269.3,transactional,False,,0,,MTX202412000021537
BST-ACC0099711-000048,ACC0099711,2025-01-25 10:01:00,2025-01-25,Cash Deposit Fee,FEE-202501-84884,-64.13,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099711-000049,ACC0099711,2025-01-25 10:01:00,2025-01-25,Service_Fee,FEE-202501-11695,-52.35,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099711-000050,ACC0099711,2025-02-25 11:11:00,2025-02-25,Service Fee,FEE-202502-58826,-79.62,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099711-000051,ACC0099711,2025-02-25 11:11:00,2025-02-25,Cash_Deposit_Fee,FEE-202502-75038,-141.37,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099711-000052,ACC0099711,2025-03-25 17:44:00,2025-03-25,Bank Charge,FEE-202503-56252,-26.79,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099711-000053,ACC0099711,2025-03-25 17:44:00,2025-03-25,Cash_Deposit_Fee,FEE-202503-20736,-26.12,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099711-000054,ACC0099711,2025-04-25 09:48:00,2025-04-25,Withholding Tax,FEE-202504-18563,-2.25,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099711-000055,ACC0099711,2025-04-25 09:48:00,2025-04-25,Cash Deposit Fee,FEE-202504-83021,-25.75,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099711-000056,ACC0099711,2025-04-25 09:48:00,2025-04-25,Service Fee,FEE-202504-46265,-11.47,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099711-000057,ACC0099711,2025-05-25 14:29:00,2025-05-25,Service Fee,FEE-202505-41354,-38.0,service_fee,True,bank_generated_non_transactional_entry,0,,
