statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0099671-000001,ACC0099671,2024-12-01 15:00:00,2024-12-01,Groceries via mobile_banking_app,202412807440905,-343.63,transactional,False,,0,,MTX202412000018677
BST-ACC0099671-000002,ACC0099671,2024-12-01 21:55:24,2024-12-01,Entertainment via mobile_banking_app,202412331557682,-241.89,transactional,False,,0,,MTX202412000018679
BST-ACC0099671-000003,ACC0099671,2024-12-02 01:29:59,2024-12-02,Entertainment via ussd,202412958169698,-200.06,transactional,False,,0,,MTX202412000018678
BST-ACC0099671-000004,ACC0099671,2024-12-02 09:42:15,2024-12-02,Airtime via ussd,202412315812874,-24.04,transactional,False,,0,,MTX202412000018680
BST-ACC0099671-000005,ACC0099671,2024-12-04 06:22:06,2024-12-04,Airtime via ussd,202412760153305,-50.97,transactional,False,,0,,MTX202412000018681
BST-ACC0099671-000006,ACC0099671,2024-12-04 08:06:17,2024-12-04,Airtime via mobile_banking_app,202412888132049,-52.06,transactional,False,,0,,MTX202412000018682
BST-ACC0099671-000007,ACC0099671,2024-12-05 02:42:07,2024-12-05,Entertainment via ussd,202412455355700,-71.65,transactional,False,,0,,MTX202412000018683
BST-ACC0099671-000008,ACC0099671,2024-12-05 08:56:26,2024-12-05,Airtime via mobile banking app,202412412671658,-61.1,transactional,False,,0,,MTX202412000018684
BST-ACC0099671-000009,ACC0099671,2024-12-05 13:12:08,2024-12-05,Transport via mobile banking app,202412207711094,-133.33,transactional,False,,0,,MTX202412000018685
BST-ACC0099671-000010,ACC0099671,2024-12-05 17:48:02,2024-12-05,Airtime via mobile_banking_app,202412217856722,-59.88,transactional,False,,0,,MTX202412000018686
BST-ACC0099671-000011,ACC0099671,2024-12-05 19:34:55,2024-12-05,Airtime via ussd,202412998442468,-57.29,transactional,False,,0,,MTX202412000018687
BST-ACC0099671-000012,ACC0099671,2024-12-06 10:33:08,2024-12-06,Airtime via ussd,202412783031394,-24.73,transactional,False,,0,,MTX202412000018688
BST-ACC0099671-000013,ACC0099671,2024-12-06 15:57:26,2024-12-06,Airtime via pos,202412492432065,-57.7,transactional,False,,0,,MTX202412000018689
BST-ACC0099671-000014,ACC0099671,2024-12-07 08:19:07,2024-12-07,Airtime via ussd,202412687483239,-45.39,transactional,False,,0,,MTX202412000018690
BST-ACC0099671-000015,ACC0099671,2024-12-07 10:14:44,2024-12-07,Utilities via ussd,202412129190320,-348.6,transactional,False,,0,,MTX202412000018692
BST-ACC0099671-000016,ACC0099671,2024-12-07 11:47:56,2024-12-07,Transport via atm,202412785250853,-168.57,transactional,False,,0,,MTX202412000018691
BST-ACC0099671-000017,ACC0099671,2024-12-07 14:56:28,2024-12-07,Entertainment via pos,202412337229289,-80.85,transactional,False,,0,,MTX202412000018694
BST-ACC0099671-000018,ACC0099671,2024-12-07 16:45:59,2024-12-07,Groceries via mobile banking app,202412660858873,-220.77,transactional,False,,0,,MTX202412000018693
BST-ACC0099671-000019,ACC0099671,2024-12-08 09:10:54,2024-12-08,Airtime via mobile banking app,202412272424794,-10.0,transactional,False,,0,,MTX202412000018695
BST-ACC0099671-000020,ACC0099671,2024-12-08 20:47:10,2024-12-08,Utilities via ussd,202412465051829,-513.63,transactional,False,,0,,MTX202412000018696
BST-ACC0099671-000021,ACC0099671,2024-12-09 02:50:16,2024-12-09,Fuel via mobile_banking_app,202412599922116,-240.73,transactional,False,,0,,MTX202412000018697
