statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0099443-000001,ACC0099443,2024-12-25 12:18:00,2024-12-25,Bank_Charge,FEE-202412-95925,-65.38,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000002,ACC0099443,2024-12-25 12:18:00,2024-12-25,Withholding Tax,FEE-202412-43858,-4.07,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000003,ACC0099443,2025-01-25 11:06:00,2025-01-25,Withholding_Tax,FEE-202501-97765,-59.55,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000004,ACC0099443,2025-01-25 11:06:00,2025-01-25,Service Fee,FEE-202501-36957,-40.75,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000005,ACC0099443,2025-01-25 11:06:00,2025-01-25,Interest Income,FEE-202501-37493,2.9,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000006,ACC0099443,2025-02-25 12:07:00,2025-02-25,Interest_Income,FEE-202502-61553,4.19,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000007,ACC0099443,2025-02-25 12:07:00,2025-02-25,Bank Charge,FEE-202502-37886,-34.09,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000008,ACC0099443,2025-03-25 07:05:00,2025-03-25,Withholding_Tax,FEE-202503-89349,-22.8,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000009,ACC0099443,2025-03-25 07:05:00,2025-03-25,Interest_Income,FEE-202503-62993,4.9,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000010,ACC0099443,2025-04-25 07:24:00,2025-04-25,Interest Income,FEE-202504-24418,5.67,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000011,ACC0099443,2025-04-25 07:24:00,2025-04-25,Cash Deposit Fee,FEE-202504-37113,-69.41,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000012,ACC0099443,2025-05-25 13:07:00,2025-05-25,Withholding Tax,FEE-202505-93429,-32.49,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099443-000013,ACC0099443,2025-05-25 13:07:00,2025-05-25,Service_Fee,FEE-202505-94221,-107.8,service_fee,True,bank_generated_non_transactional_entry,0,,
