statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0099379-000001,ACC0099379,2024-12-02 05:22:53,2024-12-02,Entertainment via mobile_banking_app,202412317142698,-709.28,transactional,False,,0,,MTX202412000025481
BST-ACC0099379-000002,ACC0099379,2024-12-02 06:48:44,2024-12-02,Transport via contactless,202412847610632,-78.22,transactional,False,,0,,MTX202412000025483
BST-ACC0099379-000003,ACC0099379,2024-12-02 07:49:18,2024-12-02,Airtime via mobile banking app,202412838979909,-81.99,transactional,False,,0,,MTX202412000025482
BST-ACC0099379-000004,ACC0099379,2024-12-03 06:00:58,2024-12-03,Transport via mobile banking app,202412228543649,-60.68,transactional,False,,0,,MTX202412000025484
BST-ACC0099379-000005,ACC0099379,2024-12-03 22:18:20,2024-12-03,Airtime via mobile_banking_app,202412651150812,-73.01,transactional,False,,0,,MTX202412000025485
BST-ACC0099379-000008,ACC0099379,2024-12-05 22:42:39,2024-12-05,Airtime via ussd,202412195878414,-264.64,transactional,False,,0,,MTX202412000025488
BST-ACC0099379-000006,ACC0099379,2024-12-06 05:11:35,2024-12-06,Clothing via mobile_banking_app,202412157996294,-563.28,transactional,True,source_system_lag,2,2024-12-06,MTX202412000025486
BST-ACC0099379-000009,ACC0099379,2024-12-06 09:53:42,2024-12-06,Airtime via mobile_banking_app,202412966660439,-48.19,transactional,False,,0,,MTX202412000025489
BST-ACC0099379-000007,ACC0099379,2024-12-06 13:09:53,2024-12-06,Restaurants via atm,202412808986774,-119.68,transactional,True,source_system_lag,2,2024-12-06,MTX202412000025487
BST-ACC0099379-000010,ACC0099379,2024-12-06 13:23:34,2024-12-06,Restaurants via contactless,202412853510621,-475.31,transactional,False,,0,,MTX202412000025490
BST-ACC0099379-000011,ACC0099379,2024-12-07 12:43:28,2024-12-07,Fuel via mobile_banking_app,202412321903775,-688.51,transactional,False,,0,,MTX202412000025491
BST-ACC0099379-000012,ACC0099379,2024-12-07 16:06:19,2024-12-07,Restaurants via pos,202412811852730,-188.9,transactional,False,,0,,MTX202412000025492
BST-ACC0099379-000013,ACC0099379,2024-12-08 10:44:48,2024-12-08,Restaurants via contactless,202412292886586,-316.51,transactional,False,,0,,MTX202412000025493
BST-ACC0099379-000014,ACC0099379,2024-12-09 13:03:52,2024-12-09,Retail via atm,202412567643101,-980.78,transactional,False,,0,,MTX202412000025494
BST-ACC0099379-000015,ACC0099379,2024-12-09 21:04:17,2024-12-09,Utilities via mobile_banking_app,202412235165674,-953.33,transactional,False,,0,,MTX202412000025495
BST-ACC0099379-000016,ACC0099379,2024-12-10 07:30:53,2024-12-10,Airtime via mobile_banking_app,202412597444679,-61.98,transactional,False,,0,,MTX202412000025497
BST-ACC0099379-000017,ACC0099379,2024-12-11 06:45:58,2024-12-11,Groceries via contactless,202412151896024,-493.5,transactional,False,,0,,MTX202412000025498
BST-ACC0099379-000018,ACC0099379,2024-12-12 06:07:10,2024-12-12,Transfer via mobile banking app,202412341437052,-1640.01,transactional,False,,0,,MTX202412000025500
BST-ACC0099379-000019,ACC0099379,2024-12-12 07:21:18,2024-12-12,Groceries via mobile_banking_app,202412138174506,-455.12,transactional,False,,0,,MTX202412000025501
BST-ACC0099379-000020,ACC0099379,2024-12-12 10:26:52,2024-12-12,Transfer via online banking,202412712489282,-625.64,transactional,False,,0,,MTX202412000025502
BST-ACC0099379-000021,ACC0099379,2024-12-12 13:03:24,2024-12-12,Restaurants via pos,202412994218519,-502.59,transactional,False,,0,,MTX202412000025503
BST-ACC0099379-000022,ACC0099379,2024-12-13 08:59:24,2024-12-13,Transfer via online_banking,202412435208544,1788.16,transactional,False,,0,,MTX202412000025505
BST-ACC0099379-000023,ACC0099379,2024-12-13 10:18:56,2024-12-13,Airtime via mobile_banking_app,202412933630887,-68.97,transactional,False,,0,,MTX202412000025504
BST-ACC0099379-000024,ACC0099379,2024-12-13 13:05:03,2024-12-13,Restaurants via contactless,202412782055909,-366.46,transactional,False,,0,,MTX202412000025506
BST-ACC0099379-000025,ACC0099379,2024-12-16 05:29:02,2024-12-16,Airtime via mobile_banking_app,202412568197473,-106.2,transactional,False,,0,,MTX202412000025507
BST-ACC0099379-000026,ACC0099379,2024-12-16 11:03:10,2024-12-16,Transfer via mobile banking app,202412555075141,-1271.93,transactional,False,,0,,MTX202412000025508
BST-ACC0099379-000027,ACC0099379,2024-12-16 13:23:46,2024-12-16,Retail via mobile_banking_app,202412437990911,-896.42,transactional,False,,0,,MTX202412000025509
BST-ACC0099379-000028,ACC0099379,2024-12-16 18:19:01,2024-12-16,Alcohol via contactless,202412948609920,-148.38,transactional,False,,0,,MTX202412000025510
BST-ACC0099379-000029,ACC0099379,2024-12-17 07:40:21,2024-12-17,Fuel via mobile_banking_app,202412853719323,-747.98,transactional,False,,0,,MTX202412000025511
BST-ACC0099379-000030,ACC0099379,2024-12-17 12:34:59,2024-12-17,Retail via pos,202412883164458,-833.41,transactional,False,,0,,MTX202412000025513
BST-ACC0099379-000031,ACC0099379,2024-12-17 12:57:57,2024-12-17,Groceries via contactless,202412198719066,-425.28,transactional,False,,0,,MTX202412000025512
BST-ACC0099379-000032,ACC0099379,2024-12-17 18:03:05,2024-12-17,Restaurants via pos,202412764288860,-343.41,transactional,False,,0,,MTX202412000025514
BST-ACC0099379-000033,ACC0099379,2024-12-18 05:47:16,2024-12-18,Retail via mobile_banking_app,202412326818464,-888.13,transactional,False,,0,,MTX202412000025515
BST-ACC0099379-000034,ACC0099379,2024-12-18 21:56:48,2024-12-18,Airtime via mobile banking app,202412153287721,-56.23,transactional,False,,0,,MTX202412000025516
BST-ACC0099379-000035,ACC0099379,2024-12-19 09:05:01,2024-12-19,Airtime via mobile banking app,202412145056808,-82.71,transactional,False,,0,,MTX202412000025517
BST-ACC0099379-000036,ACC0099379,2024-12-19 18:49:06,2024-12-19,Entertainment via pos,202412384632342,-401.07,transactional,False,,0,,MTX202412000025518
BST-ACC0099379-000037,ACC0099379,2024-12-20 05:47:18,2024-12-20,Transfer via mobile banking app,202412157298030,-1271.96,transactional,False,,0,,MTX202412000025519
BST-ACC0099379-000038,ACC0099379,2024-12-21 18:52:07,2024-12-21,Retail via contactless,202412740598090,-390.93,transactional,False,,0,,MTX202412000025520
BST-ACC0099379-000039,ACC0099379,2024-12-23 05:07:16,2024-12-23,Internal transfer - Salary Payment,202412939640946,-10279.41,transactional,False,,0,,MTX202412000000002
BST-ACC0099379-000040,ACC0099379,2024-12-23 06:08:38,2024-12-23,Utilities via mobile banking app,202412245701781,-858.88,transactional,False,,0,,MTX202412000025521
BST-ACC0099379-000041,ACC0099379,2024-12-23 09:29:32,2024-12-23,Transfer via mobile_banking_app,202412239007383,-2280.43,transactional,False,,0,,MTX202412000025522
BST-ACC0099379-000042,ACC0099379,2024-12-23 13:24:24,2024-12-23,Groceries via mobile banking app,202412614735702,-664.76,transactional,False,,0,,MTX202412000025523
BST-ACC0099379-000043,ACC0099379,2024-12-23 18:36:10,2024-12-23,Alcohol via ewallet,202412961746315,-153.37,transactional,False,,0,,MTX202412000025525
