statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0099839-000001,ACC0099839,2024-12-03 07:27:31,2024-12-03,Transport via contactless,202412821224018,-44.89,transactional,False,,0,,MTX202412000032948
BST-ACC0099839-000002,ACC0099839,2024-12-03 11:28:39,2024-12-03,Airtime via online banking,202412973717923,-29.48,transactional,False,,0,,MTX202412000032949
BST-ACC0099839-000003,ACC0099839,2024-12-03 13:29:07,2024-12-03,Restaurants via atm,202412959880965,-43.81,transactional,False,,0,,MTX202412000032950
BST-ACC0099839-000004,ACC0099839,2024-12-04 07:34:16,2024-12-04,Transport via mobile banking app,202412493967706,-88.04,transactional,False,,0,,MTX202412000032951
BST-ACC0099839-000005,ACC0099839,2024-12-04 11:47:49,2024-12-04,Airtime via mobile banking app,202412892883576,-40.32,transactional,False,,0,,MTX202412000032952
BST-ACC0099839-000006,ACC0099839,2024-12-04 12:36:54,2024-12-04,Groceries via atm,202412571347379,-296.91,transactional,False,,0,,MTX202412000032954
BST-ACC0099839-000007,ACC0099839,2024-12-04 12:53:59,2024-12-04,Restaurants via mobile banking app,202412853627804,-397.42,transactional,False,,0,,MTX202412000032953
BST-ACC0099839-000008,ACC0099839,2024-12-05 06:15:26,2024-12-05,Transport via mobile_banking_app,202412761209246,-89.32,transactional,False,,0,,MTX202412000032955
BST-ACC0099839-000009,ACC0099839,2024-12-05 07:11:10,2024-12-05,Fuel via pos,202412970795390,-1929.63,transactional,False,,0,,MTX202412000032956
BST-ACC0099839-000010,ACC0099839,2024-12-06 05:49:26,2024-12-06,Restaurants via mobile banking app,202412167287798,-326.15,transactional,False,,0,,MTX202412000032958
BST-ACC0099839-000011,ACC0099839,2024-12-06 19:09:38,2024-12-06,Restaurants via pos,202412202068167,-309.59,transactional,False,,0,,MTX202412000032959
BST-ACC0099839-000012,ACC0099839,2024-12-07 18:39:11,2024-12-07,Entertainment via pos,202412830240644,-274.05,transactional,False,,0,,MTX202412000032960
BST-ACC0099839-000067,ACC0099839,2024-12-09 00:00:00,2024-12-09,External EFT credit,UNALLOC-412821,2416.61,bank_only_transaction,True,missing_in_ledger,0,,
BST-ACC0099839-000013,ACC0099839,2024-12-09 05:37:44,2024-12-09,Clothing via mobile_banking_app,202412607076176,-300.14,transactional,False,,0,,MTX202412000032961
