statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0099290-000001,ACC0099290,2024-12-25 11:00:00,2024-12-25,Bank_Charge,FEE-202412-72873,-140.09,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099290-000002,ACC0099290,2024-12-25 11:00:00,2024-12-25,Cash Deposit Fee,FEE-202412-81788,-146.8,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099290-000003,ACC0099290,2024-12-25 11:00:00,2024-12-25,Service_Fee,FEE-202412-12127,-84.54,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099290-000004,ACC0099290,2025-01-25 09:56:00,2025-01-25,Interest_Income,FEE-202501-31161,4.93,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099290-000005,ACC0099290,2025-01-25 09:56:00,2025-01-25,Cash Deposit Fee,FEE-202501-60265,-157.43,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099290-000006,ACC0099290,2025-02-25 14:05:00,2025-02-25,Cash Deposit Fee,FEE-202502-86360,-82.73,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099290-000007,ACC0099290,2025-03-25 17:52:00,2025-03-25,Interest Income,FEE-202503-87194,1.63,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099290-000008,ACC0099290,2025-04-25 09:31:00,2025-04-25,Service Fee,FEE-202504-91213,-54.61,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099290-000009,ACC0099290,2025-04-25 09:31:00,2025-04-25,Bank Charge,FEE-202504-24747,-65.48,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0099290-000010,ACC0099290,2025-05-25 17:37:00,2025-05-25,Interest Income,FEE-202505-58914,3.91,interest_income,True,bank_generated_non_transactional_entry,0,,
