statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0099417-000001,ACC0099417,2024-12-01 16:13:49,2024-12-01,Retail via contactless,202412363932790,-430.89,transactional,False,,0,,MTX202412000010378
BST-ACC0099417-000002,ACC0099417,2024-12-02 06:29:05,2024-12-02,Entertainment via mobile banking app,202412973868861,-290.99,transactional,False,,0,,MTX202412000010379
BST-ACC0099417-000003,ACC0099417,2024-12-02 21:03:12,2024-12-02,Airtime via mobile banking app,202412939941240,-103.0,transactional,False,,0,,MTX202412000010380
BST-ACC0099417-000004,ACC0099417,2024-12-03 21:45:54,2024-12-03,Transfer via mobile banking app,202412217868669,-2263.3,transactional,False,,0,,MTX202412000010381
BST-ACC0099417-000005,ACC0099417,2024-12-04 11:36:23,2024-12-04,Airtime via mobile_banking_app,202412781482448,-62.86,transactional,False,,0,,MTX202412000010382
BST-ACC0099417-000006,ACC0099417,2024-12-04 19:54:52,2024-12-04,Retail via online_banking,202412140522324,-1255.72,transactional,False,,0,,MTX202412000010383
BST-ACC0099417-000007,ACC0099417,2024-12-04 22:06:02,2024-12-04,Utilities via mobile banking app,202412633900953,-347.11,transactional,False,,0,,MTX202412000010384
BST-ACC0099417-000008,ACC0099417,2024-12-05 05:32:15,2024-12-05,Fuel via mobile banking app,202412444882809,-56.57,transactional,False,,0,,MTX202412000010385
BST-ACC0099417-000009,ACC0099417,2024-12-05 06:05:01,2024-12-05,Utilities via mobile_banking_app,202412153371412,-756.64,transactional,False,,0,,MTX202412000010386
BST-ACC0099417-000010,ACC0099417,2024-12-05 09:05:57,2024-12-05,Utilities via mobile_banking_app,202412102617288,-204.43,transactional,False,,0,,MTX202412000010387
BST-ACC0099417-000011,ACC0099417,2024-12-07 00:00:00,2024-12-07,Restaurants via mobile banking app,202412535107643,-433.55,transactional,False,,0,,MTX202412000010388
BST-ACC0099417-000012,ACC0099417,2024-12-07 15:15:58,2024-12-07,Restaurants via mobile banking app,202412831165895,-446.69,transactional,False,,0,,MTX202412000010389
BST-ACC0099417-000013,ACC0099417,2024-12-08 16:05:32,2024-12-08,Restaurants via mobile banking app,202412739428541,-415.02,transactional,False,,0,,MTX202412000010390
BST-ACC0099417-000014,ACC0099417,2024-12-09 07:13:39,2024-12-09,Transport via mobile banking app,202412459301028,-251.22,transactional,False,,0,,MTX202412000010391
BST-ACC0099417-000015,ACC0099417,2024-12-09 12:37:55,2024-12-09,Retail via pos,202412547743368,-1246.28,transactional,False,,0,,MTX202412000010392
BST-ACC0099417-000016,ACC0099417,2024-12-09 12:37:55,2024-12-09,Retail via pos,202412547743368-DUP,-1246.28,transactional,False,,0,,MTX202412000010392
BST-ACC0099417-000017,ACC0099417,2024-12-10 05:28:46,2024-12-10,Airtime via mobile banking app,202412506508157,-102.93,transactional,False,,0,,MTX202412000010393
BST-ACC0099417-000018,ACC0099417,2024-12-10 05:30:50,2024-12-10,Transport via mobile banking app,202412145496707,-72.13,transactional,False,,0,,MTX202412000010394
BST-ACC0099417-000019,ACC0099417,2024-12-10 19:34:25,2024-12-10,Entertainment via contactless,202412969685346,-474.38,transactional,False,,0,,MTX202412000010395
BST-ACC0099417-000020,ACC0099417,2024-12-11 06:06:49,2024-12-11,Clothing via mobile banking app,202412440229421,-242.57,transactional,False,,0,,MTX202412000010396
BST-ACC0099417-000021,ACC0099417,2024-12-11 10:08:03,2024-12-11,Transfer via mobile_banking_app,202412907743164,-1778.64,transactional,False,,0,,MTX202412000010397
BST-ACC0099417-000022,ACC0099417,2024-12-11 21:07:27,2024-12-11,Utilities via mobile banking app,202412339103768,-534.11,transactional,False,,0,,MTX202412000010398
BST-ACC0099417-000023,ACC0099417,2024-12-12 10:33:59,2024-12-12,Utilities via mobile_banking_app,202412500511520,-715.75,transactional,False,,0,,MTX202412000010399
BST-ACC0099417-000024,ACC0099417,2024-12-12 13:25:16,2024-12-12,Groceries via contactless,202412272418845,-353.81,transactional,False,,0,,MTX202412000010400
BST-ACC0099417-000025,ACC0099417,2024-12-12 20:18:43,2024-12-12,Restaurants via pos,202412366242702,-337.59,transactional,False,,0,,MTX202412000010401
BST-ACC0099417-000026,ACC0099417,2024-12-12 21:42:00,2024-12-12,Transfer via mobile banking app,202412826007072,-1626.55,transactional,False,,0,,MTX202412000010402
BST-ACC0099417-000027,ACC0099417,2024-12-13 07:40:02,2024-12-13,Groceries via contactless,202412190828612,-419.66,transactional,False,,0,,MTX202412000010403
BST-ACC0099417-000028,ACC0099417,2024-12-14 16:10:48,2024-12-14,Restaurants via atm,202412776708872,-504.94,transactional,False,,0,,MTX202412000010405
BST-ACC0099417-000029,ACC0099417,2024-12-15 18:26:50,2024-12-15,Retail via atm,202412368725165,-10.78,transactional,False,,0,,MTX202412000010406
