statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0099090-000001,ACC0099090,2024-12-01 11:30:12,2024-12-01,Airtime via mobile_banking_app,202412566499495,-47.45,transactional,False,,0,,MTX202412000014912
BST-ACC0099090-000002,ACC0099090,2024-12-02 10:13:19,2024-12-02,Transport via mobile banking app,202412736284738,-128.89,transactional,False,,0,,MTX202412000014913
BST-ACC0099090-000003,ACC0099090,2024-12-02 20:42:41,2024-12-02,Alcohol via mobile banking app,202412909084571,-10.0,transactional,False,,0,,MTX202412000014914
BST-ACC0099090-000004,ACC0099090,2024-12-03 09:13:46,2024-12-03,Airtime via ussd,202412682214785,-40.11,transactional,False,,0,,MTX202412000014915
BST-ACC0099090-000005,ACC0099090,2024-12-03 18:18:34,2024-12-03,Groceries via pos,202412587520383,-309.57,transactional,False,,0,,MTX202412000014916
BST-ACC0099090-000006,ACC0099090,2024-12-03 22:27:26,2024-12-03,Fuel via mobile banking app,202412470756552,-310.6,transactional,False,,0,,MTX202412000014917
BST-ACC0099090-000007,ACC0099090,2024-12-04 16:47:37,2024-12-04,Airtime via ussd,202412337426518,-21.89,transactional,False,,0,,MTX202412000014918
BST-ACC0099090-000008,ACC0099090,2024-12-06 01:59:31,2024-12-06,Entertainment via mobile banking app,202412886632837,-304.39,transactional,True,source_system_lag,1,2024-12-06,MTX202412000014919
BST-ACC0099090-000009,ACC0099090,2024-12-06 09:35:55,2024-12-06,Airtime via mobile_banking_app,202412716757256,-180.49,transactional,True,source_system_lag,1,2024-12-06,MTX202412000014920
BST-ACC0099090-000010,ACC0099090,2024-12-08 08:44:24,2024-12-08,Airtime via mobile_banking_app,202412602607551,-77.45,transactional,False,,0,,MTX202412000014921
BST-ACC0099090-000011,ACC0099090,2024-12-08 18:10:53,2024-12-08,Alcohol via ussd,202412976852800,-48.1,transactional,False,,0,,MTX202412000014922
BST-ACC0099090-000012,ACC0099090,2024-12-09 11:12:33,2024-12-09,Transport via pos,202412695091504,-63.25,transactional,False,,0,,MTX202412000014924
BST-ACC0099090-000013,ACC0099090,2024-12-09 11:14:56,2024-12-09,Utilities via mobile banking app,202412601302755,-602.43,transactional,False,,0,,MTX202412000014923
BST-ACC0099090-000016,ACC0099090,2024-12-11 09:05:48,2024-12-11,Airtime via ussd,202412139140643,-59.55,transactional,False,,0,,MTX202412000014927
BST-ACC0099090-000014,ACC0099090,2024-12-11 13:00:17,2024-12-11,Utilities via ussd,202412270165782,-850.84,transactional,True,source_system_lag,1,2024-12-11,MTX202412000014925
BST-ACC0099090-000015,ACC0099090,2024-12-11 14:11:41,2024-12-11,Groceries via pos,202412111329797,-483.96,transactional,True,source_system_lag,1,2024-12-11,MTX202412000014926
