statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0057050-000001,ACC0057050,2022-12-01 09:46:51,2022-12-01,Airtime via mobile banking app,202212792381660,-26.12,transactional,False,,0,,MTX202212000005974
BST-ACC0057050-000002,ACC0057050,2022-12-01 12:34:15,2022-12-01,Groceries via ussd,202212629608961,-484.83,transactional,False,,0,,MTX202212000005975
BST-ACC0057050-000003,ACC0057050,2022-12-02 08:01:45,2022-12-02,Airtime via mobile_banking_app,202212391472657,-64.82,transactional,False,,0,,MTX202212000005976
BST-ACC0057050-000004,ACC0057050,2022-12-02 15:38:53,2022-12-02,Airtime via mobile banking app,202212725227528,-30.19,transactional,False,,0,,MTX202212000005977
BST-ACC0057050-000005,ACC0057050,2022-12-02 22:57:49,2022-12-02,Transport via ussd,202212663735034,-35.74,transactional,False,,0,,MTX202212000005978
BST-ACC0057050-000006,ACC0057050,2022-12-04 08:47:37,2022-12-04,Airtime via ussd,202212450527504,-10.0,transactional,False,,0,,MTX202212000005979
BST-ACC0057050-000007,ACC0057050,2022-12-04 12:42:26,2022-12-04,Transport via mobile_banking_app,202212115641979,-35.91,transactional,False,,0,,MTX202212000005981
BST-ACC0057050-000008,ACC0057050,2022-12-06 13:16:53,2022-12-06,Utilities via ussd,202212602811356,-1782.9,transactional,False,,0,,MTX202212000005982
BST-ACC0057050-000009,ACC0057050,2022-12-06 15:41:30,2022-12-06,Groceries via ussd,202212608290850,-331.29,transactional,False,,0,,MTX202212000005983
BST-ACC0057050-000010,ACC0057050,2022-12-07 02:03:57,2022-12-07,Transfer via mobile banking app,202212182023668,-828.68,transactional,False,,0,,MTX202212000005984
BST-ACC0057050-000011,ACC0057050,2022-12-07 02:34:15,2022-12-07,Groceries via mobile banking app,202212381170131,-219.24,transactional,False,,0,,MTX202212000005985
BST-ACC0057050-000012,ACC0057050,2022-12-07 08:55:32,2022-12-07,Airtime via ussd,202212664656653,-88.49,transactional,False,,0,,MTX202212000005986
BST-ACC0057050-000013,ACC0057050,2022-12-07 19:50:23,2022-12-07,Groceries via atm,202212481131844,-308.38,transactional,False,,0,,MTX202212000005987
