statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0056898-000001,ACC0056898,2022-12-02 05:17:57,2022-12-02,Airtime via mobile banking app,202212254825432,-93.4,transactional,False,,0,,MTX202212000003026
BST-ACC0056898-000002,ACC0056898,2022-12-02 12:58:26,2022-12-02,Restaurants via ewallet,202212664320099,-371.52,transactional,False,,0,,MTX202212000003027
BST-ACC0056898-000003,ACC0056898,2022-12-04 11:59:44,2022-12-04,Fuel via contactless,202212168916112,-294.37,transactional,True,source_system_lag,1,2022-12-04,MTX202212000003028
BST-ACC0056898-000006,ACC0056898,2022-12-04 12:36:11,2022-12-04,Fuel via atm,202212748530790,-573.91,transactional,False,,0,,MTX202212000003031
BST-ACC0056898-000004,ACC0056898,2022-12-04 15:01:42,2022-12-04,Restaurants via pos,202212488417870,-579.99,transactional,True,source_system_lag,1,2022-12-04,MTX202212000003030
BST-ACC0056898-000007,ACC0056898,2022-12-04 15:27:25,2022-12-04,Retail via mobile banking app,202212579025613,-614.24,transactional,False,,0,,MTX202212000003032
BST-ACC0056898-000005,ACC0056898,2022-12-04 16:35:22,2022-12-04,Alcohol via ewallet,202212981525060,-335.74,transactional,True,source_system_lag,1,2022-12-04,MTX202212000003029
BST-ACC0056898-000008,ACC0056898,2022-12-05 19:44:16,2022-12-05,Groceries via mobile_banking_app,202212276272364,-515.87,transactional,False,,0,,MTX202212000003033
BST-ACC0056898-000009,ACC0056898,2022-12-07 07:04:31,2022-12-07,Airtime via mobile_banking_app,202212997100536,-141.71,transactional,False,,0,,MTX202212000003034
BST-ACC0056898-000010,ACC0056898,2022-12-08 05:54:35,2022-12-08,Alcohol via mobile banking app,202212692418868,-275.45,transactional,False,,0,,MTX202212000003035
BST-ACC0056898-000011,ACC0056898,2022-12-08 08:10:37,2022-12-08,Utilities via mobile banking app,202212856185718,-405.63,transactional,False,,0,,MTX202212000003036
BST-ACC0056898-000012,ACC0056898,2022-12-08 12:13:45,2022-12-08,Retail via contactless,202212937668936,-469.36,transactional,False,,0,,MTX202212000003037
BST-ACC0056898-000013,ACC0056898,2022-12-08 20:23:32,2022-12-08,Restaurants via mobile_banking_app,202212554146200,-320.32,transactional,False,,0,,MTX202212000003038
BST-ACC0056898-000014,ACC0056898,2022-12-09 08:49:25,2022-12-09,Airtime via online banking,202212376697379,-8274.0,transactional,False,,0,,MTX202212000003039
BST-ACC0056898-000015,ACC0056898,2022-12-12 05:12:44,2022-12-12,Utilities via mobile banking app,202212729467354,-1194.45,transactional,False,,0,,MTX202212000003040
BST-ACC0056898-000016,ACC0056898,2022-12-12 12:03:33,2022-12-12,Retail via contactless,202212242216380,-436.38,transactional,False,,0,,MTX202212000003041
BST-ACC0056898-000017,ACC0056898,2022-12-13 06:26:02,2022-12-13,Fuel via mobile banking app,202212854756218,-130.08,transactional,False,,0,,MTX202212000003043
BST-ACC0056898-000018,ACC0056898,2022-12-13 08:40:53,2022-12-13,Transfer via online_banking,202212183237024,-1644.08,transactional,False,,0,,MTX202212000003044
BST-ACC0056898-000019,ACC0056898,2022-12-13 13:13:42,2022-12-13,Retail via mobile banking app,202212938654130,-633.84,transactional,False,,0,,MTX202212000003045
BST-ACC0056898-000020,ACC0056898,2022-12-13 21:32:47,2022-12-13,Airtime via mobile_banking_app,202212796356627,-27.62,transactional,False,,0,,MTX202212000003046
BST-ACC0056898-000021,ACC0056898,2022-12-14 06:43:48,2022-12-14,Fuel via mobile_banking_app,202212828212953,-1207.62,transactional,False,,0,,MTX202212000003047
BST-ACC0056898-000022,ACC0056898,2022-12-14 12:57:50,2022-12-14,Retail via atm,202212715389657,-627.07,transactional,False,,0,,MTX202212000003048
BST-ACC0056898-000023,ACC0056898,2022-12-16 09:55:13,2022-12-16,Airtime via mobile banking app,202212941890498,-70.21,transactional,False,,0,,MTX202212000003049
BST-ACC0056898-000024,ACC0056898,2022-12-17 11:08:54,2022-12-17,Fuel via contactless,202212484080883,-421.15,transactional,False,,0,,MTX202212000003050
BST-ACC0056898-000025,ACC0056898,2022-12-17 15:16:31,2022-12-17,Alcohol via atm,202212816051719,-319.79,transactional,False,,0,,MTX202212000003052
BST-ACC0056898-000026,ACC0056898,2022-12-17 15:31:36,2022-12-17,Retail via pos,202212882003169,-1139.91,transactional,False,,0,,MTX202212000003051
