statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0057177-000001,ACC0057177,2022-12-01 05:12:55,2022-12-01,Airtime via mobile banking app,202212613734580,-53.95,transactional,False,,0,,MTX202212000022990
BST-ACC0057177-000002,ACC0057177,2022-12-01 06:41:14,2022-12-01,Fuel via mobile banking app,202212407229176,-375.11,transactional,False,,0,,MTX202212000022991
BST-ACC0057177-000003,ACC0057177,2022-12-01 07:27:38,2022-12-01,Fuel via contactless,202212371653232,-356.4,transactional,False,,0,,MTX202212000022992
BST-ACC0057177-000004,ACC0057177,2022-12-01 07:32:09,2022-12-01,Airtime via mobile banking app,202212136919904,-85.98,transactional,False,,0,,MTX202212000022993
BST-ACC0057177-000005,ACC0057177,2022-12-01 21:43:35,2022-12-01,Utilities via mobile_banking_app,202212149616788,-821.99,transactional,False,,0,,MTX202212000022994
BST-ACC0057177-000006,ACC0057177,2022-12-02 06:06:45,2022-12-02,Clothing via mobile_banking_app,202212488584667,-282.63,transactional,False,,0,,MTX202212000022995
BST-ACC0057177-000007,ACC0057177,2022-12-02 12:12:39,2022-12-02,Groceries via pos,202212561373880,-416.16,transactional,False,,0,,MTX202212000022996
BST-ACC0057177-000008,ACC0057177,2022-12-02 18:25:24,2022-12-02,Alcohol via mobile_banking_app,202212617335049,-211.94,transactional,False,,0,,MTX202212000022997
BST-ACC0057177-000009,ACC0057177,2022-12-02 19:23:23,2022-12-02,Restaurants via pos,202212847264002,-377.36,transactional,False,,0,,MTX202212000022998
BST-ACC0057177-000010,ACC0057177,2022-12-03 16:10:55,2022-12-03,Retail via atm,202212163859611,-823.33,transactional,False,,0,,MTX202212000022999
BST-ACC0057177-000011,ACC0057177,2022-12-04 11:40:16,2022-12-04,Clothing via pos,202212429841057,-820.03,transactional,False,,0,,MTX202212000023001
BST-ACC0057177-000012,ACC0057177,2022-12-04 12:01:14,2022-12-04,Groceries via mobile banking app,202212932835008,-348.5,transactional,False,,0,,MTX202212000023000
BST-ACC0057177-000013,ACC0057177,2022-12-05 06:04:37,2022-12-05,Groceries via mobile_banking_app,202212610891749,-129.69,transactional,False,,0,,MTX202212000023002
BST-ACC0057177-000014,ACC0057177,2022-12-05 07:59:59,2022-12-05,Transport via pos,202212960635516,-96.35,transactional,False,,0,,MTX202212000023003
BST-ACC0057177-000015,ACC0057177,2022-12-06 11:03:29,2022-12-06,Utilities via online banking,202212701339100,-314.54,transactional,False,,0,,MTX202212000023004
BST-ACC0057177-000016,ACC0057177,2022-12-06 18:49:00,2022-12-06,Entertainment via mobile banking app,202212730732825,-420.76,transactional,False,,0,,MTX202212000023006
BST-ACC0057177-000017,ACC0057177,2022-12-06 19:23:10,2022-12-06,Retail via contactless,202212585415125,-434.96,transactional,False,,0,,MTX202212000023007
BST-ACC0057177-000018,ACC0057177,2022-12-06 20:11:01,2022-12-06,Entertainment via online banking,202212563040775,-123.53,transactional,False,,0,,MTX202212000023005
BST-ACC0057177-000019,ACC0057177,2022-12-06 22:29:27,2022-12-06,Airtime via mobile banking app,202212373712152,-33.63,transactional,False,,0,,MTX202212000023008
BST-ACC0057177-000020,ACC0057177,2022-12-07 07:23:18,2022-12-07,Fuel via mobile banking app,202212766908519,-352.94,transactional,False,,0,,MTX202212000023009
BST-ACC0057177-000021,ACC0057177,2022-12-07 08:36:16,2022-12-07,Airtime via mobile banking app,202212434345620,-11.36,transactional,False,,0,,MTX202212000023010
BST-ACC0057177-000022,ACC0057177,2022-12-07 12:00:24,2022-12-07,Groceries via contactless,202212876279000,-11.36,transactional,False,,0,,MTX202212000023011
BST-ACC0057177-000023,ACC0057177,2022-12-07 19:03:15,2022-12-07,Entertainment via mobile banking app,202212682349926,-493.56,transactional,False,,0,,MTX202212000023012
BST-ACC0057177-000024,ACC0057177,2022-12-07 22:35:43,2022-12-07,Airtime via mobile_banking_app,202212183888166,-46.14,transactional,False,,0,,MTX202212000023013
BST-ACC0057177-000025,ACC0057177,2022-12-08 05:50:57,2022-12-08,Transfer via mobile_banking_app,202212355068239,-1383.6,transactional,False,,0,,MTX202212000023014
BST-ACC0057177-000026,ACC0057177,2022-12-09 06:29:02,2022-12-09,Clothing via mobile banking app,202212623939322,-287.19,transactional,False,,0,,MTX202212000023015
