statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0056622-000001,ACC0056622,2022-12-25 10:14:00,2022-12-25,Bank Charge,FEE-202212-46036,-136.83,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000002,ACC0056622,2023-01-25 13:37:00,2023-01-25,Interest_Income,FEE-202301-49941,3.38,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000003,ACC0056622,2023-01-25 13:37:00,2023-01-25,Cash Deposit Fee,FEE-202301-63240,-138.08,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000004,ACC0056622,2023-01-25 13:37:00,2023-01-25,Withholding_Tax,FEE-202301-45474,-47.69,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000005,ACC0056622,2023-02-25 16:06:00,2023-02-25,Service_Fee,FEE-202302-95045,-49.03,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000006,ACC0056622,2023-02-25 16:06:00,2023-02-25,Bank_Charge,FEE-202302-73610,-156.59,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000007,ACC0056622,2023-03-25 11:46:00,2023-03-25,Cash Deposit Fee,FEE-202303-51648,-117.39,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000008,ACC0056622,2023-03-25 11:46:00,2023-03-25,Withholding Tax,FEE-202303-95831,-31.16,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000009,ACC0056622,2023-04-25 12:39:00,2023-04-25,Service Fee,FEE-202304-79004,-121.18,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000010,ACC0056622,2023-04-25 12:39:00,2023-04-25,Interest Income,FEE-202304-80746,2.78,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000013,ACC0056622,2023-04-30 00:00:00,2023-04-30,Unallocated deposit,UNALLOC-392093,563.46,bank_only_transaction,True,missing_in_ledger,0,,
BST-ACC0056622-000011,ACC0056622,2023-05-25 12:32:00,2023-05-25,Bank_Charge,FEE-202305-69466,-48.1,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056622-000012,ACC0056622,2023-05-25 12:32:00,2023-05-25,Cash_Deposit_Fee,FEE-202305-34170,-91.71,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
